factor,year,rank_ic_mean,ic_mean,positive_rank_ic_ratio,observations
cci_14,2025,0.15234375,0.165241035494838,0.59375,256
cci_20,2022,-0.03177966101694915,-0.05029332059075421,0.4788135593220339,236
cci_20,2023,0.007692307692307693,0.02567938994223762,0.5230769230769231,260
cci_20,2024,0.007633587786259542,-0.002147139267417425,0.5038167938931297,262
cci_20,2025,0.125,0.16867120905980823,0.58984375,256
close_above_ma_ratio_20,2022,0.18432756750140566,0.19744469152494398,0.6,245
close_above_ma_ratio_20,2023,0.001168644528051417,0.021692236021313,0.48846153846153845,260
close_above_ma_ratio_20,2024,0.09402280380234948,0.08281155305831493,0.5229007633587787,262
close_above_ma_ratio_20,2025,0.056117286733532966,0.07416713615613953,0.4921875,256
close_above_ma_ratio_60,2022,-0.012687093109924745,0.010337248823304576,0.4841628959276018,221
close_above_ma_ratio_60,2023,0.22375736360092227,0.28625097786440007,0.6038461538461538,260
close_above_ma_ratio_60,2024,0.10915296263875311,0.14031630383620464,0.5458015267175572,262
close_above_ma_ratio_60,2025,0.1536333086676648,0.14176492127134926,0.60546875,256
close_position,2022,0.021153846153846155,0.04275080774566701,0.5115384615384615,260
close_position,2023,0.05576923076923077,0.04642278027214985,0.5423076923076923,260
close_position,2024,-0.01717557251908397,-0.029212863523229167,0.48091603053435117,262
close_position,2025,0.025390625,0.014623897445771434,0.51171875,256
close_to_high_120,2022,-0.11878453038674033,-0.0832557679912511,0.430939226519337,181
close_to_high_120,2023,0.1,0.19299653893143784,0.5846153846153846,260
close_to_high_120,2024,0.061068702290076333,0.04677360515788453,0.5343511450381679,262
close_to_high_120,2025,0.125,0.15177605526821716,0.6015625,256
close_to_high_20,2022,0.0625,0.07746080718845935,0.5282258064516129,248
close_to_high_20,2023,-0.057692307692307696,-0.018815854232560925,0.46923076923076923,260
close_to_high_20,2024,0.08015267175572519,0.08427110047604192,0.5343511450381679,262
close_to_high_20,2025,0.142578125,0.18901972390272323,0.5859375,256
close_to_high_60,2022,-0.01809954751131222,0.017270605848401933,0.49321266968325794,221
close_to_high_60,2023,0.07307692307692308,0.13435320966125058,0.5692307692307692,260
close_to_high_60,2024,0.10687022900763359,0.11219614695876365,0.5572519083969466,262
close_to_high_60,2025,0.08203125,0.08795998180165,0.5625,256
close_to_low_120,2022,-0.0055248618784530384,-0.018449263747747427,0.5082872928176796,181
close_to_low_120,2023,0.14615384615384616,0.15968113785239937,0.6076923076923076,260
close_to_low_120,2024,0.0916030534351145,0.07589107000353085,0.549618320610687,262
close_to_low_120,2025,0.166015625,0.16123438933868353,0.625,256
close_to_low_20,2022,0.05040322580645161,0.04971281270229175,0.5282258064516129,248
close_to_low_20,2023,0.019230769230769232,0.025073967438830978,0.5192307692307693,260
close_to_low_20,2024,0.05152671755725191,0.01858287810647098,0.5343511450381679,262
close_to_low_20,2025,0.173828125,0.1828241854030748,0.61328125,256
close_to_low_60,2022,0.0746606334841629,0.06294153182106489,0.5565610859728507,221
close_to_low_60,2023,0.07307692307692308,0.08242506564116579,0.5961538461538461,260
close_to_low_60,2024,0.1049618320610687,0.08142422815961203,0.5610687022900763,262
close_to_low_60,2025,0.10546875,0.11466866155703546,0.58203125,256
cs_amount_rank_20,2022,-0.14919354838709678,-0.1370126483715906,0.3870967741935484,248
cs_amount_rank_20,2023,0.125,0.1364556230446027,0.5807692307692308,260
cs_amount_rank_20,2024,-0.16221374045801526,-0.18075413519224415,0.4083969465648855,262
cs_amount_rank_20,2025,-0.072265625,-0.0954758970304431,0.453125,256
cs_amount_rank_60,2022,-0.1244343891402715,-0.11481869753520217,0.4072398190045249,221
cs_amount_rank_60,2023,0.08846153846153847,0.10000262183142855,0.55,260
cs_amount_rank_60,2024,-0.16221374045801526,-0.18075413519224415,0.4083969465648855,262
cs_amount_rank_60,2025,-0.091796875,-0.11186829830443133,0.43359375,256
cs_liquidity_risk_score,2022,-0.10109367017318825,-0.10113453857446023,0.40408163265306124,245
cs_liquidity_risk_score,2023,0.16530811926369468,0.18662754950276428,0.5679012345679012,243
cs_liquidity_risk_score,2024,-0.14871275630594685,-0.16509431283217244,0.3805668016194332,247
cs_liquidity_risk_score,2025,-0.1643589602254559,-0.20896744601122405,0.37446808510638296,235
cs_momentum_rank_120,2022,-0.039285714285714285,-0.019891454902308866,0.45,140
cs_momentum_rank_120,2023,0.18076923076923077,0.20772110276066896,0.6307692307692307,260
cs_momentum_rank_120,2024,0.11450381679389313,0.11591479563836986,0.5648854961832062,262
cs_momentum_rank_120,2025,0.1015625,0.11787654364245477,0.5625,256
cs_momentum_rank_20,2022,0.058333333333333334,0.05102192766126626,0.5125,240
cs_momentum_rank_20,2023,-0.032692307692307694,-0.016412163536359912,0.5,260
cs_momentum_rank_20,2024,0.08206106870229007,0.07859666413939143,0.5419847328244275,262
cs_momentum_rank_20,2025,0.138671875,0.13319209086150635,0.58984375,256
cs_momentum_rank_60,2022,-0.0325,-0.013919862746676588,0.475,200
cs_momentum_rank_60,2023,0.15,0.18556473504813414,0.6192307692307693,260
cs_momentum_rank_60,2024,0.12022900763358779,0.12070718309018265,0.5763358778625954,262
cs_momentum_rank_60,2025,0.138671875,0.14580475760876604,0.5859375,256
cs_reversal_rank_5,2022,-0.08823529411764706,-0.06951371218539307,0.43137254901960786,255
cs_reversal_rank_5,2023,-0.04423076923076923,-0.04049881043354262,0.47692307692307695,260
cs_reversal_rank_5,2024,0.07442748091603053,0.08768058685231159,0.5419847328244275,262
cs_reversal_rank_5,2025,-0.1015625,-0.10121852956491463,0.453125,256
cs_turnover_rank_20,2022,0.03225806451612903,0.02486954523079012,0.5241935483870968,248
cs_turnover_rank_20,2023,0.08269230769230769,0.07989954225568813,0.5461538461538461,260
cs_turnover_rank_20,2024,-0.07442748091603053,-0.055578373372750484,0.4541984732824427,262
cs_turnover_rank_20,2025,-0.193359375,-0.21094916295111757,0.375,256
cs_turnover_rank_60,2022,0.14479638009049775,0.09777409619167131,0.6018099547511312,221
cs_turnover_rank_60,2023,0.032692307692307694,0.0008486414324073972,0.5192307692307693,260
cs_turnover_rank_60,2024,-0.2099236641221374,-0.22413517693738128,0.3549618320610687,262
cs_turnover_rank_60,2025,-0.111328125,-0.11584684489753275,0.421875,256
cs_volatility_rank_20,2022,-0.02834008097165992,-0.027094422399914667,0.48582995951417,247
cs_volatility_rank_20,2023,0.14038461538461539,0.17040180107913228,0.5884615384615385,260
cs_volatility_rank_20,2024,0.026717557251908396,0.013912069363660294,0.5038167938931297,262
cs_volatility_rank_20,2025,-0.15234375,-0.15668268912004663,0.4140625,256
cs_volatility_rank_60,2022,-0.05909090909090909,-0.061589797611005664,0.4636363636363636,220
cs_volatility_rank_60,2023,0.07884615384615384,0.07715203876724865,0.5384615384615384,260
cs_volatility_rank_60,2024,-0.08969465648854962,-0.09311333604442598,0.4351145038167939,262
cs_volatility_rank_60,2025,-0.05859375,-0.08789612236524988,0.484375,256
down_day_ratio_20,2022,-0.08542070176017728,-0.07627371365674288,0.38235294117647056,238
down_day_ratio_20,2023,-0.0857596979371263,-0.108479721341049,0.38671875,256
down_day_ratio_20,2024,-0.040266467421298524,-0.053131278263395636,0.39215686274509803,255
down_day_ratio_20,2025,-0.07898495207279949,-0.08401239948201665,0.38976377952755903,254
down_day_ratio_60,2022,-0.13029062730343868,-0.13658527379216334,0.39819004524886875,221
down_day_ratio_60,2023,-0.13306952388982043,-0.18846221894893772,0.38846153846153847,260
down_day_ratio_60,2024,-0.07977833507117055,-0.07207926163549476,0.40076335877862596,262
down_day_ratio_60,2025,-0.13266716478008703,-0.14429977838631264,0.3843137254901961,255
down_streak,2022,-0.014207884702482746,0.0012597774976775213,0.3755868544600939,213
down_streak,2023,0.028653852624060762,0.01761497784933558,0.42727272727272725,220
down_streak,2024,0.06298366572977736,0.06903457348018445,0.4318181818181818,220
down_streak,2025,-0.008018753738744801,0.013582330120265936,0.38425925925925924,216
downside_tail_return_20,2022,0.08906882591093117,0.09231412367525726,0.5546558704453441,247
downside_tail_return_20,2023,-0.14423076923076922,-0.12564116975195275,0.38846153846153847,260
downside_tail_return_20,2024,0.04389312977099236,0.03957270301876962,0.5267175572519084,262
downside_tail_return_20,2025,0.177734375,0.2235086861234915,0.63671875,256
downside_tail_return_60,2022,0.02727272727272727,0.019063467586575008,0.5181818181818182,220
downside_tail_return_60,2023,0.10961538461538461,0.11647168445914165,0.5923076923076923,260
downside_tail_return_60,2024,0.1450381679389313,0.15552361811225324,0.5954198473282443,262
downside_tail_return_60,2025,0.0859375,0.10621023816119701,0.5625,256
downside_volatility_10,2022,-0.04940711462450593,-0.059494081805097715,0.48221343873517786,253
downside_volatility_10,2023,0.2230769230769231,0.19751143496282358,0.6423076923076924,260
downside_volatility_10,2024,-0.13549618320610687,-0.12960547982360307,0.4198473282442748,262
downside_volatility_10,2025,-0.13671875,-0.18409304434828752,0.40234375,256
downside_volatility_120,2022,0.09116022099447514,0.12167788487736077,0.56353591160221,181
downside_volatility_120,2023,-0.12307692307692308,-0.16226820801533007,0.41923076923076924,260
downside_volatility_120,2024,-0.11259541984732824,-0.13517363787140374,0.42748091603053434,262
downside_volatility_120,2025,-0.228515625,-0.25799960004284134,0.34765625,256
downside_volatility_20,2022,-0.06854838709677419,-0.0988504217032237,0.4596774193548387,248
downside_volatility_20,2023,0.11153846153846154,0.12889188606520205,0.5807692307692308,260
downside_volatility_20,2024,-0.08778625954198473,-0.05541348666982394,0.44656488549618323,262
downside_volatility_20,2025,-0.1875,-0.21656968787926648,0.3828125,256
downside_volatility_5,2022,0.00868502259754427,0.012531563681237543,0.5019455252918288,257
downside_volatility_5,2023,0.09859220998544448,0.12159250512797001,0.5615384615384615,260
downside_volatility_5,2024,-0.044404483191662444,-0.021688757212075076,0.4847328244274809,262
downside_volatility_5,2025,-0.134765625,-0.11218625671303162,0.3984375,256
downside_volatility_60,2022,-0.04524886877828054,-0.012339303839577117,0.45701357466063347,221
downside_volatility_60,2023,-0.057692307692307696,-0.068563950351357,0.43846153846153846,260
downside_volatility_60,2024,-0.14694656488549618,-0.1386024172045968,0.4122137404580153,262
downside_volatility_60,2025,-0.103515625,-0.1502067354733627,0.42578125,256
ema_alignment_score,2022,0.006203202604631346,0.011398425733431241,0.3938053097345133,226
ema_alignment_score,2023,0.060183480460069,0.082567193999149,0.4588235294117647,255
ema_alignment_score,2024,0.08885835256116374,0.0752986171410957,0.4805194805194805,231
ema_alignment_score,2025,0.10706676969055504,0.11491523768563418,0.49193548387096775,248
ema_bias_10,2022,0.08498023715415019,0.06923510935379036,0.5454545454545454,253
ema_bias_10,2023,0.038461538461538464,0.06915611949869126,0.5346153846153846,260
ema_bias_10,2024,-0.015267175572519083,-0.03014608277890563,0.49236641221374045,262
ema_bias_10,2025,0.1328125,0.16041009567248649,0.56640625,256
ema_bias_12,2022,0.08764940239043825,0.07101628510214876,0.549800796812749,251
ema_bias_12,2023,0.03653846153846154,0.07331682802283747,0.5307692307692308,260
ema_bias_12,2024,0.003816793893129771,-0.010860561187823286,0.49236641221374045,262
ema_bias_12,2025,0.146484375,0.17037052175761655,0.58203125,256
ema_bias_120,2022,-0.013812154696132596,-0.00624646067153525,0.5082872928176796,181
ema_bias_120,2023,0.12884615384615383,0.20113872007820627,0.5923076923076923,260
ema_bias_120,2024,0.10114503816793893,0.0710786756459154,0.5648854961832062,262
ema_bias_120,2025,0.185546875,0.19626382121564256,0.6484375,256
ema_bias_20,2022,0.0967741935483871,0.08555380348366286,0.5564516129032258,248
ema_bias_20,2023,0.03653846153846154,0.07092066779142493,0.5461538461538461,260
ema_bias_20,2024,0.05534351145038168,0.032417046465140834,0.5152671755725191,262
ema_bias_20,2025,0.173828125,0.18153833561853375,0.61328125,256
ema_bias_26,2022,0.09016393442622951,0.08353367186860348,0.5491803278688525,244
ema_bias_26,2023,0.04038461538461539,0.07448792585809584,0.5461538461538461,260
