date,symbol,side,price,shares,gross_value,fee,tax,cost_basis,realized_pnl,slippage_rate,close
2022-11-14,600362,SELL,13.918933355264496,800,11135.146684211597,3.340544005263479,11.135146684211596,7663.820578995363,3456.85041452676,0.0005,14.097205684277371
2022-11-14,000630,BUY,25.674687164951184,300,7702.406149485355,2.3107218448456064,0.0,0.0,0.0,0.0005,24.65775360436548
2022-11-14,601899,BUY,55.77968679493718,100,5577.968679493718,1.6733906038481152,0.0,0.0,0.0,0.0005,54.9535152350002
2022-11-21,600362,SELL,14.773035342733381,1000,14773.035342733381,4.431910602820014,14.773035342733381,9579.775723744204,5174.054673043624,0.0005,14.705289537622148
2022-11-21,000630,BUY,25.480013375178462,200,5096.002675035693,1.5288008025107078,0.0,0.0,0.0,0.0005,26.295889361850573
2022-11-21,601899,BUY,54.7610667437088,200,10952.213348741761,3.2856640046225283,0.0,0.0,0.0,0.0005,56.4874267047781
2022-11-28,601899,SELL,57.46130249663585,100,5746.130249663585,1.7238390748990755,5.746130249663586,7302.80897340888,-1564.1486930698575,0.0005,57.41071313653179
2022-11-28,000630,BUY,26.069373009594596,100,2606.9373009594597,0.7820811902878378,0.0,0.0,0.0,0.0005,27.736722535803604
2022-11-28,600362,BUY,15.246651973131947,100,1524.6651973131948,0.4573995591939584,0.0,0.0,0.0,0.0005,15.738084104503754
2022-12-05,000630,SELL,26.680651884607506,200,5336.130376921501,1.60083911307645,5.336130376921501,7014.648790696377,-1685.4553832648735,0.0005,26.790583418495967
2022-12-05,600362,SELL,15.54678705564263,300,4664.036116692789,1.3992108350078365,4.664036116692789,2873.932717123261,1784.040152617827,0.0005,16.230262800434463
2022-12-05,601899,BUY,56.38848189308073,100,5638.848189308073,1.6916544567924219,0.0,0.0,0.0,0.0005,58.89558052425238
2022-12-12,601899,SELL,63.885942167821945,300,19165.782650346584,5.749734795103975,19.165782650346586,21908.426920226637,-2767.559787325503,0.0005,64.66705421841364
2022-12-12,600362,SELL,17.085975467172837,500,8542.987733586418,2.562896320075925,8.542987733586418,4789.887861872102,3741.993987660654,0.0005,17.174502403903094
2022-12-12,000630,BUY,26.963128302091555,700,18874.18981146409,5.6622569434392265,0.0,0.0,0.0,0.0005,27.873805945004012
2022-12-19,000630,SELL,29.59969855891805,600,17759.81913535083,5.327945740605249,17.75981913535083,21043.946372089133,-3307.2150016142587,0.0005,29.916505905540557
2022-12-19,600362,SELL,18.200531788331634,300,5460.15953649949,1.6380478609498468,5.46015953649949,2873.932717123261,2579.1286119787796,0.0005,18.37548202877089
2022-12-19,601899,BUY,63.62915536783959,300,19088.746610351875,5.726623983105561,0.0,0.0,0.0,0.0005,65.12046923568734
2022-12-26,600362,SELL,18.77172691310647,300,5631.518073931941,1.6894554221795821,5.631518073931941,2873.932717123261,2750.264383312568,0.0005,18.912452951401622
2022-12-26,000630,BUY,29.405080719360488,300,8821.524215808146,2.6464572647424434,0.0,0.0,0.0,0.0005,30.347728106724624
2023-01-02,000630,SELL,29.92577064020102,100,2992.5770640201017,0.8977731192060304,2.992577064020102,3507.3243953481883,-518.6376815113131,0.0005,30.59589969347308
2023-01-02,600362,SELL,19.323119492321204,300,5796.935847696362,1.7390807543089084,5.7969358476963615,2873.932717123261,2915.467113971095,0.0005,18.828937953949197
2023-01-09,601899,SELL,66.05716448177506,100,6605.716448177506,1.9817149344532516,6.605716448177506,7302.80897340888,-705.6799566140044,0.0005,66.78475900407038
2023-01-09,000630,BUY,29.685435829941326,100,2968.5435829941325,0.8905630748982397,0.0,0.0,0.0,0.0005,29.213798921576394
2023-01-09,600362,BUY,18.828567509699273,400,7531.427003879709,2.2594281011639126,0.0,0.0,0.0,0.0005,18.972923664151597
2023-01-16,600362,SELL,19.58635854284319,700,13710.450979990233,4.11313529399707,13.710450979990235,6705.843006620943,6986.784387095303,0.0005,19.76987353015112
2023-01-16,000630,BUY,28.441573870906755,500,14220.786935453378,4.266236080636013,0.0,0.0,0.0,0.0005,27.500222783585745
2023-01-23,601899,SELL,73.33187974256579,300,21999.563922769736,6.599869176830921,21.999563922769735,21908.426920226637,62.53756944349516,0.0005,73.2764187795043
2023-01-23,600362,SELL,20.64371438901816,300,6193.114316705448,1.8579342950116342,6.193114316705448,2873.932717123261,3311.1305509704694,0.0005,20.343229017560382
2023-01-23,000630,BUY,27.6350276427112,800,22108.02211416896,6.632406634250688,0.0,0.0,0.0,0.0005,27.545154821832654
2023-01-30,601899,SELL,73.98679803441092,100,7398.679803441092,2.2196039410323274,7.398679803441093,7302.80897340888,86.25254628773928,0.0005,74.43876989972699
2023-01-30,000630,BUY,26.853613023858266,200,5370.722604771653,1.6112167814314957,0.0,0.0,0.0,0.0005,26.28795379562968
2023-01-30,600362,BUY,20.11793392278613,300,6035.380176835839,1.8106140530507515,0.0,0.0,0.0,0.0005,20.36127022522987
2023-02-06,000630,SELL,27.74712789731995,500,13873.563948659974,4.162069184597992,13.873563948659974,17536.621976740942,-3681.093661214227,0.0005,26.718528060752654
2023-02-06,600362,BUY,19.173788169833955,700,13421.651718883768,4.02649551566513,0.0,0.0,0.0,0.0005,19.29936305035694
2023-02-13,000630,SELL,29.250763934328862,100,2925.076393432886,0.8775229180298657,2.925076393432886,3507.3243953481883,-586.0506012267651,0.0005,29.66362785782671
2023-02-13,600362,SELL,20.588186627490312,500,10294.093313745156,3.0882279941235464,10.294093313745156,4789.887861872102,5490.823130565185,0.0005,20.6434684800108
2023-02-13,601899,BUY,75.26224549362995,100,7526.224549362994,2.2578673648088983,0.0,0.0,0.0,0.0005,75.61629281267128
2023-02-20,000630,SELL,29.367541522574562,200,5873.508304514912,1.7620524913544735,5.873508304514912,7014.648790696377,-1148.7760469773339,0.0005,28.32765601342475
2023-02-20,600362,SELL,21.115946206941924,600,12669.567724165154,3.800870317249546,12.669567724165153,5747.865434246522,6905.231851877216,0.0005,21.203193146515453
2023-02-20,601899,BUY,70.37725660282884,300,21113.17698084865,6.3339530942545945,0.0,0.0,0.0,0.0005,67.21272030796831
2023-02-27,600362,SELL,21.401011238760866,600,12840.60674325652,3.8521820229769554,12.84060674325652,5747.865434246522,7076.048520243764,0.0005,21.217847027092187
2023-02-27,000630,BUY,27.68477039042105,500,13842.385195210525,4.152715558563157,0.0,0.0,0.0,0.0005,27.663859296293406
2023-03-06,601899,SELL,71.19308141142628,200,14238.616282285255,4.271584884685576,14.238616282285255,14605.61794681776,-385.5118656994764,0.0005,70.70088097908732
2023-03-06,000630,BUY,26.829604553709085,400,10731.841821483635,3.2195525464450903,0.0,0.0,0.0,0.0005,27.549717094594342
2023-03-06,600362,BUY,21.29424313841208,100,2129.424313841208,0.6388272941523624,0.0,0.0,0.0,0.0005,22.11975465120294
2023-03-13,000630,SELL,27.69123556703392,400,11076.49422681357,3.3229482680440703,11.076494226813569,14029.297581392753,-2967.202797074042,0.0005,27.4609734918258
2023-03-13,600362,SELL,21.348786241299276,100,2134.8786241299276,0.6404635872389782,2.134878624129928,957.9775723744203,1174.125709544138,0.0005,21.38065003123588
2023-03-13,601899,BUY,68.4812487131293,200,13696.249742625861,4.108874922787758,0.0,0.0,0.0,0.0005,72.35484221254734
2023-03-20,601899,SELL,75.33348875569702,500,37666.74437784851,11.300023313354552,37.66674437784851,36514.044867044395,1103.7327431129088,0.0005,73.43506606737182
2023-03-20,000630,BUY,26.568406970894085,600,15941.04418253645,4.782313254760934,0.0,0.0,0.0,0.0005,26.33658659693159
2023-03-20,600362,BUY,20.184347297019414,1100,22202.782026721357,6.6608346080164065,0.0,0.0,0.0,0.0005,20.504153788888644
2023-03-27,600362,SELL,20.623058388556018,700,14436.140871989213,4.330842261596763,14.436140871989213,6705.843006620943,7711.530882234684,0.0005,20.57199974466308
2023-03-27,601899,BUY,71.38045027084783,200,14276.090054169566,4.282827016250869,0.0,0.0,0.0,0.0005,72.56444192451255
2023-04-03,601899,SELL,73.03738005407678,100,7303.7380054076775,2.191121401622303,7.303738005407678,7302.80897340888,-8.565827408232508,0.0005,72.35013327238599
2023-04-03,600362,SELL,21.071835593181362,500,10535.91779659068,3.1607753389772038,10.535917796590681,4789.887861872102,5732.333241583009,0.0005,21.240566817170546
2023-04-03,000630,BUY,24.34020445489051,900,21906.18400940146,6.571855202820437,0.0,0.0,0.0,0.0005,24.49371047313205
2023-04-10,601899,SELL,77.7312883289765,300,23319.38649869295,6.995815949607885,23.319386498692953,21908.426920226637,1380.6443760180118,0.0005,78.91357184857672
2023-04-10,600362,SELL,21.592495974419904,100,2159.2495974419903,0.647774879232597,2.1592495974419905,957.9775723744203,1198.4650005908954,0.0005,21.026640036612815
2023-04-10,000630,BUY,23.346610508419026,800,18677.28840673522,5.603186522020565,0.0,0.0,0.0,0.0005,23.416997855044556
2023-04-17,000630,SELL,22.839692080000173,300,6851.907624000052,2.0555722872000155,6.851907624000052,10521.973186044566,-3678.9730419557145,0.0005,22.802604769186814
2023-04-17,601899,BUY,73.8090444159499,100,7380.90444159499,2.214271332478497,0.0,0.0,0.0,0.0005,74.85381632564713
2023-04-17,600362,BUY,20.017368967276262,500,10008.684483638131,3.0026053450914394,0.0,0.0,0.0,0.0005,20.153637995830906
2023-04-24,601899,SELL,76.63786215501223,200,15327.572431002445,4.598271729300733,15.327572431002446,14080.771197255111,1226.8753895870304,0.0005,76.10485442490679
2023-04-24,000630,BUY,22.20161741872871,500,11100.808709364355,3.330242612809306,0.0,0.0,0.0,0.0005,21.36721295041033
2023-05-01,600362,SELL,20.776839429291435,300,6233.05182878743,1.8699155486362289,6.23305182878743,2873.932717123261,3351.016144286745,0.0005,20.890627748576097
2023-05-01,601899,BUY,76.99163865256261,100,7699.1638652562615,2.3097491595768784,0.0,0.0,0.0,0.0005,74.96134873452668
2023-05-08,000630,SELL,23.05931836268371,200,4611.863672536742,1.3835591017610225,4.611863672536742,7014.648790696377,-2408.7805409339326,0.0005,23.221120236502667
2023-05-08,600362,SELL,21.54534160683461,500,10772.670803417306,3.2318012410251917,10.772670803417306,4789.887861872102,5968.778469500762,0.0005,21.290774203576078
2023-05-08,601899,BUY,74.24538834229345,200,14849.07766845869,4.454723300537607,0.0,0.0,0.0,0.0005,76.3422380763134
2023-05-15,601899,SELL,80.76895801165611,500,40384.479005828056,12.115343701748415,40.384479005828055,37395.14083074673,2936.8383523737502,0.0005,78.82549193424514
2023-05-15,000630,BUY,22.64150750488567,100,2264.150750488567,0.67924522514657,0.0,0.0,0.0,0.0005,22.609891929415568
2023-05-15,600362,BUY,19.382938374410234,1700,32950.995236497394,9.885298570949217,0.0,0.0,0.0,0.0005,19.24369738442751
2023-05-22,000630,SELL,22.35472642022129,200,4470.945284044258,1.3412835852132774,4.470945284044258,7014.648790696377,-2549.515735521376,0.0005,22.59826918420167
2023-05-22,600362,SELL,19.67651109577041,800,15741.208876616329,4.7223626629848985,15.741208876616328,7663.820578995363,8056.9247260813645,0.0005,19.805956588956985
2023-05-22,601899,BUY,73.13441628005262,400,29253.766512021048,8.776129953606313,0.0,0.0,0.0,0.0005,75.20891179878603
2023-05-29,601899,SELL,75.76172161309641,300,22728.516483928925,6.818554945178676,22.728516483928924,20344.083822102228,2354.885590397589,0.0005,77.81483989688093
2023-05-29,000630,BUY,19.880033951763632,1300,25844.044137292723,7.753213241187816,0.0,0.0,0.0,0.0005,20.157166991854865
2023-05-29,600362,BUY,18.90560582149603,100,1890.560582149603,0.5671681746448809,0.0,0.0,0.0,0.0005,18.932331019230958
2023-06-05,000630,SELL,21.086258383913886,600,12651.755030348331,3.795526509104499,12.651755030348331,21043.946372089133,-8408.638623280254,0.0005,20.686272519433736
