date,symbol,side,price,shares,gross_value,fee,tax,cost_basis,realized_pnl,slippage_rate,close
2022-02-28,600519,BUY,43.916745851288596,100,4391.67458512886,1.317502375538658,0.0,0.0,0.0,0.0005,44.37110997815246
2022-02-28,000858,BUY,27.638423856026495,100,2763.8423856026498,0.8291527156807948,0.0,0.0,0.0,0.0005,26.772821030010498
2022-02-28,600036,BUY,41.63814849132812,4400,183207.8533618437,54.96235600855311,0.0,0.0,0.0,0.0005,41.58692403057226
2022-03-07,600519,SELL,42.052229515705804,4100,172414.1410143938,51.72424230431813,172.4141410143938,184281.6099245559,-12091.607293480803,0.0005,43.78151775195548
2022-03-07,000858,SELL,25.938894673686548,6600,171196.7048463312,51.359011453899356,171.19670484633122,196840.05982972498,-25865.91069969401,0.0005,26.370588215612504
2022-03-07,600036,SELL,42.166450922683566,200,8433.290184536712,2.5299870553610133,8.433290184536713,8327.629698265624,94.69720903119014,0.0005,42.29679446353411
2022-03-07,600900,SELL,77.32673384198131,100,7732.673384198131,2.319802015259439,7.732673384198131,7081.0564908208125,641.564417977861,0.0005,79.4332365312453
2022-03-07,000001,BUY,8.650503086416093,20900,180795.51450609634,54.2386543518289,0.0,0.0,0.0,0.0005,8.854964941981132
2022-03-07,601888,BUY,61.627369713345146,2900,178719.37216870094,53.615811650610276,0.0,0.0,0.0,0.0005,63.44438091512638
2022-03-14,000001,SELL,9.174058857449603,1100,10091.464743194563,3.0274394229583685,10.091464743194564,9515.553395057701,562.7924439707094,0.0005,9.52084340406573
2022-03-14,600900,SELL,81.26199340190715,100,8126.199340190715,2.4378598020572144,8.126199340190714,7081.0564908208125,1034.5787902276543,0.0005,81.96393517720634
2022-03-14,601888,SELL,58.155681135796826,2900,168651.4752938108,50.595442588143236,168.6514752938108,178719.37216870094,-10287.143792772113,0.0005,60.05506148014617
2022-03-14,600036,BUY,41.96597516955034,100,4196.597516955034,1.25897925508651,0.0,0.0,0.0,0.0005,41.51680088633787
2022-03-14,000333,BUY,85.4215366322312,2100,179385.22692768552,53.81556807830565,0.0,0.0,0.0,0.0005,85.15646115531855
2022-03-14,002594,BUY,106.49719622966187,100,10649.719622966186,3.1949158868898553,0.0,0.0,0.0,0.0005,106.6035841561479
2022-03-21,000001,SELL,9.92585376424181,19800,196531.90453198782,58.95957135959634,196.53190453198783,171279.96111103863,24996.451945057604,0.0005,10.008048232729529
2022-03-21,600036,BUY,42.09669974586828,100,4209.669974586828,1.2629009923760484,0.0,0.0,0.0,0.0005,40.92139504622913
2022-03-21,600900,BUY,80.07564262033748,100,8007.564262033748,2.402269278610124,0.0,0.0,0.0,0.0005,81.96072229113555
2022-03-21,300750,BUY,35.59503140807364,5200,185094.16332198292,55.528248996594876,0.0,0.0,0.0,0.0005,36.24066800071775
2022-03-28,002594,SELL,113.29008822099915,1700,192593.14997569856,57.777944992709564,192.59314997569857,201954.38004121502,-9611.60116048486,0.0005,109.06918589390068
2022-03-28,600900,SELL,82.35243699514255,100,8235.243699514256,2.4705731098542767,8.235243699514257,7081.0564908208125,1143.4813918840755,0.0005,83.86292919755539
2022-03-28,000001,BUY,9.903116463082833,19000,188159.21279857383,56.44776383957215,0.0,0.0,0.0,0.0005,9.94091016315716
2022-03-28,600036,BUY,40.838155730122836,200,8167.631146024567,2.45028934380737,0.0,0.0,0.0,0.0005,41.48021264201747
2022-04-04,600036,SELL,41.489898811188745,4600,190853.53453146823,57.25606035944047,190.85353453146823,191454.12230114453,-848.6973645671969,0.0005,42.573356166934346
2022-04-04,000333,SELL,79.2300687436066,2100,166383.14436157385,49.914943308472154,166.38314436157387,179385.22692768552,-13218.380653781729,0.0005,78.94424045650644
2022-04-04,600900,SELL,87.12519343786451,100,8712.519343786451,2.613755803135935,8.71251934378645,7081.0564908208125,1620.1365778187173,0.0005,89.03711781162109
2022-04-04,300750,SELL,35.88012292519654,100,3588.012292519654,1.076403687755896,3.588012292519654,3559.5031408073637,23.84473573201467,0.0005,35.13041514772479
2022-04-04,000001,BUY,9.64400363700131,300,2893.201091100393,0.8679603273301179,0.0,0.0,0.0,0.0005,9.839987447679691
2022-04-04,000858,BUY,27.665242716773893,6700,185357.1262023851,55.60713786071552,0.0,0.0,0.0,0.0005,27.377610033340694
2022-04-04,002594,BUY,109.35505276176023,1700,185903.5896949924,55.77107690849772,0.0,0.0,0.0,0.0005,110.3293981244954
2022-04-11,000858,SELL,29.230997392388144,300,8769.299217716443,2.630789765314933,8.769299217716444,8299.572815032168,458.32631370124363,0.0005,28.90929368347213
2022-04-11,002594,SELL,113.39456088609273,100,11339.456088609273,3.4018368265827816,11.339456088609273,10935.505276176023,389.2095195180573,0.0005,110.59396713639975
2022-04-11,000001,BUY,9.600878576450988,300,2880.2635729352965,0.8640790718805889,0.0,0.0,0.0,0.0005,9.093007161526424
2022-04-11,300750,BUY,34.19950314544076,400,13679.801258176303,4.103940377452891,0.0,0.0,0.0,0.0005,32.03727116081337
2022-04-18,000001,SELL,9.001803401408983,19600,176435.34666761608,52.930604000284816,176.43534666761607,193932.67746260954,-17726.69674566138,0.0005,8.820247087616528
2022-04-18,600900,SELL,90.40519020801032,100,9040.519020801032,2.7121557062403094,9.040519020801032,7081.0564908208125,1947.7098552531788,0.0005,90.01882558821224
2022-04-18,300750,SELL,32.30260783698715,5500,177664.34310342933,53.2993029310288,177.66434310342933,195214.46143935184,-17781.08198195696,0.0005,32.03340125566828
2022-04-18,600036,BUY,48.976691546153106,3700,181213.7587207665,54.36412761622994,0.0,0.0,0.0,0.0005,48.609820299069824
2022-04-18,000333,BUY,77.20148883737578,2300,177563.4243259643,53.269027297789286,0.0,0.0,0.0,0.0005,80.32393316150393
2022-04-25,000858,SELL,29.38153792604398,100,2938.153792604398,0.8814461377813193,2.938153792604398,2766.524271677389,167.80992099662308,0.0005,29.204131960731093
2022-04-25,000333,SELL,79.99588731028786,2300,183990.54081366205,55.197162244098614,183.99054081366205,177563.4243259643,6187.928784640011,0.0005,81.3835214964757
2022-04-25,600519,BUY,45.03193850871976,4100,184630.94788575103,55.3892843657253,0.0,0.0,0.0,0.0005,44.532445924027165
2022-04-25,600900,BUY,87.80097574004179,100,8780.09757400418,2.6340292722012535,0.0,0.0,0.0,0.0005,88.02836594079469
2022-05-02,000858,SELL,28.48671680393042,6300,179466.31586476165,53.83989475942849,179.46631586476167,174291.0291156755,4941.980538461939,0.0005,28.4456709574594
2022-05-02,600036,SELL,51.75613692550482,100,5175.613692550482,1.5526841077651443,5.175613692550482,4897.669154615311,271.21624013485507,0.0005,51.53864088801378
2022-05-02,002594,SELL,122.80235633952299,100,12280.2356339523,3.6840706901856897,12.2802356339523,10935.505276176023,1328.7660514521376,0.0005,120.12048746256995
2022-05-02,601888,BUY,65.42497028377353,2800,183189.91679456588,54.95697503836976,0.0,0.0,0.0,0.0005,65.32363646055873
2022-05-09,600036,SELL,53.4528084017624,100,5345.2808401762395,1.6035842520528718,5.3452808401762395,4897.669154615311,440.66282046869946,0.0005,52.95839948114578
2022-05-09,600519,BUY,43.81183789886961,200,8762.367579773923,2.628710273932177,0.0,0.0,0.0,0.0005,44.1195173774502
2022-05-09,601888,BUY,63.702686875421236,100,6370.268687542123,1.9110806062626369,0.0,0.0,0.0,0.0005,63.59816728068631
2022-05-16,600519,SELL,42.64460185497329,100,4264.460185497329,1.2793380556491984,4.264460185497329,4503.193850871976,-244.27746361579375,0.0005,41.47337655721896
2022-05-16,002594,SELL,124.60367520714718,100,12460.367520714717,3.738110256214415,12.460367520714717,10935.505276176023,1508.6637667617651,0.0005,122.55345647082694
2022-05-16,600036,BUY,48.84617379958736,200,9769.234759917472,2.9307704279752413,0.0,0.0,0.0,0.0005,48.51613080407893
2022-05-23,600519,SELL,42.52806592330886,4200,178617.87687789722,53.58536306336916,178.61787687789723,188890.12161465295,-10504.447976697003,0.0005,41.67421343622776
2022-05-23,600036,SELL,50.82650587143824,100,5082.650587143824,1.524795176143147,5.082650587143824,4897.669154615311,178.37398676522662,0.0005,50.76036282866475
2022-05-23,600900,SELL,90.49165810602034,100,9049.165810602033,2.71474974318061,9.049165810602034,7081.0564908208125,1956.3454042274388,0.0005,91.25634395685547
2022-05-23,000001,BUY,8.984391658325764,20600,185078.46816151074,55.52354044845322,0.0,0.0,0.0,0.0005,9.109989896065064
2022-05-23,002594,BUY,121.18285042069243,100,12118.285042069243,3.6354855126207726,0.0,0.0,0.0,0.0005,122.74257798185788
2022-05-30,000001,SELL,8.37069263990356,20600,172436.26838201334,51.730880514603996,172.43626838201334,185078.46816151074,-12866.36692839401,0.0005,8.175633575674158
2022-05-30,002594,SELL,127.01596670344826,100,12701.596670344825,3.810479001103447,12.701596670344825,10935.505276176023,1749.5793184973518,0.0005,129.96246778995044
2022-05-30,000858,BUY,31.382289369150225,5800,182017.2783410713,54.60518350232139,0.0,0.0,0.0,0.0005,30.80365560893808
2022-06-06,600036,SELL,56.02044235485104,200,11204.088470970208,3.361226541291062,11.204088470970207,9795.338309230621,1394.1848467273267,0.0005,55.60315828690888
2022-06-06,002594,SELL,133.95495094181226,1400,187536.93131853716,56.26107939556114,187.53693131853717,154279.85363235755,33013.279675465485,0.0005,131.5248169715501
2022-06-06,600900,SELL,97.25513565651674,100,9725.513565651674,2.917654069695502,9.725513565651674,7081.0564908208125,2631.813907195514,0.0005,97.0010190358847
2022-06-06,000858,BUY,30.847879830564086,300,9254.363949169227,2.776309184750768,0.0,0.0,0.0,0.0005,29.65396005916008
2022-06-06,000333,BUY,71.28229093686713,2600,185333.95643585452,55.60018693075635,0.0,0.0,0.0,0.0005,71.64129906013622
2022-06-06,601888,BUY,59.92296454647463,200,11984.592909294926,3.5953778727884775,0.0,0.0,0.0,0.0005,58.710042630986784
2022-06-13,601888,SELL,59.184368515035914,3100,183471.54239661133,55.0414627189834,183.47154239661134,201544.77839140294,-18311.7489999072,0.0005,57.80421641010467
2022-06-13,600036,BUY,53.11296291194121,100,5311.296291194121,1.5933888873582362,0.0,0.0,0.0,0.0005,53.208690318761874
2022-06-13,002594,BUY,128.82567827407854,1400,180355.94958370997,54.106784875112986,0.0,0.0,0.0,0.0005,130.690771910743
2022-06-20,600036,SELL,47.188472941265324,3500,165159.65529442864,49.547896588328584,165.15965529442863,171805.94399880155,-6860.99625625569,0.0005,47.208869836467386
2022-06-20,000333,SELL,71.42881213242468,2600,185714.91154430417,55.71447346329124,185.71491154430416,185333.95643585452,139.5257234420278,0.0005,68.64198660389815
2022-06-20,002594,SELL,136.1214041405641,100,13612.14041405641,4.083642124216922,13.61214041405641,12882.567827407855,711.876804110283,0.0005,136.86206661795816
2022-06-20,600519,BUY,48.3282708017421,3700,178814.60196644577,53.644380589933725,0.0,0.0,0.0,0.0005,47.75689412008704
2022-06-20,000858,BUY,29.384854319880237,100,2938.4854319880237,0.881545629596407,0.0,0.0,0.0,0.0005,29.457246891470344
2022-06-20,601888,BUY,58.01605904443224,3100,179849.78303773995,53.95493491132198,0.0,0.0,0.0,0.0005,57.64601971178943
2022-06-27,000858,SELL,27.89651710985801,6200,172958.40608111967,51.8875218243359,172.95840608111968,194210.12772222856,-21476.567569014354,0.0005,27.22542199943092
2022-06-27,601888,SELL,60.24135296218924,100,6024.135296218924,1.807240588865677,6.024135296218924,5801.605904443224,214.69801589061444,0.0005,59.1218654344911
2022-06-27,600519,BUY,46.79344008318353,100,4679.344008318353,1.4038032024955058,0.0,0.0,0.0,0.0005,47.187590026779134
2022-06-27,300750,BUY,30.084937356092336,6000,180509.62413655402,54.1528872409662,0.0,0.0,0.0,0.0005,29.35969280673174
2022-07-04,002594,SELL,146.0454664584922,100,14604.54664584922,4.381363993754765,14.60454664584922,12882.567827407855,1702.9929078017612,0.0005,146.68496127002314
2022-07-04,601888,SELL,55.54796256175587,3000,166643.8876852676,49.993166305580274,166.6438876852676,174048.17713329673,-7620.926502019982,0.0005,53.69227498518021
2022-07-04,300750,SELL,27.609661328313216,6000,165657.9679698793,49.69739039096379,165.6579679698793,180509.62413655402,-15067.011525035574,0.0005,27.113491833136568
2022-07-04,600519,BUY,44.116462914319044,100,4411.6462914319045,1.3234938874295712,0.0,0.0,0.0,0.0005,43.15103757727697
2022-07-04,601318,BUY,50.535461714513396,3400,171820.56982934554,51.546170948803656,0.0,0.0,0.0,0.0005,49.13588150209269
2022-07-04,000333,BUY,75.10670092417628,2300,172745.41212560545,51.82362363768163,0.0,0.0,0.0,0.0005,76.56731671163956
2022-07-11,002594,SELL,147.03133036711657,100,14703.133036711657,4.410939911013497,14.703133036711657,12882.567827407855,1801.4511363560778,0.0005,149.22638095335813
2022-07-18,600519,SELL,42.0645417062179,3900,164051.71265424983,49.21551379627495,164.05171265424983,187905.59226619604,-24067.14683839673,0.0005,42.85064190004636
2022-07-18,601318,SELL,48.58247579037908,3400,165180.41768728886,49.554125306186656,165.18041768728887,171820.56982934554,-6854.886685050151,0.0005,47.12437000501789
2022-07-18,000858,BUY,30.698349076732626,5500,168840.91992202945,50.652275976608834,0.0,0.0,0.0,0.0005,30.558022751609347
2022-07-18,600036,BUY,49.424359506008166,3400,168042.82232042777,50.41284669612833,0.0,0.0,0.0,0.0005,49.55523347223637
2022-07-25,000858,SELL,31.678479603241527,100,3167.8479603241526,0.9503543880972457,3.1678479603241527,3069.8349076732625,93.89485030246851,0.0005,32.21740961371505
2022-07-25,002594,SELL,166.78903130267284,100,16678.903130267285,5.003670939080185,16.678903130267287,12882.567827407855,3774.652728790081,0.0005,161.2775990916421
2022-07-25,000333,BUY,70.19337304030843,100,7019.337304030843,2.105801191209253,0.0,0.0,0.0,0.0005,72.65751515626005
2022-07-25,600900,BUY,84.83144219575,100,8483.144219575,2.5449432658725,0.0,0.0,0.0,0.0005,87.67527734188373
2022-08-01,600036,SELL,52.64845496508145,200,10529.69099301629,3.1589072979048867,10.52969099301629,9884.871901201634,631.1304935237349,0.0005,52.04395336187384
2022-08-01,000333,SELL,70.9210604967599,2400,170210.54519222377,51.063163557667124,170.21054519222378,179764.7494296363,-9775.477946162398,0.0005,69.92908277057583
2022-08-01,600519,BUY,46.01118816263975,3700,170241.39620176706,51.072418860530114,0.0,0.0,0.0,0.0005,45.94265889282868
2022-08-01,002594,BUY,155.53806138661395,100,15553.806138661395,4.666141841598418,0.0,0.0,0.0,0.0005,156.45474152634398
2022-08-01,600900,BUY,79.19047264588669,100,7919.047264588668,2.3757141793766,0.0,0.0,0.0,0.0005,78.10503320277934
2022-08-08,600519,SELL,46.68651470237117,100,4668.651470237117,1.400595441071135,4.668651470237117,4601.118816263975,61.463407061834005,0.0005,47.01454470034496
2022-08-08,000858,SELL,32.61175745825186,200,6522.351491650372,1.9567054474951113,6.5223514916503715,6139.669815346525,374.2026193647007,0.0005,31.507468836035475
2022-08-08,002594,SELL,156.9969018221316,100,15699.69018221316,4.709907054663947,15.69969018221316,12882.567827407855,2796.712757568428,0.0005,160.4443815568679
2022-08-08,600900,SELL,77.55217079272515,2100,162859.5586647228,48.857867599416835,162.8595586647228,153746.5165504867,8901.324687971966,0.0005,78.64822318329385
2022-08-08,000333,BUY,71.69089319347187,2400,172058.14366433249,51.61744309929974,0.0,0.0,0.0,0.0005,71.27923610960883
2022-08-15,600036,SELL,49.23457928243188,3200,157550.653703782,47.2651961111346,157.55065370378202,158157.95041922614,-812.1125652590417,0.0005,48.246078086731714
2022-08-15,000333,SELL,71.72146445340236,100,7172.146445340236,2.1516439336020707,7.172146445340236,7169.089319347187,-6.266664385892909,0.0005,70.10646991851544
2022-08-15,600519,BUY,45.32114013689325,100,4532.114013689325,1.3596342041067973,0.0,0.0,0.0,0.0005,46.1568908570203
2022-08-15,000858,BUY,30.851680349197014,200,6170.336069839403,1.8511008209518207,0.0,0.0,0.0,0.0005,30.424941911804904
2022-08-15,300750,BUY,29.3191416448544,5700,167119.10737567008,50.13573221270102,0.0,0.0,0.0,0.0005,29.526554257464536
2022-08-22,000858,SELL,31.005942847593584,5400,167432.09137700536,50.2296274131016,167.43209137700535,165801.75126884904,1412.6783893662214,0.0005,31.230877730621177
2022-08-22,002594,SELL,173.54657205008343,100,17354.65720500834,5.206397161502502,17.35465720500834,12882.567827407855,4449.528323233977,0.0005,172.2652937257607
2022-08-22,300750,SELL,30.920634515598838,200,6184.126903119768,1.8552380709359302,6.184126903119768,5863.828328970881,312.2592091748311,0.0005,30.73734113822836
2022-08-22,601318,BUY,48.83328803051008,3500,170916.5081067853,51.27495243203558,0.0,0.0,0.0,0.0005,48.93390095980447
2022-08-22,000333,BUY,68.69445888507853,100,6869.445888507853,2.0608337665523555,0.0,0.0,0.0,0.0005,69.71493004948164
2022-08-29,300750,SELL,31.552097291236954,5500,173536.53510180325,52.060960530540974,173.53653510180325,161255.2790466992,12055.658559471718,0.0005,32.189231055310614
2022-08-29,600519,BUY,44.83771678857376,100,4483.771678857376,1.3451315036572127,0.0,0.0,0.0,0.0005,44.32370770978248
2022-08-29,601318,BUY,47.552728661569645,100,4755.2728661569645,1.4265818598470892,0.0,0.0,0.0,0.0005,46.89209241099437
2022-08-29,600900,BUY,73.15348542081473,2300,168253.01646787388,50.47590494036216,0.0,0.0,0.0,0.0005,71.15629343000926
2022-09-05,600519,SELL,48.103456342852134,200,9620.691268570426,2.8862073805711277,9.620691268570427,9202.23763252795,405.94673739333666,0.0005,49.044899209363656
2022-09-05,000333,SELL,72.64807479879654,2400,174355.3795171117,52.306613855133506,174.3553795171117,171758.50023349313,2370.2172902463353,0.0005,73.19328268552516
2022-09-05,002594,SELL,197.47392468331873,100,19747.392468331873,5.924217740499562,19.747392468331874,12882.567827407855,6839.153030715186,0.0005,194.7258110600202
2022-09-05,600900,BUY,67.5952202377147,300,20278.56607131441,6.083569821394322,0.0,0.0,0.0,0.0005,67.04955371796311
2022-09-05,300750,BUY,33.720996317284765,5200,175349.18084988077,52.60475425496423,0.0,0.0,0.0,0.0005,33.32200321659027
2022-09-12,601318,SELL,50.1813082950775,200,10036.2616590155,3.0108784977046494,10.0362616590155,9766.657606102017,256.55691275676327,0.0005,50.37703648929944
2022-09-12,600900,SELL,62.585771139270626,2600,162723.00496210362,48.81690148863108,162.72300496210363,188531.5825391883,-26020.117483535432,0.0005,63.05960066811036
2022-09-12,600519,BUY,46.40139413437739,100,4640.139413437739,1.3920418240313215,0.0,0.0,0.0,0.0005,46.121325369092
2022-09-12,000858,BUY,31.502398993814097,5500,173263.19446597755,51.97895833979326,0.0,0.0,0.0,0.0005,31.07949146243793
2022-09-19,000858,SELL,32.58938775129086,200,6517.877550258171,1.955363265077451,6.517877550258171,6300.479798762819,208.92451068001628,0.0005,33.27599035007317
2022-09-19,600519,BUY,45.54263997743228,100,4554.263997743228,1.3662791993229684,0.0,0.0,0.0,0.0005,45.36399545443719
2022-09-19,300750,BUY,31.910727548828607,200,6382.145509765722,1.9146436529297164,0.0,0.0,0.0,0.0005,32.41276283768433
2022-09-26,000858,SELL,33.35951082914495,5300,176805.40739446823,53.041622218340464,176.80540739446823,166962.71466721472,9612.845697640703,0.0005,33.90930874378668
2022-09-26,601318,SELL,53.092072899289306,100,5309.207289928931,1.592762186978679,5.30920728992893,4883.328803051008,418.97651740101446,0.0005,54.129399534242886
2022-09-26,300750,SELL,34.39885598916627,300,10319.656796749881,3.095897039024964,10.319656796749882,10116.29889518543,189.9423477286764,0.0005,34.69892028936038
2022-09-26,600519,BUY,42.32388108221237,300,12697.16432466371,3.809149297399113,0.0,0.0,0.0,0.0005,42.09612578300883
2022-09-26,601888,BUY,46.63123670805463,3800,177198.6994906076,53.159609847182274,0.0,0.0,0.0,0.0005,46.68536950968269
2022-10-03,600519,SELL,42.187855496514125,4100,172970.20753570792,51.89106226071237,172.9702075357079,187345.49318136653,-14600.146915455058,0.0005,41.96184360858035
2022-10-03,601888,SELL,48.11727832532339,100,4811.727832532339,1.4435183497597015,4.8117278325323385,4663.123670805463,142.34891554458318,0.0005,48.57837171550405
2022-10-03,300750,SELL,35.41364485292015,100,3541.364485292015,1.0624093455876045,3.541364485292015,3372.0996317284767,164.6610797326589,0.0005,34.71146255561072
2022-10-03,600900,BUY,65.08061720473695,2700,175717.66645278977,52.715299935836924,0.0,0.0,0.0,0.0005,64.92082531950837
2022-10-10,600900,BUY,62.915365515133175,100,6291.536551513317,1.8874609654539949,0.0,0.0,0.0,0.0005,62.21419343715887
2022-10-17,002594,SELL,222.49168472919223,100,22249.168472919224,6.674750541875767,22.249168472919223,12882.567827407855,9337.676726496577,0.0005,229.6354889962908
2022-10-17,600900,SELL,65.76144844901084,100,6576.144844901084,1.972843453470325,6.576144844901084,6508.0617204736955,59.5341361290175,0.0005,65.71132425688766
2022-10-17,601318,BUY,51.28468127353498,100,5128.468127353498,1.5385404382060492,0.0,0.0,0.0,0.0005,51.72665168826429
2022-10-17,601888,BUY,45.16573349014954,200,9033.146698029908,2.7099440094089724,0.0,0.0,0.0,0.0005,47.34894515437605
2022-10-17,300750,BUY,34.34015414502922,100,3434.015414502922,1.0302046243508765,0.0,0.0,0.0,0.0005,35.02214751955038
2022-10-24,601318,SELL,56.74090678538103,3400,192919.08307029548,57.87572492108864,192.9190830702955,166150.26269114274,26518.025571161357,0.0005,57.165552858791344
2022-10-24,601888,SELL,45.74187622841862,3900,178393.3172908326,53.51799518724978,178.3933172908326,181568.72251783204,-3407.316539477528,0.0005,45.96316219683195
2022-10-24,000001,BUY,6.783835426497287,27200,184520.3236007262,55.35609708021786,0.0,0.0,0.0,0.0005,6.672893415264891
2022-10-24,600519,BUY,45.399348799507116,4000,181597.39519802848,54.47921855940854,0.0,0.0,0.0,0.0005,46.22413298684387
2022-10-24,600900,BUY,64.76813746696817,100,6476.813746696817,1.943044124009045,0.0,0.0,0.0,0.0005,65.66804656570413
