date,symbol,shares,close,market_value,weight
2022-02-09,600362,27900,12.250315059728887,341783.79016643594,0.3218288589644228
2022-02-10,000630,9500,30.79512574642432,292553.694591031,0.27426612974850983
2022-02-10,601899,4000,78.42387766423083,313695.51065692335,0.29408636847888386
2022-02-10,600362,27900,12.413799482976904,346345.0055750556,0.32469493974289654
2022-02-11,000630,9500,31.551145936236143,299735.88639424334,0.27972988570561685
2022-02-11,601899,4000,77.5392407057818,310156.96282312716,0.28945540290493865
2022-02-11,600362,27900,12.456709088336302,347542.18356458284,0.32434533100427715
2022-02-14,000630,10100,31.677942528084653,319947.219533655,0.2997270904580956
2022-02-14,601899,4100,76.13898096317497,312169.8219490174,0.2924412113909889
2022-02-14,600362,25700,12.471424779639458,320515.61683673406,0.30025956600241954
2022-02-15,000630,10100,32.26516501984059,325878.16670038993,0.3039888648495822
2022-02-15,601899,4100,75.3409347641682,308897.8325330896,0.28814910313572073
2022-02-15,600362,25700,12.544816298341985,322401.778867389,0.30074598668492614
2022-02-16,000630,10100,32.64142898188647,329678.43271705334,0.3063909483631835
2022-02-16,601899,4100,75.76775096693173,310647.7789644201,0.2887045622590461
2022-02-16,600362,25700,12.484452562582486,320850.4308583699,0.29818652977461485
2022-02-17,000630,10100,32.61616254713901,329423.24172610405,0.30648182059004875
2022-02-17,601899,4100,75.38980459973688,309098.1988589212,0.28757223755982575
2022-02-17,600362,25700,12.509864534252271,321503.51853028336,0.29911363621147813
2022-02-18,000630,10100,31.82984311410296,321481.4154524399,0.2991890288572799
2022-02-18,601899,4100,76.13334292535511,312146.70599395595,0.2905016132764503
2022-02-18,600362,25700,12.68685247249498,326052.10854312096,0.3034427777873105
2022-02-21,000630,10000,30.89137739680683,308913.7739680683,0.288340130874114
2022-02-21,601899,4200,76.58850785680234,321671.73299856985,0.3002484104217966
2022-02-21,600362,25400,12.856025546185323,326543.04887310724,0.30479529688383716
2022-02-22,000630,10000,31.228708723354792,312287.08723354794,0.29112726433333874
2022-02-22,601899,4200,76.54222396337279,321477.3406461657,0.29969480825021105
2022-02-22,600362,25400,12.783248667867104,324694.5161638245,0.30269399568262556
2022-02-23,000630,10000,31.491045954065928,314910.45954065927,0.29374797148231585
2022-02-23,601899,4200,75.82937289365118,318483.36615333497,0.2970807730389873
2022-02-23,600362,25400,12.772667199122772,324425.7468577184,0.30262381622730955
2022-02-24,000630,10000,31.316229329387216,313162.29329387215,0.2921847901677977
2022-02-24,601899,4200,76.49254324899856,321268.68164579396,0.29974816363371587
2022-02-24,600362,25400,12.722083327932731,323140.91652949137,0.3014949849093048
2022-02-25,000630,10000,30.535726231137293,305357.2623113729,0.2847176939491709
2022-02-25,601899,4200,76.94320688342233,323161.4689103738,0.30131848676179807
2022-02-25,600362,25400,12.982251005018382,329749.1755274669,0.3074609201273417
2022-02-28,000630,10500,30.78909860420967,323285.53534420155,0.2969279487035174
2022-02-28,601899,4100,78.62211392145286,322350.6670779567,0.2960693005851952
2022-02-28,600362,24800,13.253851018319988,328695.5052543357,0.30189684180989657
2022-03-01,000630,10500,30.95086696347182,324984.10311645415,0.3021605198649224
2022-03-01,601899,4100,75.6906608469237,310331.7094723872,0.28853716155816156
2022-03-01,600362,24800,13.136407579587466,325782.9079737692,0.30290322478077003
2022-03-02,000630,10500,29.984038445789466,314832.4036807894,0.2968719244690509
2022-03-02,601899,4100,77.18458467445922,316456.79716528277,0.2984036499655328
2022-03-02,600362,24800,12.692498877203487,314773.9721546465,0.29681682632980955
2022-03-03,000630,10500,29.154257870039373,306119.70763541345,0.2914191795212529
2022-03-03,601899,4100,74.89437237888578,307066.9267534317,0.2923209111357639
2022-03-03,600362,24800,13.01701894680168,322822.0698806817,0.3073194583343369
2022-03-04,000630,10500,28.66180574647444,300948.9603379816,0.28676456466041633
2022-03-04,601899,4100,74.08499794230175,303748.4915634372,0.2894321477356974
2022-03-04,600362,24800,13.319765970151993,330330.1960597694,0.31476099721655904
2022-03-07,000630,10900,28.757042755101,313451.76603060093,0.30027419253886256
2022-03-07,601899,4200,73.94714849568375,310578.02368187177,0.29752126287999714
2022-03-07,600362,23600,13.067299451117565,308388.2670463745,0.29542356404132997
2022-03-08,000630,10900,27.6957707531892,301883.9012097623,0.2887017718753059
2022-03-08,601899,4200,76.02884644339936,319321.15506227734,0.30537760673661113
2022-03-08,600362,23600,13.262198631806749,312987.8877106393,0.2993208892407435
2022-03-09,000630,10900,27.128961168651987,295705.67673830665,0.2826305445320614
2022-03-09,601899,4200,76.60556648518357,321743.37923777103,0.3075169454864132
2022-03-09,600362,23600,13.446870404750458,317346.1415521108,0.3033141391850823
2022-03-10,000630,10900,27.354582517129646,298164.9494367131,0.2818278184393054
2022-03-10,601899,4200,78.00030544422373,327601.28286573966,0.30965126867658893
2022-03-10,600362,23600,13.59047339128634,320735.1720343576,0.3031613675650513
2022-03-11,000630,10900,27.8785905341574,303876.6368223157,0.2906810804026135
2022-03-11,601899,4200,73.69457417466658,309517.21153359965,0.29607671847572536
2022-03-11,600362,23600,13.581965201495615,320534.3787552965,0.3066154755992343
2022-03-14,000630,11200,27.964334168377253,313200.5426858252,0.29840406375696116
2022-03-14,601899,4200,76.46805813659408,321165.84417369514,0.30599306188782976
2022-03-14,600362,23000,13.216511653759396,303979.7680364661,0.2896189045654715
2022-03-15,000630,11200,28.47444197121795,318913.75007764105,0.3039366111281235
2022-03-15,601899,4200,73.96269432276922,310643.31615563075,0.29605458140001384
2022-03-15,600362,23000,13.412212524776136,308480.88806985115,0.29399370737360353
2022-03-16,000630,11200,28.002451494147547,313627.4567344525,0.30281813971382915
2022-03-16,601899,4200,72.91545766688412,306244.9222009133,0.29569004768675805
2022-03-16,600362,23000,13.242788434408377,304584.1339913927,0.29408649931984476
2022-03-17,000630,11200,27.684796299786584,310069.7185576097,0.293623287005408
2022-03-17,601899,4200,76.945950783914,323172.9932924388,0.3060315499472812
2022-03-17,600362,23000,13.544785937246806,311530.07655667653,0.29500618604464773
2022-03-18,000630,11200,27.62304663926606,309378.1223597799,0.293143613396751
2022-03-18,601899,4200,77.18546150323932,324178.93831360515,0.30716776170055055
2022-03-18,600362,23000,13.503671728946804,310584.4497657765,0.29428663919326203
2022-03-21,000630,11400,27.40766417148824,312447.3715549659,0.2981036052231484
2022-03-21,601899,4000,76.30816582031177,305232.6632812471,0.2912201082158756
2022-03-21,600362,23400,13.448612024293451,314697.5213684668,0.30025045564585645
2022-03-22,000630,11400,26.932283123251167,307028.0276050633,0.2935119164458799
2022-03-22,601899,4000,75.79957379765116,303198.29519060464,0.2898507780501091
2022-03-22,600362,23400,13.67880916255028,320084.13440367655,0.30599326206658783
2022-03-23,000630,11400,26.803847764790422,305563.8645186108,0.2930668136195895
2022-03-23,601899,4000,76.63107536186679,306524.3014474672,0.293987970284714
2022-03-23,600362,23400,13.453632557237045,314815.00183934683,0.3019395948995901
2022-03-24,000630,11400,26.21377477273241,298837.03240914945,0.28968420660237026
2022-03-24,601899,4000,76.23549517795473,304941.9807118189,0.2956021716254801
2022-03-24,600362,23400,13.336653935159138,312077.70208272384,0.30251933904345935
2022-03-25,000630,11400,26.853470420062735,306129.5627887152,0.2925808321631443
2022-03-25,601899,4000,77.79315757023468,311172.63028093876,0.2974007027763854
2022-03-25,600362,23400,13.387448599751288,313266.29723418015,0.2994017078863513
2022-03-28,000630,11600,27.06233849384597,313923.12652861327,0.2987871001824688
2022-03-28,601899,4000,78.44405916208585,313776.2366483434,0.2986472927020283
2022-03-28,600362,23400,13.359397348724444,312609.897960152,0.29753718986147326
2022-03-29,000630,11600,27.300437148417146,316685.07092163886,0.3009019283518884
2022-03-29,601899,4000,77.718671223782,310874.684895128,0.29538112386698545
2022-03-29,600362,23400,13.44205353415219,314544.0526991613,0.29886761549367524
2022-03-30,000630,11600,26.23736048590966,304353.38163655205,0.29338990347655264
2022-03-30,601899,4000,77.49977083052424,309999.08332209697,0.29883223457099545
2022-03-30,600362,23400,13.361831238117968,312666.85097196046,0.3014039033629854
2022-03-31,000630,11600,26.718639486126847,309936.2180390714,0.29907887445384557
2022-03-31,601899,4000,77.19394627837967,308775.7851135187,0.2979590925340386
2022-03-31,600362,23400,13.129984406644772,307241.6351154877,0.29647868518585113
2022-04-01,000630,11600,27.42012385279519,318073.4366924242,0.3049080947308101
2022-04-01,601899,4000,76.2974394397631,305189.7577590524,0.29255768270788923
2022-04-01,600362,23400,13.22931199717525,309565.90073390084,0.2967526932394381
2022-04-04,000630,11400,27.3258421932549,311514.60100310587,0.2961910421707206
2022-04-04,601899,4100,78.56052953721021,322098.1711025619,0.3062540011702363
2022-04-04,600362,23600,13.244139997344856,312561.7039373386,0.29718663758856534
2022-04-05,000630,11400,27.09449873803599,308877.2856136103,0.29550225755365306
2022-04-05,601899,4100,76.61913817350668,314138.4665113774,0.3005356183901413
2022-04-05,600362,23600,13.418870816419156,316685.3512674921,0.30297221774598504
2022-04-06,000630,11400,26.32991895947325,300161.07613799506,0.29159788296959954
2022-04-06,601899,4100,74.90344173729247,307104.1111228991,0.29834284247278015
2022-04-06,600362,23600,13.412726463562043,316540.3445400642,0.3075098727988153
2022-04-07,000630,11400,27.1279303475108,309258.4059616231,0.29901132157839827
2022-04-07,601899,4100,73.75752832101931,302405.86611617915,0.2923858363664972
2022-04-07,600362,23600,13.43409755977338,317044.7024106517,0.30653962395125
2022-04-08,000630,11400,26.726202033580478,304678.70318281744,0.30170625701333204
2022-04-08,601899,4100,70.96785619051957,290968.2103811302,0.2881295238127735
2022-04-08,600362,23600,13.078148010851546,308644.2930560965,0.3056331585821597
2022-04-11,000630,11300,27.034453400852133,305489.3234296291,0.30442936213782196
2022-04-11,601899,4200,70.638588916984,296682.0734513328,0.29565267081853036
2022-04-11,600362,23100,12.712111624401064,293649.7785236646,0.2926308970940668
2022-04-12,000630,11300,26.55008453011305,300015.9551902775,0.2998354068715301
2022-04-12,601899,4200,70.88291494381615,297708.2427640278,0.29752908321674904
2022-04-12,600362,23100,12.779971358395684,295217.3383789403,0.2950396778472676
2022-04-13,000630,11300,27.08866628035871,306101.9289680534,0.3014584087922825
2022-04-13,601899,4200,71.99862672627529,302394.23225035623,0.29780695727556233
2022-04-13,600362,23100,12.954404134715933,299246.73551193805,0.29470720758877916
2022-04-14,000630,11300,27.15309315421098,306829.95264258404,0.3076138603849469
2022-04-14,601899,4200,70.45934491921702,295929.24866071146,0.2966853066244755
2022-04-14,600362,23100,12.425620218894968,287031.82705647376,0.2877651533487613
2022-04-15,000630,11300,27.35376368272672,309097.52961481194,0.30562163177203194
2022-04-15,601899,4200,71.79006062854606,301518.2546398934,0.2981275881011875
2022-04-15,600362,23100,12.688173168699148,293096.8001969503,0.289800835532335
2022-04-18,000630,11100,27.85911722467595,309236.20119390305,0.3011022112298342
2022-04-18,601899,4200,74.53686982398277,313054.85326072766,0.3048204194370205
2022-04-18,600362,23800,12.627196633298052,300527.27987249364,0.29262236489496496
2022-04-19,000630,11100,27.97083048802314,310476.21841705684,0.3034297035014511
2022-04-19,601899,4200,73.60613901019751,309145.7838428295,0.30212946424176135
2022-04-19,600362,23800,12.580049317892142,299405.17376583297,0.29260992537770536
2022-04-20,000630,11100,27.457031820147893,304773.0532036416,0.30598654401942815
2022-04-20,601899,4200,71.311282292029,299507.38562652183,0.3006999105492392
2022-04-20,600362,23800,12.082269562669714,287558.0155915392,0.28870296265053325
2022-04-21,000630,11100,26.984105753531285,299523.57386419724,0.30361788784643295
2022-04-21,601899,4200,69.31747446661478,291133.3927597821,0.295113017819987
2022-04-21,600362,23800,12.254715558770632,291662.2302987411,0.2956490842621744
2022-04-22,000630,11100,26.796899037931563,297445.57932104036,0.3015069910394673
2022-04-22,601899,4200,68.90712825283981,289409.9386619272,0.29336162931738696
2022-04-22,600362,23800,12.415058563171485,295478.39380348136,0.29951294497709346
2022-04-25,000630,11000,26.122937763730413,287352.31540103455,0.2934458915997268
2022-04-25,601899,4200,68.97827705668192,289708.76363806403,0.2958523105386473
2022-04-25,600362,23800,12.408092883524088,295312.6106278733,0.30157499237616103
2022-04-26,000630,11000,26.0644264389942,286708.6908289362,0.2873683468183712
2022-04-26,601899,4200,71.41895872054387,299959.62662628427,0.3006497702132144
2022-04-26,600362,23800,12.780481195457511,304175.45245188876,0.30487529576137784
2022-04-27,000630,11000,26.912362423977623,296035.98666375387,0.3009228381540937
2022-04-27,601899,4200,69.43184142438727,291613.7339824265,0.29642758457733487
2022-04-27,600362,23800,12.153361596544132,289250.0059977503,0.29402483705400445
2022-04-28,000630,11000,25.976142885286063,285737.5717381467,0.29454154121899706
2022-04-28,601899,4200,68.14664487324022,286215.9084676089,0.2950346161641659
2022-04-28,600362,23800,12.239301660447865,291295.3795186592,0.30027059273823953
2022-04-29,000630,11000,26.459648957086888,291056.13852795574,0.29818258317719337
2022-04-29,601899,4200,68.87771219077118,289286.39120123896,0.29636950398181794
2022-04-29,600362,23800,12.138535560632066,288897.1463430432,0.29597072855006695
2022-05-02,000630,11000,26.343888718091,289782.775899001,0.29933730261788005
2022-05-02,601899,4200,67.3113748097653,282707.77420101425,0.29202902862636304
2022-05-02,600362,24100,12.131321019445489,292364.8365686363,0.3020044972903258
2022-05-03,000630,11000,26.845462780475632,295300.09058523196,0.30751948257605927
2022-05-03,601899,4200,64.03501367908356,268947.05745215097,0.2800759721547316
2022-05-03,600362,24100,12.149038468280784,292791.8270855669,0.3049074282009564
2022-05-04,000630,11000,27.40480950759244,301452.9045835168,0.30870556406481003
2022-05-04,601899,4200,65.85815530363422,276604.2522752637,0.2832590776968394
2022-05-04,600362,24100,12.249932966494727,295223.3844925229,0.3023261678662554
2022-05-05,000630,11000,28.312540865822715,311437.9495240499,0.3144102754465892
2022-05-05,601899,4200,65.50868744112725,275136.4872527344,0.27776235643324854
2022-05-05,600362,24100,12.479096557734993,300746.2270414133,0.3036165124645841
2022-05-06,000630,11000,28.18779948820421,310065.7943702463,0.3140851614098203
2022-05-06,601899,4200,66.11634998610768,277688.6699416523,0.2812883339726155
2022-05-06,600362,24100,12.291402164765724,296222.79217085394,0.30006271308067345
2022-05-09,000630,10500,28.772296853587225,302109.11696266587,0.30641844138692076
2022-05-09,601899,4400,65.95640187080849,290208.16823155736,0.2943477359481883
2022-05-09,600362,23900,12.015262448696438,287164.77252384485,0.2912609288413503
2022-05-10,000630,10500,28.217706793384597,296285.9213305383,0.301145928715936
2022-05-10,601899,4400,66.46671120304953,292453.52929341793,0.2972506735717179
2022-05-10,600362,23900,12.07814876817961,288667.7555594927,0.29340280141535097
2022-05-11,000630,10500,27.920878510965025,293169.22436513274,0.30342562569882486
2022-05-11,601899,4400,64.41045340860329,283405.99499785446,0.293320833880984
2022-05-11,600362,23900,11.84804766512049,283168.3391963797,0.29307486379179887
2022-05-12,000630,10500,28.40002135454404,298200.22422271245,0.309758878909745
2022-05-12,601899,4400,63.23597571860877,278238.2931618786,0.28902319568752377
2022-05-12,600362,23900,11.706780828236631,279792.0617948555,0.29063719054983683
2022-05-13,000630,10500,28.60179638170853,300318.8620079396,0.3108138490574288
2022-05-13,601899,4400,63.8282216456649,280844.1752409256,0.29065859702706054
2022-05-13,600362,23900,11.657589906938584,278616.39877583215,0.28835296835849916
2022-05-16,000630,10100,28.469165789608905,287538.5744750499,0.29779299280159766
2022-05-16,601899,4500,65.23612445836245,293562.56006263103,0.3040318103237146
2022-05-16,600362,24900,11.428169814398824,284561.4283785307,0.29470967346710963
2022-05-17,000630,10100,28.067608933557157,283482.8502289273,0.29512396293743653
2022-05-17,601899,4500,63.49257826071205,285716.60217320424,0.2974494430343167
2022-05-17,600362,24900,11.704940030061216,291453.00674852426,0.30342141082677304
2022-05-18,000630,10100,28.128313758456567,284095.9689604113,0.29445759419194917
2022-05-18,601899,4500,63.54927594817176,285971.74176677293,0.2964017806928456
2022-05-18,600362,24900,11.84099270669062,294840.71839659644,0.3055942290437279
2022-05-19,000630,10100,28.096733356914537,283777.0069048368,0.29722939924461594
2022-05-19,601899,4500,62.6710092747209,282019.54173624405,0.2953886217906859
2022-05-19,600362,24900,11.608090028656068,289041.4417135361,0.30274339353407176
2022-05-20,000630,10100,28.73778409953588,290251.6194053124,0.30184391637156616
2022-05-20,601899,4500,64.14041881394749,288631.8846627637,0.30015949139169623
2022-05-20,600362,24900,11.357784763591637,282808.84061343176,0.29410388203917764
2022-05-23,000630,10000,29.021083256869865,290210.8325686986,0.2997789936058375
2022-05-23,601899,4500,64.5648661617751,290541.89772798796,0.30012097388063036
2022-05-23,600362,25300,11.427334621537865,289111.565924908,0.2986434844821316
2022-05-24,000630,10000,29.012720189570203,290127.20189570205,0.30169745419575833
2022-05-24,601899,4500,64.56006823717433,290520.3070672845,0.3021062363737916
2022-05-24,600362,25300,11.1772196443426,282783.6570018678,0.29406104925073523
2022-05-25,000630,10000,29.633913781284,296339.13781284,0.3088714472116161
2022-05-25,601899,4500,61.99645259135193,278984.0366610837,0.290782391379131
2022-05-25,600362,25300,11.299762422008175,285883.9892768068,0.29797414595410715
2022-05-26,000630,10000,28.997688104987287,289976.88104987284,0.30544451326619343
2022-05-26,601899,4500,62.57328962110178,281579.803294958,0.29659952769899156
2022-05-26,600362,25300,11.050800407410469,279585.2503074849,0.29449858342979107
2022-05-27,000630,10000,28.34877719938653,283487.77199386526,0.30032593790458667
2022-05-27,601899,4500,62.175956322003245,279791.8034490146,0.296410441966645
2022-05-27,600362,25300,11.163470281961898,282435.798133636,0.29921148053662905
2022-05-30,000630,9900,28.69171762183458,284048.00445616234,0.2973918630984952
2022-05-30,601899,4500,63.08707276387227,283891.8274374252,0.2972283492774271
2022-05-30,600362,25400,11.308906148267576,287246.21616599645,0.3007403187258882
2022-05-31,000630,9900,29.068134765712813,287774.53418055683,0.29538114690243694
2022-05-31,601899,4500,63.82144483145509,287196.5017415479,0.29478783559618305
2022-05-31,600362,25400,11.784754806193227,299332.772077308,0.3072448984183076
2022-06-01,000630,9900,28.76348959151839,284758.54695603205,0.2949367274127163
2022-06-01,601899,4500,62.58679105915832,281640.5597662125,0.2917072933967388
2022-06-01,600362,25400,11.77743499043469,299146.84875704115,0.3098393131000613
2022-06-02,000630,9900,29.05854657438693,287679.6110864306,0.29396270804502495
2022-06-02,601899,4500,62.69125796599468,282110.66084697604,0.2882721285591322
2022-06-02,600362,25400,12.161086721348097,308891.60272224166,0.3156379824266287
2022-06-03,000630,9900,29.52557030664135,292303.14603574935,0.2971184602121452
2022-06-03,601899,4500,62.44696617789513,281011.34780052805,0.28564064428653474
2022-06-03,600362,25400,12.225765950113283,310534.4551328774,0.315650106415939
2022-06-06,000630,9900,28.970363907985814,286806.60268905957,0.29336028669851955
2022-06-06,601899,4700,61.04428226930436,286908.1266657305,0.29346413055226533
2022-06-06,600362,24200,12.477273701636935,301950.02357961383,0.3088497428421274
2022-06-07,000630,9900,28.862213685853146,285735.91548994614,0.29394388763445994
2022-06-07,601899,4700,61.78423487234344,290385.9039000142,0.2987274503460879
2022-06-07,600362,24200,12.14708195535474,293959.3833195847,0.30240358056293226
2022-06-08,000630,9900,29.15289147723029,288613.6256245799,0.2956556051398826
2022-06-08,601899,4700,62.03656818707283,291571.8704792423,0.29868602919129184
2022-06-08,600362,24200,12.148806816497498,294001.12495923945,0.30117455585654557
2022-06-09,000630,9900,28.771963735764285,284842.4409840664,0.2996247141018638
2022-06-09,601899,4700,59.62850647700881,280253.9804419414,0.29479812936486954
2022-06-09,600362,24200,11.717868704290348,283572.4226438264,0.298288786489448
2022-06-10,000630,9900,28.33271193392206,280493.8481458284,0.2960999758232096
2022-06-10,601899,4700,59.96728497535744,281846.23938417993,0.2975276114580961
2022-06-10,600362,24200,11.692525395041894,282959.1145600138,0.2987024048264246
2022-06-13,000630,10000,29.367649491013697,293676.494910137,0.30920021147468413
2022-06-13,601899,4700,58.09484078244809,273045.751677506,0.28747892876746123
2022-06-13,600362,24200,11.73205040094128,283915.619702779,0.29892337716686324
2022-06-14,000630,10000,29.274694999221417,292746.94999221415,0.3077805920226835
2022-06-14,601899,4700,58.38296137953633,274399.91848382074,0.2884913723752633
2022-06-14,600362,24200,11.770731854225907,284851.71087226697,0.2994799030810476
2022-06-15,000630,10000,30.27077263679446,302707.7263679446,0.31769221658663926
2022-06-15,601899,4700,58.007509376317,272635.2940686899,0.2861311534121594
2022-06-15,600362,24200,11.501412845152146,278334.19085268193,0.2921121542049975
2022-06-16,000630,10000,30.82729937341032,308272.9937341032,0.32365175010302505
2022-06-16,601899,4700,58.20243412260046,273551.44037622213,0.28719804919834346
2022-06-16,600362,24200,11.219136229475495,271503.096753307,0.28504752024561697
2022-06-17,000630,10000,29.846318902040466,298463.18902040465,0.3137370839383709
2022-06-17,601899,4700,57.86848871684347,271981.8969691643,0.2859006081091573
2022-06-17,600362,24200,11.641118765219424,281715.07411831006,0.2961318819431302
2022-06-20,000630,9500,30.424673587804136,289034.39908413927,0.3047255071056948
2022-06-20,601899,4900,56.25085223913255,275629.1759717495,0.29059254084378344
2022-06-20,600362,24400,11.626896971144149,283696.2860959172,0.2990975984814001
2022-06-21,000630,9500,30.476517420110746,289526.9154910521,0.30225479495448504
2022-06-21,601899,4900,57.47068919269553,281606.3770442081,0.2939860620799626
2022-06-21,600362,24400,11.746286803182276,286609.3979976475,0.2992090206082572
2022-06-22,000630,9500,30.414503208237427,288937.78047825553,0.30387818181062853
2022-06-22,601899,4900,56.68550829424591,277758.990641805,0.29212135885476254
2022-06-22,600362,24400,11.638931531686744,283989.92937315657,0.2986744871079196
2022-06-23,000630,9500,30.588523029934137,290590.9687843743,0.3085856125533537
2022-06-23,601899,4900,54.709560575532166,268076.8468201076,0.2846773192347152
2022-06-23,600362,24400,11.593088064808605,282871.3487813299,0.30038796044708266
2022-06-24,000630,9500,31.388331715723687,298189.15129937505,0.30939737304469617
2022-06-24,601899,4900,55.05546132039284,269771.7604699249,0.27991184000936087
2022-06-24,600362,24400,12.117441456543943,295665.5715396722,0.30677893791746735
2022-06-27,000630,9200,32.052125389734655,294879.55358555884,0.30286523338905114
2022-06-27,601899,5200,55.802356326103606,290172.25289573875,0.29803045354514734
2022-06-27,600362,23800,12.118626649432878,288423.3142565025,0.2962341516221599
2022-06-28,000630,9200,32.20235939602178,296261.70644340036,0.30062373237404294
2022-06-28,601899,5200,56.04493643284982,291433.6694508191,0.2957246095067175
2022-06-28,600362,23800,12.505753461995424,297636.9323954911,0.3020192065429401
2022-06-29,000630,9200,32.737347373940906,301183.5958402563,0.30406805660063335
2022-06-29,601899,5200,54.10996983064963,281371.8431193781,0.28406656504899896
