date,equity_open,buy_value,sell_value,traded_value,turnover,buy_count,sell_count,target_weight_sum
2020-08-24,1103289.3795642229,440935.7298055559,441616.9964756528,882552.7262812087,0.7999285977263728,4,6,0.9999999999999999
2020-08-31,1107412.1363119595,334658.98356631194,334436.30851358315,669095.292079895,0.6041971820068712,4,6,1.0
2020-09-07,1100701.4189020933,191155.28062091037,191506.94760533923,382662.2282262496,0.34765307071916035,3,4,1.0
2020-09-14,1098730.1271324488,197565.9010837632,198205.7097160104,395771.6107997736,0.3602082085731908,5,2,1.0
2020-09-21,1127699.9435847404,196496.4647005488,196758.2875957984,393254.7522963472,0.3487228624364973,4,2,1.0
2020-09-28,1040059.2051237051,349822.244768544,353559.10348322004,703381.348251764,0.6762897196492804,3,5,0.9999999999999999
2020-10-09,1063589.4184004222,363487.14013229276,360401.86961743596,723889.0097497287,0.6806094506265552,5,3,0.9999999999999999
2020-10-12,1076789.054737023,359613.7721478792,362525.04437071364,722138.8165185929,0.670640933190908,3,4,0.9999999999999999
2020-10-19,1064678.1313345314,423982.4236180488,426856.2190760336,850838.6426940823,0.7991510463613921,3,5,1.0
2020-10-26,1046140.1911926318,417730.3541636112,418150.6547565112,835881.0089201224,0.7990143347491434,5,6,0.9999999999999998
2020-11-02,1040716.7465780992,414825.0178164623,416163.50569955044,830988.5235160128,0.7984771324650269,5,9,0.9999999999999998
2020-11-09,1164509.267548433,215879.14175619598,212015.41755345117,427894.5593096472,0.3674462464437628,4,4,0.9999999999999999
2020-11-16,1218163.8192863418,227522.6369244504,230323.545803268,457846.1827277184,0.3758494345989905,3,4,0.9999999999999999
2020-11-23,1382434.5395245377,463212.0552534623,460528.015983304,923740.0712367663,0.668198055550948,3,5,1.0
2020-11-30,1385476.780646025,552113.8146903671,555504.7283636366,1107618.5430540037,0.7994493726105893,3,5,1.0
2020-12-07,1354950.8045420153,331818.59631890873,330950.109994352,662768.7063132607,0.4891459557731191,5,4,0.9999999999999999
2020-12-14,1234355.35861357,410771.0306131776,412445.0717833864,823216.102396564,0.6669198595461211,3,5,0.9999999999999999
2020-12-21,1378393.1365562766,556594.6708698552,562992.9440487936,1119587.6149186487,0.8122411416787685,5,4,0.9999999999999999
2020-12-28,1440486.8966006907,541051.10696466,540088.3372239384,1081139.4441885985,0.7505375069637271,5,6,0.9999999999999999
2021-01-04,1476778.8835664883,329374.0065203568,331701.292497208,661075.2990175649,0.4476467712085901,4,7,0.9999999999999999
2021-01-11,1761431.9222431374,313834.457702664,311647.45032168314,625481.9080243472,0.3550985423426483,3,4,0.9999999999999999
2021-01-18,1660046.1911574276,306497.15016775916,307726.65967151837,614223.8098392775,0.37000404754461963,3,4,0.9999999999999999
2021-01-25,1763369.4585645637,321410.0674739664,321056.2519759056,642466.319449872,0.3643401649775987,4,3,0.9999999999999999
2021-02-01,1681835.6897126916,680969.197626192,679238.3115861631,1360207.5092123551,0.8087636131950082,4,5,0.9999999999999999
2021-02-08,1542760.7059363131,526338.653745528,532698.0964271168,1059036.7501726449,0.6864556156360668,5,5,0.9999999999999999
2021-02-18,1850412.9154404232,745564.4649991656,745224.8085714048,1490789.2735705704,0.8056522201779718,4,5,1.0
2021-02-22,1963455.4930730197,444901.1321155751,440221.2508441504,885122.3829597255,0.45079829213465566,6,4,0.9999999999999999
2021-03-01,1819674.758986863,743861.7261039311,744344.3350381856,1488206.0611421168,0.8178417894694009,4,5,1.0
2021-03-08,1778498.6580687363,652572.1539978696,655224.0190576385,1307796.1730555082,0.7353371716769459,5,4,0.9999999999999999
2021-03-15,1942987.1248855311,390230.04544876795,392618.66941034154,782848.7148591095,0.40290988284609974,4,3,0.9999999999999999
2021-03-22,1789501.2711902368,311494.3472527776,309375.5405366976,620869.8877894753,0.346951353310032,3,4,0.9999999999999999
2021-03-29,1627163.342165283,300187.75818795833,301065.2672541568,601253.0254421151,0.3695099378541933,3,4,0.9999999999999999
2021-04-06,1641285.112587595,655424.5067750448,658585.9957289135,1314010.5025039583,0.8005985629348294,4,5,1.0
2021-04-12,1689814.7118429835,684173.201925708,683530.0771248031,1367703.279050511,0.8093806199372213,4,8,0.9999999999999998
2021-04-19,1714909.7955212388,594800.4327342048,595692.5009797767,1190492.9337139814,0.6942014890947291,4,8,1.0
2021-04-26,1741359.131189717,695434.9021731792,700528.2033882816,1395963.1055614608,0.8016514689923396,4,5,1.0
2021-05-06,1838413.2911477624,719153.2263028896,716710.6640976472,1435863.8904005368,0.781034328523645,4,7,1.0
2021-05-10,1981654.601812302,358767.3755478599,359622.91915173596,718390.2946995958,0.3625204382451913,4,3,1.0
2021-05-17,1842429.6628026164,627473.3057186687,627761.4020154192,1255234.707734088,0.6812931495168638,4,4,0.9999999999999999
2021-05-24,1807771.8370400316,608947.776150876,616260.7866140272,1225208.562764903,0.6777451322457857,3,5,0.9999999999999999
2021-05-31,1889301.3215127392,327290.132928096,329528.51457823435,656818.6475063304,0.3476516106919484,3,3,0.9999999999999999
2021-06-07,1854843.2169420477,741879.8117998992,748893.5091700776,1490773.320969977,0.8037193156560759,4,5,0.9999999999999999
2021-06-15,1838847.506782765,677021.2166981375,665760.1745666928,1342781.3912648303,0.7302298783949471,4,6,0.9999999999999999
2021-06-21,1701431.0798193745,319621.5674937072,325290.76623224164,644912.3337259488,0.3790411150796736,3,4,0.9999999999999999
2021-06-28,1852231.2208665586,649369.8207050903,650524.6520972096,1299894.4728023,0.7017992452336215,4,4,0.9999999999999999
2021-07-05,1861909.0768537398,26109.845325316797,27247.1840765792,53357.029401896,0.028657161654777948,3,2,0.9999999999999999
2021-07-12,2195542.7146901055,772191.2381371631,778825.9393278583,1551017.1774650214,0.7064390809103174,4,4,0.9999999999999999
2021-07-19,2281835.5380322332,804029.7515054976,797586.1120705409,1601615.8635760385,0.7018980276541797,4,4,0.9999999999999999
2021-07-26,2497136.162179133,835035.149839572,833389.7695248903,1668424.9193644624,0.6681353402485296,3,5,0.9999999999999999
2021-08-02,2649219.983783117,953030.1485140775,961244.9091144153,1914275.0576284928,0.7225806348081694,4,4,0.9999999999999999
2021-08-09,2598200.6169640524,467618.9310199296,473408.45113110717,941027.3821510368,0.36218426552858307,4,3,0.9999999999999999
2021-08-16,2702084.0606644535,545004.9521653823,532566.245358424,1077571.1975238062,0.3987926257404542,3,4,0.9999999999999999
2021-08-23,2741255.859596879,934818.8166985607,941667.788260487,1876486.6049590479,0.6845353739562998,3,5,0.9999999999999999
2021-08-30,2996081.8369510574,572381.9706128543,580372.9978665991,1152754.9684794536,0.38475416601188267,3,3,0.9999999999999999
2021-09-06,2903749.814105392,993485.1014329391,980278.0241504399,1973763.125583379,0.6797290579221166,3,5,1.0
2021-09-13,3276627.515282068,1359097.8452929151,1369777.9334374845,2728875.7787304,0.8328306363793337,4,5,1.0
2021-09-22,2931954.2876705807,978436.9648657942,974120.5660528464,1952557.5309186406,0.6659576989755647,4,5,0.9999999999999999
2021-09-27,2694247.6761393035,498792.08315676963,501016.1861629848,999808.2693197544,0.3710899625799883,3,4,0.9999999999999999
2021-10-08,2437789.20170056,826792.5712427279,826447.4965169088,1653240.0677596368,0.6781718725336731,3,4,0.9999999999999999
2021-10-11,2345746.6831668965,410697.52505873994,413249.99725344556,823947.5223121855,0.35125170514993875,3,3,0.9999999999999999
2021-10-18,2403383.0113856546,967537.3058287704,971655.9020546927,1939193.2078834632,0.8068598299550408,5,5,1.0
2021-10-25,2329541.988544157,897992.1191737871,906695.3912403577,1804687.5104141447,0.7746962790492482,5,7,0.9999999999999999
2021-11-01,2243840.115305363,618337.3358581271,618009.7362191193,1236347.0720772464,0.5509960641331134,5,8,0.9999999999999999
2021-11-08,2239502.325594513,407877.681151872,412645.37823192874,820523.0593838007,0.3663863395033444,3,4,0.9999999999999999
2021-11-15,2270118.975433523,388343.77120362234,376052.492299872,764396.2635034943,0.3367207938330713,3,4,0.9999999999999999
2021-11-22,2190922.449790422,738844.7138004096,741594.8808226176,1480439.5946230271,0.6757151969320695,4,4,0.9999999999999999
2021-11-29,2273700.3521944205,924065.1151611982,925370.3918113312,1849435.5069725295,0.8134033603801751,5,4,0.9999999999999999
2021-12-06,2257989.2420436493,879392.7347223167,890826.2702115496,1770219.0049338662,0.7839802652610007,6,5,1.0
2021-12-13,2249242.6697231913,898419.3464243807,895473.6479186807,1793892.9943430615,0.7975542250244751,6,7,1.0
2021-12-20,2122244.0202022693,827156.6375579638,827890.8534668607,1655047.4910248246,0.7798572997590933,5,7,0.9999999999999998
2021-12-27,2031235.9081423923,794744.5939942391,790018.3941071287,1584762.9881013678,0.7801964221628332,6,8,1.0
2022-01-04,2018555.5683447442,801531.7357543488,810039.0490237176,1611570.7847780664,0.7983782116533887,6,9,1.0
2022-01-10,2049891.3599836556,803357.2599062689,797587.4984925152,1600944.758398784,0.7809900513027914,5,10,0.9999999999999999
2022-01-17,2125815.7909028893,390590.8095143159,389719.0593366368,780309.8688509527,0.36706372781224605,5,4,1.0
2022-01-24,2164842.224491219,873149.2982577505,872512.6219652656,1745661.920223016,0.8063691203331371,5,4,1.0
2022-02-07,2036090.1015737022,603722.7836251775,604078.0628432296,1207800.8464684072,0.5931961682515391,4,5,0.9999999999999999
2022-02-14,2216288.98599297,886221.7330439086,888144.0087397487,1774365.7417836573,0.8006021565769247,3,6,1.0
2022-02-21,2251653.0817715353,530243.9596508543,532084.5168397919,1062328.4764906461,0.47179935714379095,4,6,1.0
2022-02-28,2308836.0166726857,34047.791043667195,36440.7613321744,70488.5523758416,0.03052990851962895,2,3,1.0
2022-03-07,2556598.150809148,893107.6843334545,892089.5242571832,1785197.2085906377,0.6982705545748883,4,4,1.0
2022-03-14,2276070.8273420422,908861.0885807327,910134.3246899184,1818995.4132706511,0.7991822536536983,4,6,1.0
2022-03-21,2206902.142828557,801989.5288750919,801661.9549426152,1603651.4838177073,0.726652737652576,5,6,1.0
2022-03-28,2276592.0957639925,403649.48760091193,405663.71478752635,809313.2023884383,0.35549328485076903,3,4,1.0
2022-04-06,2245456.450718103,392614.13433528,392875.79454354313,785489.9288788231,0.3498130318348509,3,4,1.0
2022-04-11,2373470.663337159,831877.96579632,839487.7823218,1671365.74811812,0.7041863941845138,4,4,0.9999999999999999
2022-04-18,2375983.951345882,816109.4148543719,810128.8728221457,1626238.2876765176,0.6844483468650244,3,5,1.0
2022-04-25,2147024.9038845305,366980.119826328,370812.1419156888,737792.2617420168,0.3436347013987389,4,3,1.0
2022-05-05,2095443.500387453,375816.93201303843,375107.8137258096,750924.7457388481,0.35836076973681236,4,3,1.0
2022-05-09,1973284.6190667767,678202.0931461392,682601.5506407231,1360803.6437868623,0.6896134651018694,4,4,0.9999999999999999
2022-05-16,1986466.291676584,786799.7231231951,793414.7071493143,1580214.4302725093,0.7954901811793661,4,6,0.9999999999999998
2022-05-23,2121759.3308724724,632813.2293187296,631195.4242570921,1264008.6535758218,0.5957361116239599,5,5,0.9999999999999999
2022-05-30,2101242.283249505,368693.01877610874,369982.562551536,738675.5813276448,0.35154231723592877,3,3,0.9999999999999999
2022-06-06,2153707.4244469823,761618.5124357375,757878.9990258751,1519497.5114616128,0.70552643047687,5,3,0.9999999999999999
2022-06-13,2320225.6608416555,946213.8121689695,949568.9925392448,1895782.8047082145,0.81706828637544,4,5,0.9999999999999999
2022-06-20,2393567.123604979,781874.9341793854,793908.9970827689,1575783.9312621544,0.6583412329330661,3,7,0.9999999999999999
2022-06-27,2287218.2403919008,14508.9554340384,12438.9532820704,26947.908716108803,0.011781957768704854,2,2,0.9999999999999999
2022-07-04,2369521.1064390363,428948.12333531515,438765.771158152,867713.8944934672,0.3661980018390657,3,4,0.9999999999999999
2022-07-11,2398361.426972367,36148.2580740672,22767.7804286112,58916.0385026784,0.024565120936360527,3,2,0.9999999999999999
2022-07-18,2221620.1681969315,909853.0542289007,910445.9738609664,1820299.028089867,0.8193565462485078,4,5,0.9999999999999999
2022-07-25,2218885.5518697095,874041.1133855472,872121.2952802631,1746162.4086658102,0.7869546976834536,5,6,0.9999999999999999
2022-08-01,2301351.3191655455,396153.5517878256,393375.21244833595,789528.7642361615,0.3430718107491903,4,2,1.0
2022-08-08,2312347.176036337,8984.970662745598,9773.881181762397,18758.851844507997,0.008112472053899408,2,2,1.0
2022-08-15,2482983.3921976183,72913.06021411439,73029.5742352632,145942.6344493776,0.05877712871861294,4,2,1.0
2022-08-22,2391744.584068197,417911.2209573839,417080.5375716824,834991.7585290663,0.3491141002643357,2,5,1.0
2022-08-29,2449976.1642633653,427852.42991626315,427496.3596245768,855348.78954084,0.3491253515105188,3,4,1.0
2022-09-05,2289287.543119192,929633.1662213423,930217.8125648951,1859850.9787862375,0.8124147551391294,5,4,1.0
2022-09-13,2570823.501632544,866436.7525747991,868132.7934324264,1734569.5460072255,0.6747135868742937,4,5,0.9999999999999999
2022-09-19,2309059.8925849367,774779.3416689263,776416.2920990505,1551195.633767977,0.6717866603414305,3,5,0.9999999999999999
2022-09-26,2270698.157182832,395776.77850313997,396714.9518956336,792491.7303987736,0.34900795946476115,3,4,1.0
2022-10-10,2217255.84226831,737145.6261368255,740960.0233542264,1478105.649491052,0.666637390829428,2,6,0.9999999999999999
2022-10-17,2177541.8453015094,732462.988083876,732280.1328542039,1464743.12093808,0.6726590003763013,3,4,0.9999999999999999
2022-10-24,2109010.5511377016,350416.1643363935,355276.6403566176,705692.8046930111,0.334608475198157,3,4,0.9999999999999999
2022-10-31,2071475.064779161,706853.1278048615,702779.273662224,1409632.4014670854,0.6804969200135487,3,5,0.9999999999999999
2022-11-07,2263820.909953421,915528.0254427935,923101.966063884,1838629.9915066776,0.8121799668086412,5,5,1.0
2022-11-14,2369858.047599996,942984.3033491471,939407.6086988095,1882391.9120479566,0.794305766100334,5,6,0.9999999999999999
2022-11-21,2258414.931874345,391415.4040266072,392971.641093912,784387.0451205192,0.3473175075359276,4,2,1.0
2022-11-28,2284415.5289510195,930104.8916850502,929608.5594246417,1859713.451109692,0.8140872041627443,4,5,1.0
2022-12-05,2348971.9649288533,952278.4514070936,952641.3180639624,1904919.7694710558,0.8109589207160899,5,5,1.0
2022-12-12,2435765.1676298166,943456.9988932991,945963.0293094928,1889420.028202792,0.7756987632930724,5,6,0.9999999999999999
2022-12-19,2401100.0352552403,558147.8651790527,558023.9693392512,1116171.8345183039,0.46485853072741856,5,7,1.0
2022-12-26,2276613.9843667448,397809.9414262944,400340.63632279605,798150.5777490905,0.35058669727494507,2,4,0.9999999999999999
2023-01-03,2357237.0126575986,799018.3470386592,798243.4282745584,1597261.7753132177,0.6775991411709725,3,4,0.9999999999999999
2023-01-09,2394110.9876666293,420046.7854653215,423166.270700192,843213.0561655136,0.35220299330706206,3,4,0.9999999999999999
2023-01-16,2485981.99674095,827824.7048395679,826760.548156084,1654585.252995652,0.6655660641005305,2,5,1.0
2023-01-30,2578255.0076214112,1032609.9986027568,1037515.4029971111,2070125.4015998677,0.8029172426623842,4,5,0.9999999999999998
2023-02-06,2544586.1380602885,983007.8455483151,989165.5304088751,1972173.37595719,0.7750468127050937,6,6,1.0
2023-02-13,2476844.4807256525,414932.6319459479,410241.99653768004,825174.6284836279,0.3331556078328635,6,6,0.9999999999999999
2023-02-20,2514821.058822302,418259.23056252004,418885.3189515936,837144.5495141137,0.3328843404493165,1,4,1.0
2023-02-27,2525754.0908965697,36643.6198447056,37500.686985756,74144.3068304616,0.029355314952352513,4,2,1.0
2023-03-06,2577107.315970585,436663.74748858553,435544.8779887096,872208.6254772951,0.33844482147566507,3,4,1.0
2023-03-13,2442931.997478077,982898.4736057031,985241.296337653,1968139.769943356,0.8056465640366308,4,5,1.0
2023-03-20,2413669.146660706,938592.0589003775,941034.3020452152,1879626.3609455926,0.7787423406998603,5,6,0.9999999999999999
2023-03-27,2449891.692313215,645694.6560606,645890.2409235465,1291584.8969841464,0.5272008150550597,6,5,0.9999999999999999
2023-04-03,2416816.3892581426,805433.8174823951,804679.0907484576,1610112.9082308528,0.6662123425623936,2,6,0.9999999999999999
2023-04-10,2508937.979122987,849830.357299176,853375.847753976,1703206.205053152,0.6788554437079058,4,4,0.9999999999999999
2023-04-17,2618465.6217415174,879029.2832795854,879196.6418081936,1758225.925087779,0.6714718385030387,3,4,1.0
2023-04-24,2590515.253673791,444241.3852639944,446635.26823597914,890876.6534999735,0.3438994046595784,4,2,1.0
2023-05-04,2594308.70534349,878088.1028491152,876997.3213072864,1755085.4241564015,0.6765137165601985,4,4,1.0
2023-05-08,2524309.331240107,31731.737804164797,35401.5961808936,67133.33398505839,0.026594733519476426,3,3,1.0
2023-05-15,2353070.677311459,397730.4910708175,395133.05734249915,792863.5484133167,0.33694846315420346,4,3,1.0
2023-05-22,2311447.458066275,775123.6412994552,786501.3223642512,1561624.9636637066,0.675604785310647,4,4,0.9999999999999999
2023-05-29,2234447.7477736073,397712.0488027968,394797.35278916475,792509.4015919615,0.3546779746277862,3,3,0.9999999999999999
2023-06-05,2270071.009056709,764447.1745165056,770210.8618748848,1534658.0363913905,0.6760396614329226,3,5,0.9999999999999999
2023-06-12,2249380.7587462952,897939.0792237455,899350.7019291712,1797289.7811529166,0.7990153619677293,4,5,1.0
2023-06-19,2264338.9247144465,880073.6448459816,875695.0485556097,1755768.6934015914,0.7754001285929445,5,7,0.9999999999999998
2023-06-26,2147689.835735498,854712.7670317176,856976.2343216296,1711689.0013533472,0.7969907818496343,5,9,0.9999999999999999
2023-07-03,2202415.729000683,388416.323656188,384460.47496832005,772876.7986245081,0.3509223024733803,4,6,1.0
2023-07-10,2277485.153150259,771418.9956309983,771706.6232017697,1543125.618832768,0.6775568291623277,4,4,0.9999999999999999
2023-07-17,2280806.6000381783,773117.8689992832,773233.5319407744,1546351.4009400576,0.6779844467804387,4,4,0.9999999999999999
2023-07-24,2262600.266752447,906446.9907082223,910663.8200864526,1817110.8107946748,0.8031073086554561,5,4,0.9999999999999999
2023-07-31,2304732.6216283524,909988.1031196511,908990.7022293911,1818978.8053490422,0.7892363688000767,4,7,1.0
2023-08-07,2294197.7026422587,538762.8846921335,539247.946937448,1078010.8316295815,0.46988576023244283,4,8,1.0
2023-08-14,2216902.1075061467,887623.1492546881,889185.7391481807,1776808.8884028688,0.8014827909571746,4,5,1.0
2023-08-21,2180052.9518689713,724938.9497217216,726282.2206167311,1451221.1703384528,0.6656816152535712,4,5,1.0
2023-08-28,2270787.7001572615,908308.9521016342,910652.1563329264,1818961.1084345607,0.8010264932774606,5,5,1.0
2023-09-04,2322578.63493969,919095.3869857416,919007.455779696,1838102.8427654374,0.7914060756066358,5,6,1.0
2023-09-11,2278705.802979036,393687.58834202396,396983.1572395696,790670.7455815936,0.34698237242733165,3,4,1.0
2023-09-18,2312891.6973916674,770394.2312077847,770644.9189711888,1541039.1501789736,0.6662824514943176,2,5,1.0
2023-09-25,2233891.3631850467,746505.3682790927,746217.1221709359,1492722.4904500286,0.6682162414208579,3,4,0.9999999999999999
2023-10-09,2166622.310623584,725622.0331376303,727463.5891752031,1453085.6223128336,0.6706686325475045,4,4,1.0
2023-10-16,2130520.7159942877,854791.6957802423,857908.791900252,1712700.4876804943,0.8038882113761556,4,5,1.0
2023-10-23,2030192.6982190926,810292.9468585391,815082.2438326415,1625375.1906911805,0.8006014365616513,5,6,0.9999999999999999
2023-10-30,2070190.8674881554,698084.449416619,696253.383664136,1394337.833080755,0.6735310521259136,4,4,0.9999999999999999
2023-11-06,2027460.642873084,355994.87180084636,355323.17796672165,711318.049767568,0.35084185346235375,3,4,0.9999999999999999
2023-11-13,1970064.570974062,659238.525975384,660927.8307399304,1320166.3567153146,0.6701132420561133,3,5,0.9999999999999999
2023-11-20,1992874.4342648536,671079.162822912,673332.9718683808,1344412.134691293,0.6746095547094665,3,4,0.9999999999999999
2023-11-27,1964962.851976047,663081.1172070767,660573.2910537664,1323654.4082608433,0.6736282097800079,4,4,0.9999999999999999
2023-12-04,1999781.0146712046,339379.1302191552,341281.435221828,680660.5654409833,0.3403675504704672,3,3,1.0
2023-12-11,1928275.0020960234,323849.3876401824,327924.135172384,651773.5228125664,0.33800859426383295,2,5,0.9999999999999999
2023-12-18,1883702.4866962086,318580.33263367676,318786.09071797837,637366.4233516551,0.3383583277365209,2,4,0.9999999999999999
2023-12-25,1899065.3935727868,636783.7063672944,635760.7788162783,1272544.4851835729,0.6700898713074248,3,3,0.9999999999999999
2024-01-02,1974935.6619143994,337929.07359214796,338360.73057129595,676289.8041634439,0.34243637258941584,3,3,0.9999999999999999
2024-01-08,1962332.653210727,781989.3896986078,787799.7098156568,1569789.0995142646,0.7999607492367866,3,5,0.9999999999999999
2024-01-15,1957047.389585106,387073.0050413328,386001.334688604,773074.3397299368,0.3950207561881414,4,5,0.9999999999999999
2024-01-22,1862379.9725087697,626132.1561446592,626301.354722432,1252433.5108670911,0.6724908608096587,3,4,0.9999999999999999
2024-01-29,1925553.2605455597,643369.6958372063,640219.4864732951,1283589.1823105016,0.666607986707585,3,5,1.0
2024-02-05,1844426.6812734823,315909.6608010744,316775.9287940512,632685.5895951255,0.3430256111662235,3,3,1.0
2024-02-19,1959942.7315467864,338161.69885859994,341512.9018512672,679674.6007098672,0.3467828879742155,4,2,1.0
2024-02-26,2110330.537447389,357916.2285475584,357513.12835971673,715429.3569072752,0.33901293859522275,2,5,1.0
2024-03-04,2109381.207762116,368857.3743214416,369831.69403298397,738689.0683544255,0.3501923055141442,5,2,1.0
2024-03-11,2280550.1623991188,392389.9089343488,392024.85686771997,784414.7658020688,0.34395856698756905,4,3,1.0
2024-03-18,2388691.0083888816,973279.4121908495,976733.1575682368,1950012.5697590862,0.8163519529779307,4,5,1.0
2024-03-25,2334234.540991773,847488.9636405432,845799.7863596528,1693288.750000196,0.7254150001913472,4,7,0.9999999999999999
2024-04-01,2570706.150762523,433016.5083266232,436229.7445148232,869246.2528414463,0.33813520560629245,2,5,0.9999999999999999
2024-04-08,2653141.4139433554,900401.5899555839,901658.5532878768,1802060.1432434607,0.6792175244684996,4,3,1.0
2024-04-15,2687066.514221387,906379.343415648,908566.4937538824,1814945.8371695303,0.6754376296842189,5,3,1.0
2024-04-22,2763811.416093718,70993.91809268639,71762.079491904,142755.9975845904,0.05165185900648646,3,3,1.0
2024-04-29,2673675.633038168,475627.0674549672,477571.44789124804,953198.5153462152,0.3565123994727329,5,2,1.0
2024-05-06,2562697.1729629533,442850.93418530875,443250.40886951674,886101.3430548254,0.34576904068237135,3,4,1.0
2024-05-13,2664474.4198843758,898767.3611736287,895903.575931896,1794670.9371055248,0.6735553262258018,5,2,0.9999999999999999
2024-05-20,2778430.1901485794,472579.6040200368,473942.35117610166,946521.9551961385,0.34066789172972606,3,4,0.9999999999999999
2024-05-27,2615090.555004909,881674.4071011167,882925.9974699655,1764600.4045710822,0.6747760230305943,3,5,1.0
2024-06-03,2615772.919610917,466998.4765231056,467744.6130193551,934743.0895424606,0.3573487142307058,4,3,0.9999999999999999
2024-06-11,2555782.4196272837,865571.6791002239,865631.8906035487,1731203.5697037727,0.6773673519345353,3,5,0.9999999999999999
2024-06-17,2553151.3420470944,434954.62332021596,438362.3542280896,873316.9775483056,0.34205452812996495,3,2,1.0
2024-06-24,2507476.3029494756,838185.576291072,838171.4085060064,1676356.9847970782,0.6685435004212106,3,5,0.9999999999999999
2024-07-01,2537673.6866424647,443642.22036823677,446430.43961706955,890072.6599853063,0.35074354306086536,4,2,1.0
2024-07-08,2728548.338028685,933021.2308133878,930944.4752902784,1863965.7061036662,0.6831345738409529,4,4,0.9999999999999999
2024-07-15,2714952.3836774547,475984.1144402279,478800.25198890566,954784.3664291336,0.3516762843316832,4,3,0.9999999999999999
2024-07-22,2685149.8645542143,482970.50378899195,484909.31115764234,967879.8149466342,0.36045653455820076,3,4,1.0
2024-07-29,2506460.711051223,840130.5846569544,840238.1499250976,1680368.734582052,0.6704149509198956,3,5,0.9999999999999999
