date,symbol,close,amount,momentum_1,momentum_2,momentum_3,momentum_5,momentum_10,momentum_20,momentum_40,momentum_60,momentum_120,reversal_1,reversal_2,reversal_3,reversal_5,reversal_10,reversal_20,volatility_5,volatility_10,volatility_20,volatility_40,volatility_60,volatility_120,downside_volatility_5,downside_volatility_10,downside_volatility_20,downside_volatility_60,downside_volatility_120,upside_volatility_5,upside_volatility_10,upside_volatility_20,upside_volatility_60,max_drawdown_20,max_drawdown_60,max_drawdown_120,ma_bias_5,ma_bias_10,ma_bias_20,ma_bias_40,ma_bias_60,ma_bias_120,ma_slope_5,ma_slope_10,ma_slope_20,ma_slope_60,price_position_20,price_position_40,price_position_60,price_position_120,breakout_high_20,breakout_high_40,breakout_high_60,breakout_high_120,breakdown_low_20,breakdown_low_40,breakdown_low_60,breakdown_low_120,amount_mean_5,amount_mean_10,amount_mean_20,amount_mean_40,amount_mean_60,amount_zscore_20,amount_zscore_60,amount_percentile_20,amount_percentile_60,turnover_mean_5,turnover_mean_10,turnover_mean_20,turnover_mean_40,turnover_mean_60,turnover_zscore_20,turnover_zscore_60,turnover_percentile_20,turnover_percentile_60,volume_ratio_5_20,volume_ratio_10_60,amount_ratio_5_20,amount_ratio_10_60,intraday_return,overnight_return,gap_return,amplitude,close_position,upper_shadow,lower_shadow,body_size,return_skew_20,return_skew_60,return_kurt_20,return_kurt_60,amihud_illiquidity_20,amihud_illiquidity_60,limit_up_count_20,limit_up_count_60,limit_down_count_20,limit_down_count_60,up_day_ratio_20,up_day_ratio_60,down_day_ratio_20,down_day_ratio_60,up_streak,down_streak,new_high_distance_60,new_low_distance_60,future_return_1d,future_return_5d,future_return_20d,excess_return_1d,excess_return_5d,excess_return_20d,future_downside_1d,future_upside_1d,direction_up_1d,future_downside_5d,future_upside_5d,direction_up_5d,future_downside_20d,future_upside_20d,direction_up_20d,effective_date,source,feature_version,pit_ready
2022-01-04,000001,9.014999285009589,69281171.00522718,-0.004332193364863346,,,,,,,,,0.004332193364863346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0038771976443443545,-0.00045676669527383584,-0.00045676669527383584,0.021165960362093048,0.4168973341118858,0.4000055324109993,0.4168973341118858,0.18309713347711495,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,,0.012957671366612411,0.0037583102622824605,0.032147825285335774,0.009593474172004225,-0.0020310362937755342,0.06127334418953012,0.012957671366612411,0.012957671366612411,1.0,-0.028175448380968082,0.012957671366612411,1.0,-0.028175448380968082,0.09074509535477948,1.0,2022-01-04,sample,107bc828fdb7,True
2022-01-04,000333,100.01440834611962,11974225039.239172,-0.020954379669482326,,,,,,,,,0.020954379669482326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019990844778720485,-0.0009831896831048459,-0.0009831896831048459,0.032825401954440836,0.13682340385488623,0.25477003301769274,0.13682340385488623,0.608406563127421,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,,0.0036921244062964043,-0.028797225448095154,-0.15392564002985043,0.00032792721168821686,-0.034586572004153146,-0.12480012112565608,0.0036921244062964043,0.0036921244062964043,1.0,-0.028797225448095154,0.014591506550829969,0.0,-0.15392564002985043,0.014591506550829969,0.0,2022-01-04,sample,107bc828fdb7,True
2022-01-04,000858,26.919541142155246,184786498.21621048,0.012266752525755154,,,,,,,,,-0.012266752525755154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011823721472646431,0.00043785398949114374,0.00043785398949114374,0.0247577965470154,0.6947393699660849,0.30526063003391507,0.21695458351303304,0.47778478645305184,,,,,,,0.0,0.0,0.0,0.0,,,,,1.0,0.0,,,-0.0238427430561865,0.0012525990379825824,0.09427488684725205,-0.027206940250794686,-0.004536747518075412,0.1234004057514464,-0.0238427430561865,-0.0238427430561865,0.0,-0.0238427430561865,0.0012525990379825824,1.0,-0.0238427430561865,0.09427488684725205,1.0,2022-01-04,sample,107bc828fdb7,True
2022-01-04,002594,119.41423365134368,22914074876.92548,-0.008075735633367165,,,,,,,,,0.008075735633367165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0009439646772453347,-0.007138509456897202,-0.007138509456897202,0.014022429486909429,0.11253724684219446,0.8206251072744845,0.11253724684219446,0.06683764588332103,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,,0.03069877748264438,-0.011926461630677232,-0.08809637591694275,0.027334580288036193,-0.017715808186735228,-0.0589708570127484,0.03069877748264438,0.03069877748264438,1.0,-0.011926461630677232,0.03069877748264438,0.0,-0.09148535014345949,0.03069877748264438,0.0,2022-01-04,sample,107bc828fdb7,True
2022-01-04,300750,35.94143471580831,1337848024.4265327,-0.011178069646996525,,,,,,,,,0.011178069646996525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007526465928824111,-0.0036792958127491726,-0.0036792958127491726,0.03703142808926888,0.4577360785960415,0.3397663613268625,0.4577360785960415,0.20249756007709604,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,,-0.026398061536574757,0.014917237440731146,-0.017553432114215783,-0.029762258731182944,0.00912789088467315,0.011572086789978564,-0.026398061536574757,-0.026398061536574757,0.0,-0.026398061536574757,0.014917237440731146,1.0,-0.056291297682907304,0.027054573149460914,0.0,2022-01-04,sample,107bc828fdb7,True
2022-01-04,600036,43.73341107396406,1389161189.3767164,-0.009099973665160133,,,,,,,,,0.009099973665160133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00953277874020575,0.00043697061927505665,0.00043697061927505665,0.03761800079055704,0.3982422727351389,0.3482369636938945,0.3982422727351389,0.2535207635709666,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,,0.02004499663421111,-0.021765326091816917,-0.10298110307824226,0.016680799439602923,-0.027554672647874912,-0.07385558417404792,0.02004499663421111,0.02004499663421111,1.0,-0.021765326091816917,0.02004499663421111,0.0,-0.1119034719149018,0.02004499663421111,0.0,2022-01-04,sample,107bc828fdb7,True
2022-01-04,600519,47.12465465709805,3409181304.047636,0.013145141407755023,,,,,,,,,-0.013145141407755023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010851477284834932,0.002269041668792937,0.002269041668792937,0.02439807315208542,0.7644902925021261,0.23550970749787395,0.3187132972793496,0.4457769952227764,,,,,,,0.0,0.0,0.0,0.0,,,,,1.0,0.0,,,0.011795475989915483,0.05524644488896713,0.02114830562954717,0.008431278795307296,0.049457098332909136,0.05027382453374152,0.011795475989915483,0.011795475989915483,1.0,0.011795475989915483,0.05524644488896713,1.0,-0.01695908991408157,0.12867032435950776,1.0,2022-01-04,sample,107bc828fdb7,True
2022-01-04,600900,68.50557459140123,3830331640.4566393,-0.014262824238820082,,,,,,,,,0.014262824238820082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016012988970796505,0.0017786461735360692,0.0017786461735360692,0.04292125621956461,0.3365395892436584,0.2897185442486198,0.3365395892436584,0.37374186650772173,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,,0.0028268884512203662,0.062360868613871245,0.056047352984767373,-0.0005373087433878211,0.05657152205781325,0.08517287188896172,0.0028268884512203662,0.0028268884512203662,1.0,-0.02131171768878737,0.062360868613871245,1.0,-0.02131171768878737,0.06882810783961113,1.0,2022-01-04,sample,107bc828fdb7,True
2022-01-04,601318,87.24044635327358,18871984215.809677,-0.029103563837509894,,,,,,,,,0.029103563837509894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02923466547883513,0.00013504977636014104,0.00013504977636014104,0.039943818151676726,0.20154709296399578,0.06645944805209823,0.20154709296399578,0.731993458983906,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,,-0.01696945753352297,-0.05322276760261657,-0.13724451748936484,-0.020333654728131156,-0.059012114158674564,-0.10811899858517049,-0.01696945753352297,-0.01696945753352297,0.0,-0.05322276760261657,-0.01696945753352297,0.0,-0.13998634174551294,-0.01696945753352297,0.0,2022-01-04,sample,107bc828fdb7,True
2022-01-04,601888,58.19684967013142,3008299913.7785,0.02712802087232924,,,,,,,,,-0.02712802087232924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025578982557084684,0.001510403724716003,0.001510403724716003,0.029648384635119467,0.9240959810243491,0.07590401897565092,0.060048328415700764,0.8640476526086484,,,,,,,0.0,0.0,0.0,0.0,,,,,1.0,0.0,,,0.018836299741465945,0.03606978608995126,0.004927508839770223,0.015472102546857758,0.030280439533893266,0.03405302774396457,0.018836299741465945,0.018836299741465945,1.0,0.018836299741465945,0.04608665804469525,1.0,0.004927508839770223,0.10287182721449062,1.0,2022-01-04,sample,107bc828fdb7,True
2022-01-05,000001,9.131812683114989,1040924369.5730577,0.012957671366612411,0.008569342863830487,,,,,,,,-0.012957671366612411,-0.008569342863830487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01624539086739385,-0.003235163013113662,-0.003235163013113662,0.04602453054996426,0.714517530475974,0.285482469524026,0.3626870134401269,0.3518305170358471,,,,,,,0.0,0.0,0.0,0.0,,,,,1.0,0.0,,,-0.03672645189334511,-0.007259801335259608,0.06322551641255014,-0.029707148009631888,-0.0031657729142650195,0.08650618892611903,-0.03672645189334511,-0.03672645189334511,0.0,-0.04060694825686695,-0.007259801335259608,0.0,-0.04060694825686695,0.07679237364698732,1.0,2022-01-05,sample,107bc828fdb7,True
2022-01-05,000333,100.38367398415564,14572065535.133776,0.0036921244062964043,-0.017339621439782404,,,,,,,,-0.0036921244062964043,0.017339621439782404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007449010064125572,-0.0037291074985422723,-0.0037291074985422723,0.025438390707358243,0.6803339767101331,0.319666023289867,0.38860043152591817,0.29173354518421485,,,,,,,0.0,0.0,0.0,0.0,,,,,1.0,0.0,,,0.0009421555417779004,-0.06998363422176224,-0.1483690929132926,0.007961459425491124,-0.06588960580076765,-0.1250884203997237,0.0009421555417779004,0.0009421555417779004,1.0,-0.06998363422176224,0.010859288301161785,0.0,-0.15703796074855225,0.010859288301161785,0.0,2022-01-05,sample,107bc828fdb7,True
2022-01-05,000858,26.2777054395124,5945972031.702404,-0.0238427430561865,-0.011868463559036813,,,,,,,,0.0238427430561865,0.011868463559036813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.023858596569179102,1.624100047070698e-05,1.624100047070698e-05,0.045291034853752625,0.15474687838920784,0.3184604763621406,0.15474687838920784,0.5267926452486515,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,,0.02039851832974704,0.005572466877314053,0.17004192202736101,0.027417822213460265,0.009666495298308642,0.1933225945409299,0.02039851832974704,0.02039851832974704,1.0,0.005572466877314053,0.025708298448487987,1.0,0.005572466877314053,0.17004192202736101,1.0,2022-01-05,sample,107bc828fdb7,True
2022-01-05,002594,123.08010463846678,29499162539.172207,0.03069877748264438,0.02237512663805985,,,,,,,,-0.03069877748264438,-0.02237512663805985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03547024215409311,-0.004608017186010671,-0.004608017186010671,0.06703817314942875,0.7480319601592258,0.2519680398407742,0.2213649432947325,0.5266670168644932,,,,,,,0.0,0.0,0.0,0.0,,,,,1.0,0.0,,,-0.012764665537393638,-0.029477269502232173,-0.10661808290686425,-0.0057453616536804145,-0.025383241081237583,-0.08333741039329537,-0.012764665537393638,-0.012764665537393638,0.0,-0.04135567058440537,-0.012764665537393638,0.0,-0.1185449428052332,-0.012764665537393638,0.0,2022-01-05,sample,107bc828fdb7,True
2022-01-05,300750,34.99265051046762,5039109638.229788,-0.026398061536574757,-0.03728105181316976,,,,,,,,0.026398061536574757,0.03728105181316976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02693589955565734,0.0005527261963902408,0.0005527261963902408,0.04231938608638754,0.14302066151854095,0.22013674161698976,0.14302066151854095,0.6368425968644693,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,2.0,,,0.0031372139865761817,0.03534438350914382,-0.012683147771207381,0.010156517870289405,0.0394384119301384,0.010597524742361496,0.0031372139865761817,0.0031372139865761817,1.0,0.0031372139865761817,0.0424355142950017,1.0,-0.03070375578083906,0.054901939462442595,0.0,2022-01-05,sample,107bc828fdb7,True
2022-01-05,600036,44.61004715174423,10829624266.651731,0.02004499663421111,0.010762614027561401,,,,,,,,-0.02004499663421111,-0.010762614027561401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020118696184080465,-7.224605346911606e-05,-7.224605346911606e-05,0.04150664353509477,0.6767493710292758,0.32325062897072426,0.19207412450709857,0.4846752465221772,,,,,,,0.0,0.0,0.0,0.0,,,,,1.0,0.0,,,-0.021908994147428418,-0.07625131797063556,-0.10450178962805279,-0.014889690263715194,-0.07215728954964097,-0.0812211171144839,-0.021908994147428418,-0.021908994147428418,0.0,-0.07625131797063556,-0.017452305354434205,0.0,-0.1293555372405103,-0.017452305354434205,0.0,2022-01-05,sample,107bc828fdb7,True
2022-01-05,600519,47.680512389638906,523713211.9853158,0.011795475989915483,0.025095670597529818,,,,,,,,-0.011795475989915483,-0.025095670597529818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010062621948736528,0.0017155907005406146,0.0017155907005406146,0.025255266194494027,0.9139727809913128,0.08602721900868719,0.5148526445513172,0.39912013643999555,,,,,,,0.0,0.0,0.0,0.0,,,,,2.0,0.0,,,0.026643992239092862,0.06063686605746299,0.014140287687138153,0.03366329612280609,0.06473089447845758,0.03742096020070703,0.026643992239092862,0.026643992239092862,1.0,0.026643992239092862,0.06063686605746299,1.0,-0.028419346188382932,0.11551232550752899,1.0,2022-01-05,sample,107bc828fdb7,True
2022-01-05,600900,68.69923220905788,3369525591.7737665,0.0028268884512203662,-0.011476255200722152,,,,,,,,-0.0028268884512203662,0.011476255200722152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0033491357183514925,-0.0005205040284975704,-0.0005205040284975704,0.01951789776239395,0.7462016293069559,0.2537983706930442,0.5746978884600472,0.17150374084690864,,,,,,,0.0,0.0,0.0,0.0,,,,,1.0,0.0,,,-0.02407056134811847,0.06581516725217029,0.020259656621025135,-0.017051257464405244,0.06990919567316488,0.04354032913459401,-0.02407056134811847,-0.02407056134811847,0.0,-0.02407056134811847,0.06581516725217029,1.0,-0.02407056134811847,0.06581516725217029,1.0,2022-01-05,sample,107bc828fdb7,True
2022-01-05,601318,85.76002330367612,17688339270.474083,-0.01696945753352297,-0.045579149680417985,,,,,,,,0.01696945753352297,0.045579149680417985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017837181079115028,0.0008834823807986059,0.0008834823807986059,0.022015530055845906,0.1349535845527102,0.05412158788080974,0.1349535845527102,0.8109248275664801,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,2.0,,,-0.03017539108415379,-0.04203811638591315,-0.1261021589712471,-0.023156087200440566,-0.03794408796491856,-0.10282148645767822,-0.03017539108415379,-0.03017539108415379,0.0,-0.04203811638591315,-0.012568284068093627,0.0,-0.1261021589712471,-0.012568284068093627,0.0,2022-01-05,sample,107bc828fdb7,True
2022-01-05,601888,59.293062974527054,13045724938.024714,0.018836299741465945,0.046475312146339265,,,,,,,,-0.018836299741465945,-0.046475312146339265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01375013321733265,0.005017179635766311,0.005017179635766311,0.02949489404589163,0.7686430046725461,0.23135699532745393,0.30011716137918193,0.4685258432933641,,,,,,,0.0,0.0,0.0,0.0,,,,,2.0,0.0,,,0.0043311450761132075,0.016700971509765683,-0.002199835693099117,0.011350448959826431,0.020794999930760272,0.02108083682046976,0.0043311450761132075,0.0043311450761132075,1.0,0.0029753907968301796,0.026746552228404274,1.0,-0.013651644435151433,0.08248187416795916,0.0,2022-01-05,sample,107bc828fdb7,True
2022-01-06,000001,8.796433603909527,770352071.0791788,-0.03672645189334511,-0.0242446698208284,-0.028471830587960656,,,,,,,0.03672645189334511,0.0242446698208284,0.028471830587960656,,,,,,,,,,0.01775900785906416,,,,,0.006478835683306206,,,,,,,-0.022549782009619546,,,,,,,,,,,,,,,,,,,,,,703767806.635735,,,,,,,,,4.462054072630622,,,,,,,,,,,,,-0.03945813015539046,0.0028438929606340313,0.0028438929606340313,0.06040859075354092,0.11866993855269085,0.22628506932986425,0.11866993855269085,0.6550449921174449,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,,-0.0040284469257451105,0.05642922549839202,0.06797133014365864,-0.008379020711183228,0.04870699991122347,0.09148621318077656,-0.0040284469257451105,-0.0040284469257451105,0.0,-0.0040284469257451105,0.05642922549839202,1.0,-0.0040284469257451105,0.1178469249606795,1.0,2022-01-06,sample,107bc828fdb7,True
2022-01-06,000333,100.47825101890383,4675172637.308781,0.0009421555417779004,0.004637758503544642,-0.01641380251843627,,,,,,,-0.0009421555417779004,-0.004637758503544642,0.01641380251843627,,,,,,,,,,0.010477189834741163,,,,,0.0017464537437515571,,,,,,,-0.002774802448373803,,,,,,,,,,,,,,,,,,,,,,13460319445.615595,,,,,,,,,3.555692047296544,,,,,,,,,,,,,0.00031320844213067467,0.0006287501697861408,0.0006287501697861408,0.011667028012820069,0.5323222599336158,0.4676777400663842,0.5054597743333921,0.02686248560022371,,,,,,,0.0,0.0,0.0,0.0,,,,,2.0,0.0,,,0.009907798072523066,-0.07903363194168833,-0.17178840255137517,0.00555722428708495,-0.08675585752885688,-0.14827351951425727,0.009907798072523066,0.009907798072523066,1.0,-0.07903363194168833,0.009907798072523066,0.0,-0.17178840255137517,0.009907798072523066,0.0,2022-01-06,sample,107bc828fdb7,True
