date,symbol,close,amount,momentum_1,momentum_2,momentum_3,momentum_5,momentum_10,momentum_20,momentum_40,momentum_60,momentum_120,reversal_1,reversal_2,reversal_3,reversal_5,reversal_10,reversal_20,volatility_5,volatility_10,volatility_20,volatility_40,volatility_60,volatility_120,downside_volatility_5,downside_volatility_10,downside_volatility_20,downside_volatility_60,downside_volatility_120,upside_volatility_5,upside_volatility_10,upside_volatility_20,upside_volatility_60,max_drawdown_20,max_drawdown_60,max_drawdown_120,ma_bias_5,ma_bias_10,ma_bias_20,ma_bias_40,ma_bias_60,ma_bias_120,ma_slope_5,ma_slope_10,ma_slope_20,ma_slope_60,price_position_20,price_position_40,price_position_60,price_position_120,breakout_high_20,breakout_high_40,breakout_high_60,breakout_high_120,breakdown_low_20,breakdown_low_40,breakdown_low_60,breakdown_low_120,amount_mean_5,amount_mean_10,amount_mean_20,amount_mean_40,amount_mean_60,amount_zscore_20,amount_zscore_60,amount_percentile_20,amount_percentile_60,turnover_mean_5,turnover_mean_10,turnover_mean_20,turnover_mean_40,turnover_mean_60,turnover_zscore_20,turnover_zscore_60,turnover_percentile_20,turnover_percentile_60,volume_ratio_5_20,volume_ratio_10_60,amount_ratio_5_20,amount_ratio_10_60,intraday_return,overnight_return,gap_return,amplitude,close_position,upper_shadow,lower_shadow,body_size,return_skew_20,return_skew_60,return_kurt_20,return_kurt_60,amihud_illiquidity_20,amihud_illiquidity_60,limit_up_count_20,limit_up_count_60,limit_down_count_20,limit_down_count_60,up_day_ratio_20,up_day_ratio_60,down_day_ratio_20,down_day_ratio_60,up_streak,down_streak,new_high_distance_60,new_low_distance_60
2022-01-04,000001,9.014999285009589,69281171.00522718,-0.004332193364863346,,,,,,,,,0.004332193364863346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0038771976443443545,-0.00045676669527383584,-0.00045676669527383584,0.021165960362093048,0.4168973341118858,0.4000055324109993,0.4168973341118858,0.18309713347711495,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,
2022-01-04,000333,100.01440834611962,11974225039.239172,-0.020954379669482326,,,,,,,,,0.020954379669482326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019990844778720485,-0.0009831896831048459,-0.0009831896831048459,0.032825401954440836,0.13682340385488623,0.25477003301769274,0.13682340385488623,0.608406563127421,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,
2022-01-04,000858,26.919541142155246,184786498.21621048,0.012266752525755154,,,,,,,,,-0.012266752525755154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011823721472646431,0.00043785398949114374,0.00043785398949114374,0.0247577965470154,0.6947393699660849,0.30526063003391507,0.21695458351303304,0.47778478645305184,,,,,,,0.0,0.0,0.0,0.0,,,,,1.0,0.0,,
2022-01-04,002594,119.41423365134368,22914074876.92548,-0.008075735633367165,,,,,,,,,0.008075735633367165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0009439646772453347,-0.007138509456897202,-0.007138509456897202,0.014022429486909429,0.11253724684219446,0.8206251072744845,0.11253724684219446,0.06683764588332103,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,
2022-01-04,300750,35.94143471580831,1337848024.4265327,-0.011178069646996525,,,,,,,,,0.011178069646996525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007526465928824111,-0.0036792958127491726,-0.0036792958127491726,0.03703142808926888,0.4577360785960415,0.3397663613268625,0.4577360785960415,0.20249756007709604,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,
2022-01-04,600036,43.73341107396406,1389161189.3767164,-0.009099973665160133,,,,,,,,,0.009099973665160133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00953277874020575,0.00043697061927505665,0.00043697061927505665,0.03761800079055704,0.3982422727351389,0.3482369636938945,0.3982422727351389,0.2535207635709666,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,
2022-01-04,600519,47.12465465709805,3409181304.047636,0.013145141407755023,,,,,,,,,-0.013145141407755023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010851477284834932,0.002269041668792937,0.002269041668792937,0.02439807315208542,0.7644902925021261,0.23550970749787395,0.3187132972793496,0.4457769952227764,,,,,,,0.0,0.0,0.0,0.0,,,,,1.0,0.0,,
2022-01-04,600900,68.50557459140123,3830331640.4566393,-0.014262824238820082,,,,,,,,,0.014262824238820082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016012988970796505,0.0017786461735360692,0.0017786461735360692,0.04292125621956461,0.3365395892436584,0.2897185442486198,0.3365395892436584,0.37374186650772173,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,
2022-01-04,601318,87.24044635327358,18871984215.809677,-0.029103563837509894,,,,,,,,,0.029103563837509894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02923466547883513,0.00013504977636014104,0.00013504977636014104,0.039943818151676726,0.20154709296399578,0.06645944805209823,0.20154709296399578,0.731993458983906,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,
2022-01-04,601888,58.19684967013142,3008299913.7785,0.02712802087232924,,,,,,,,,-0.02712802087232924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025578982557084684,0.001510403724716003,0.001510403724716003,0.029648384635119467,0.9240959810243491,0.07590401897565092,0.060048328415700764,0.8640476526086484,,,,,,,0.0,0.0,0.0,0.0,,,,,1.0,0.0,,
2022-01-05,000001,9.131812683114989,1040924369.5730577,0.012957671366612411,0.008569342863830487,,,,,,,,-0.012957671366612411,-0.008569342863830487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01624539086739385,-0.003235163013113662,-0.003235163013113662,0.04602453054996426,0.714517530475974,0.285482469524026,0.3626870134401269,0.3518305170358471,,,,,,,0.0,0.0,0.0,0.0,,,,,1.0,0.0,,
2022-01-05,000333,100.38367398415564,14572065535.133776,0.0036921244062964043,-0.017339621439782404,,,,,,,,-0.0036921244062964043,0.017339621439782404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007449010064125572,-0.0037291074985422723,-0.0037291074985422723,0.025438390707358243,0.6803339767101331,0.319666023289867,0.38860043152591817,0.29173354518421485,,,,,,,0.0,0.0,0.0,0.0,,,,,1.0,0.0,,
2022-01-05,000858,26.2777054395124,5945972031.702404,-0.0238427430561865,-0.011868463559036813,,,,,,,,0.0238427430561865,0.011868463559036813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.023858596569179102,1.624100047070698e-05,1.624100047070698e-05,0.045291034853752625,0.15474687838920784,0.3184604763621406,0.15474687838920784,0.5267926452486515,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,
2022-01-05,002594,123.08010463846678,29499162539.172207,0.03069877748264438,0.02237512663805985,,,,,,,,-0.03069877748264438,-0.02237512663805985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03547024215409311,-0.004608017186010671,-0.004608017186010671,0.06703817314942875,0.7480319601592258,0.2519680398407742,0.2213649432947325,0.5266670168644932,,,,,,,0.0,0.0,0.0,0.0,,,,,1.0,0.0,,
2022-01-05,300750,34.99265051046762,5039109638.229788,-0.026398061536574757,-0.03728105181316976,,,,,,,,0.026398061536574757,0.03728105181316976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02693589955565734,0.0005527261963902408,0.0005527261963902408,0.04231938608638754,0.14302066151854095,0.22013674161698976,0.14302066151854095,0.6368425968644693,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,2.0,,
2022-01-05,600036,44.61004715174423,10829624266.651731,0.02004499663421111,0.010762614027561401,,,,,,,,-0.02004499663421111,-0.010762614027561401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020118696184080465,-7.224605346911606e-05,-7.224605346911606e-05,0.04150664353509477,0.6767493710292758,0.32325062897072426,0.19207412450709857,0.4846752465221772,,,,,,,0.0,0.0,0.0,0.0,,,,,1.0,0.0,,
2022-01-05,600519,47.680512389638906,523713211.9853158,0.011795475989915483,0.025095670597529818,,,,,,,,-0.011795475989915483,-0.025095670597529818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010062621948736528,0.0017155907005406146,0.0017155907005406146,0.025255266194494027,0.9139727809913128,0.08602721900868719,0.5148526445513172,0.39912013643999555,,,,,,,0.0,0.0,0.0,0.0,,,,,2.0,0.0,,
2022-01-05,600900,68.69923220905788,3369525591.7737665,0.0028268884512203662,-0.011476255200722152,,,,,,,,-0.0028268884512203662,0.011476255200722152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0033491357183514925,-0.0005205040284975704,-0.0005205040284975704,0.01951789776239395,0.7462016293069559,0.2537983706930442,0.5746978884600472,0.17150374084690864,,,,,,,0.0,0.0,0.0,0.0,,,,,1.0,0.0,,
2022-01-05,601318,85.76002330367612,17688339270.474083,-0.01696945753352297,-0.045579149680417985,,,,,,,,0.01696945753352297,0.045579149680417985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017837181079115028,0.0008834823807986059,0.0008834823807986059,0.022015530055845906,0.1349535845527102,0.05412158788080974,0.1349535845527102,0.8109248275664801,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,2.0,,
2022-01-05,601888,59.293062974527054,13045724938.024714,0.018836299741465945,0.046475312146339265,,,,,,,,-0.018836299741465945,-0.046475312146339265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01375013321733265,0.005017179635766311,0.005017179635766311,0.02949489404589163,0.7686430046725461,0.23135699532745393,0.30011716137918193,0.4685258432933641,,,,,,,0.0,0.0,0.0,0.0,,,,,2.0,0.0,,
2022-01-06,000001,8.796433603909527,770352071.0791788,-0.03672645189334511,-0.0242446698208284,-0.028471830587960656,,,,,,,0.03672645189334511,0.0242446698208284,0.028471830587960656,,,,,,,,,,0.01775900785906416,,,,,0.006478835683306206,,,,,,,-0.022549782009619546,,,,,,,,,,,,,,,,,,,,,,703767806.635735,,,,,,,,,4.462054072630622,,,,,,,,,,,,,-0.03945813015539046,0.0028438929606340313,0.0028438929606340313,0.06040859075354092,0.11866993855269085,0.22628506932986425,0.11866993855269085,0.6550449921174449,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,
2022-01-06,000333,100.47825101890383,4675172637.308781,0.0009421555417779004,0.004637758503544642,-0.01641380251843627,,,,,,,-0.0009421555417779004,-0.004637758503544642,0.01641380251843627,,,,,,,,,,0.010477189834741163,,,,,0.0017464537437515571,,,,,,,-0.002774802448373803,,,,,,,,,,,,,,,,,,,,,,13460319445.615595,,,,,,,,,3.555692047296544,,,,,,,,,,,,,0.00031320844213067467,0.0006287501697861408,0.0006287501697861408,0.011667028012820069,0.5323222599336158,0.4676777400663842,0.5054597743333921,0.02686248560022371,,,,,,,0.0,0.0,0.0,0.0,,,,,2.0,0.0,,
2022-01-06,000858,26.813731695583986,3984858382.983144,0.02039851832974704,-0.003930581357702523,0.008287955699255223,,,,,,,-0.02039851832974704,0.003930581357702523,-0.008287955699255223,,,,,,,,,,0.01192137152809325,,,,,0.009996962664751665,,,,,,,0.006103141188363637,,,,,,,,,,,,,,,,,,,,,,3762778772.5025682,,,,,,,,,4.1061835357539165,,,,,,,,,,,,,0.022321104529458458,-0.0018806089311795837,-0.0018806089311795837,0.03996627012301586,0.7311441109432973,0.26885588905670266,0.1736958628993444,0.5574482480439529,,,,,,,0.0,0.0,0.0,0.0,,,,,1.0,0.0,,
2022-01-06,002594,121.50902826844934,6374813206.367446,-0.012764665537393638,0.017542252318277995,0.009324850092774506,,,,,,,0.012764665537393638,-0.017542252318277995,-0.009324850092774506,,,,,,,,,,0.006313309012501525,,,,,0.01534938874132219,,,,,,,0.003398716792177625,,,,,,,,,,,,,,,,,,,,,,21976395611.289406,,,,,,,,,4.043820737434723,,,,,,,,,,,,,-0.009395107153935878,-0.003401515990675952,-0.003401515990675952,0.02854804143234998,0.3598571591043056,0.31216413983820157,0.3598571591043056,0.3279787010574928,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,
2022-01-06,300750,35.10242994307643,6636777816.664523,0.0031372139865761817,-0.023343663917869684,-0.03426079646377622,,,,,,,-0.0031372139865761817,0.023343663917869684,0.03426079646377622,,,,,,,,,,0.012500873106049474,,,,,0.0015686069932880908,,,,,,,-0.013867598638076517,,,,,,,,,,,,,,,,,,,,,,4894640295.678733,,,,,,,,,4.476264641624528,,,,,,,,,,,,,-0.0008468659887980179,0.003987456816934243,0.003987456816934243,0.015825410980225843,0.33815271890249343,0.6081208514066474,0.33815271890249343,0.053726429690859175,,,,,,,0.0,0.0,0.0,0.0,,,,,1.0,0.0,,
2022-01-06,600036,43.63268588978016,6426252520.726945,-0.021908994147428418,-0.002303163227161509,-0.011382178167607893,,,,,,,0.021908994147428418,0.002303163227161509,0.011382178167607893,,,,,,,,,,0.010367007347962452,,,,,0.010022498317105555,,,,,,,-0.008974099741733133,,,,,,,,,,,,,,,,,,,,,,5333919413.245605,,,,,,,,,4.104497742239631,,,,,,,,,,,,,-0.01754073695722569,-0.004446247650690238,-0.004446247650690238,0.041817840607150825,0.34261411600308195,0.2397950604824179,0.34261411600308195,0.41759082351450016,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,
2022-01-06,600519,48.95091159170442,6450109872.612957,0.026643992239092862,0.038753746799740085,0.05240831168925797,,,,,,,-0.026643992239092862,-0.038753746799740085,-0.05240831168925797,,,,,,,,,,0.0,,,,,0.010902405408151511,,,,,,,0.029086856257919846,,,,,,,,,,,,,,,,,,,,,,4964551376.341553,,,,,,,,,2.3768425005432685,,,,,,,,,,,,,0.02853447663783837,-0.0018380369756055837,-0.0018380369756055837,0.045675864215550595,0.6812335181299476,0.31876648187005235,0.057665038280546775,0.6235684798494009,,,,,,,0.0,0.0,0.0,0.0,,,,,3.0,0.0,,
2022-01-06,600900,67.04560312560112,3566122107.4491606,-0.02407056134811847,-0.02131171768878737,-0.03527057664398492,,,,,,,0.02407056134811847,0.02131171768878737,0.03527057664398492,,,,,,,,,,0.011768006999796543,,,,,0.0014134442256101833,,,,,,,-0.02032821700517229,,,,,,,,,,,,,,,,,,,,,,5297327554.846134,,,,,,,,,3.0271513111391783,,,,,,,,,,,,,-0.025888804557091416,0.0018665663812089672,0.0018665663812089672,0.04915555452584805,0.26468096644436373,0.20766497737591005,0.26468096644436373,0.5276540561797262,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,
2022-01-06,601318,83.17218106110155,20486331213.176365,-0.03017539108415379,-0.04663278860011666,-0.07437917209768197,,,,,,,0.03017539108415379,0.04663278860011666,0.07437917209768197,,,,,,,,,,0.014048476116927123,,,,,0.0,,,,,,,-0.0385502956333148,,,,,,,,,,,,,,,,,,,,,,19560342919.45364,,,,,,,,,3.5167225470801937,,,,,,,,,,,,,-0.03484086481296145,0.004833890659806661,0.004833890659806661,0.055293425694515744,0.2978998457920417,0.06894564615886226,0.2978998457920417,0.633154508049096,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,3.0,,
2022-01-06,601888,59.54986983227684,1126701402.1876276,0.0043311450761132075,0.02324902756445657,0.05100774854181567,,,,,,,-0.0043311450761132075,-0.02324902756445657,-0.05100774854181567,,,,,,,,,,0.0,,,,,0.012610657593599583,,,,,,,0.019255127583260867,,,,,,,,,,,,,,,,,,,,,,6121282423.560782,,,,,,,,,3.7744889236783554,,,,,,,,,,,,,0.005009998017172057,-0.000675468843492455,-0.000675468843492455,0.027451265907351467,0.711271405747957,0.28872859425204306,0.528889509900132,0.18238189584782505,,,,,,,0.0,0.0,0.0,0.0,,,,,3.0,0.0,,
2022-01-07,000001,8.760997638000337,369849019.6872394,-0.0040284469257451105,-0.04060694825686695,-0.028175448380968082,,,,,,,0.0040284469257451105,0.04060694825686695,0.028175448380968082,,,,0.020765796231535665,,,,,,0.015630574016470403,,,,,0.00579484680116959,,,,,,,-0.021302761571955875,,,,,,,,,,,,,,,,,,,,,,636984049.2460358,,,,,,,,,3.8258420619395666,,,,,,,,,,,,,-0.005380147222938447,0.0013590119817328272,0.0013590119817328272,0.024234739281161894,0.2668507817163374,0.5108460672171423,0.2668507817163374,0.22230315106652032,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,2.0,,
2022-01-07,000333,101.47376924067942,16829850818.397491,0.009907798072523066,0.010859288301161785,0.014591506550829969,,,,,,,-0.009907798072523066,-0.010859288301161785,-0.014591506550829969,,,,0.013434911320462883,,,,,,0.009371083473460412,,,,,0.004194922398297015,,,,,,,0.005676336108288771,,,,,,,,,,,,,,,,,,,,,,14134225720.171972,,,,,,,,,3.04668759947733,,,,,,,,,,,,,0.011822319706404238,-0.0018921520079104859,-0.0018921520079104859,0.036585128267989334,0.6974193480616633,0.3025806519383368,0.37488528465759813,0.3225340634040651,,,,,,,0.0,0.0,0.0,0.0,,,,,3.0,0.0,,
2022-01-07,000858,26.725239141452903,1566572050.421944,-0.003300269993589011,0.017030927718200584,-0.007217879371579361,,,,,,,0.003300269993589011,-0.017030927718200584,0.007217879371579361,,,,0.019479194997336968,,,,,,0.01039253995650073,,,,,0.009396392706305998,,,,,,,0.0022249450609257426,,,,,,,,,,,,,,,,,,,,,,3323537428.0864434,,,,,,,,,4.185909212565334,,,,,,,,,,,,,-0.008686234300536277,0.005433157990242243,0.005433157990242243,0.01744081386590045,0.38464942501662613,0.11460398993400424,0.38464942501662613,0.5007465850493696,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,
2022-01-07,002594,120.44768328834304,14426717624.007915,-0.008734700583412414,-0.02138787058928948,0.008654325413306685,,,,,,,0.008734700583412414,0.02138787058928948,-0.008654325413306685,,,,0.02038421336661168,,,,,,0.005690163833965728,,,,,0.01372891065546654,,,,,,,-0.004297147867791118,,,,,,,,,,,,,,,,,,,,,,20466460013.833107,,,,,,,,,4.0197527172226035,,,,,,,,,,,,,-0.008231018931970091,-0.0005078618721265915,-0.0005078618721265915,0.02959813431634904,0.5161710183931376,0.20587772213367497,0.5161710183931376,0.27795125947318744,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,2.0,,
2022-01-07,300750,36.0578597853652,6531964233.196413,0.02721833912461724,0.030440942865386456,0.00323929944581991,,,,,,,-0.02721833912461724,-0.030440942865386456,-0.00323929944581991,,,,0.022799508790741562,,,,,,0.011612641462829431,,,,,0.011899455611108244,,,,,,,0.010351770687752282,,,,,,,,,,,,,,,,,,,,,,5222105083.182269,,,,,,,,,4.61900501012531,,,,,,,,,,,,,0.02491616459344259,0.0022462076516158724,0.0022462076516158724,0.046584769191725876,0.7396617097678861,0.2603382902321139,0.20360385424379626,0.5360578555240898,,,,,,,0.0,0.0,0.0,0.0,,,,,2.0,0.0,,
2022-01-07,600036,43.831498986976285,10802356205.18838,0.004556517508418789,-0.017452305354434205,0.0022428598776880193,,,,,,,-0.004556517508418789,0.017452305354434205,-0.0022428598776880193,,,,0.01802880492892375,,,,,,0.009624218517602222,,,,,0.00868212016514483,,,,,,,-0.0035699616161346537,,,,,,,,,,,,,,,,,,,,,,6427606771.634161,,,,,,,,,4.598855011860948,,,,,,,,,,,,,0.008790012434855887,-0.004196606701347916,-0.004196606701347916,0.03844953579255141,0.5899539030642308,0.41004609693576927,0.36230163030356755,0.22765227276066324,,,,,,,0.0,0.0,0.0,0.0,,,,,1.0,0.0,,
2022-01-07,600519,48.97594548739455,8969239162.401293,0.000511408161280702,0.027169026355453818,0.03928497394341446,,,,,,,-0.000511408161280702,-0.027169026355453818,-0.03928497394341446,,,,0.010701917111734115,,,,,,0.0,,,,,0.010946378888929303,,,,,,,0.02355102776496354,,,,,,,,,,,,,,,,,,,,,,5765488933.553501,,,,,,,,,2.9720833291544366,,,,,,,,,,,,,0.0027842312526220603,-0.0022665125961367494,-0.0022665125961367494,0.02429376506779705,0.6242618361656331,0.3757381638343668,0.5099147701729759,0.11434706599265725,,,,,,,0.0,0.0,0.0,0.0,,,,,4.0,0.0,,
2022-01-07,600900,67.08382318977597,9801563739.199615,0.0005700607108156674,-0.023514222318614553,-0.020753805950906035,,,,,,,-0.0005700607108156674,0.023514222318614553,0.020753805950906035,,,,0.012727891929313527,,,,,,0.01105588518357561,,,,,0.0012256034032026106,,,,,,,-0.01587857877920751,,,,,,,,,,,,,,,,,,,,,,6198174791.71683,,,,,,,,,2.8898214405476996,,,,,,,,,,,,,0.003486971087683921,-0.0029067745380954024,-0.0029067745380954024,0.03065743909204152,0.520877605398509,0.479122394601491,0.4074684182034258,0.11340918719508324,,,,,,,0.0,0.0,0.0,0.0,,,,,1.0,0.0,,
