theme,theme_group,symbol,name,reason,seed_rank,seed_weight,source_note,source,notes
agriculture_food_beverage,expanded_hot,002216,Sanquan Food,frozen food,23,0.043478260869565216,curated_public_hot_seed,curated_public_hot_seed,frozen food
agriculture_food_beverage,expanded_hot,002481,Shuangta Food,plant protein,24,0.041666666666666664,curated_public_hot_seed,curated_public_hot_seed,plant protein
agriculture_food_beverage,expanded_hot,603369,Jinshiyuan,liquor,25,0.04,curated_public_hot_seed,curated_public_hot_seed,liquor
agriculture_food_beverage,expanded_hot,603589,Kouzi Distillery,liquor,26,0.038461538461538464,curated_public_hot_seed,curated_public_hot_seed,liquor
agriculture_food_beverage,expanded_hot,000596,Gujing Gongjiu,liquor,27,0.037037037037037035,curated_public_hot_seed,curated_public_hot_seed,liquor
agriculture_food_beverage,expanded_hot,603517,Juewei Food,snack chain,28,0.03571428571428571,curated_public_hot_seed,curated_public_hot_seed,snack chain
agriculture_food_beverage,expanded_hot,002304,Yanghe Brewery,liquor,29,0.034482758620689655,curated_public_hot_seed,curated_public_hot_seed,liquor
agriculture_food_beverage,expanded_hot,300146,By-Health,nutrition,30,0.03333333333333333,curated_public_hot_seed,curated_public_hot_seed,nutrition
ai_compute_semiconductor,core_hot,603501,WillSemi,semiconductor sensor,1,1.0,curated_public_hot_seed,curated_public_hot_seed,semiconductor sensor
ai_compute_semiconductor,core_hot,688981,SMIC,foundry,2,0.5,curated_public_hot_seed,curated_public_hot_seed,foundry
ai_compute_semiconductor,core_hot,688041,Hygon,AI compute chip,3,0.3333333333333333,curated_public_hot_seed,curated_public_hot_seed,AI compute chip
ai_compute_semiconductor,core_hot,688256,Cambricon,AI accelerator,4,0.25,curated_public_hot_seed,curated_public_hot_seed,AI accelerator
ai_compute_semiconductor,core_hot,002371,NAURA,semiconductor equipment,5,0.2,curated_public_hot_seed,curated_public_hot_seed,semiconductor equipment
ai_compute_semiconductor,core_hot,300308,Zhongji Innolight,optical module,6,0.16666666666666666,curated_public_hot_seed,curated_public_hot_seed,optical module
ai_compute_semiconductor,core_hot,300502,Eoptolink,optical module,7,0.14285714285714285,curated_public_hot_seed,curated_public_hot_seed,optical module
ai_compute_semiconductor,core_hot,600584,JCET,advanced packaging,8,0.125,curated_public_hot_seed,curated_public_hot_seed,advanced packaging
ai_compute_semiconductor,core_hot,002156,Tongfu Microelectronics,advanced packaging,9,0.1111111111111111,curated_public_hot_seed,curated_public_hot_seed,advanced packaging
ai_compute_semiconductor,core_hot,688012,Advanced Micro-Fab,semiconductor equipment,10,0.1,curated_public_hot_seed,curated_public_hot_seed,semiconductor equipment
ai_compute_semiconductor,core_hot,688008,Montage Technology,memory interface chip,11,0.09090909090909091,curated_public_hot_seed,curated_public_hot_seed,memory interface chip
ai_compute_semiconductor,core_hot,688126,National Silicon,semiconductor wafer,12,0.08333333333333333,curated_public_hot_seed,curated_public_hot_seed,semiconductor wafer
ai_compute_semiconductor,core_hot,688396,China Resources Micro,power semiconductor,13,0.07692307692307693,curated_public_hot_seed,curated_public_hot_seed,power semiconductor
ai_compute_semiconductor,core_hot,688099,Amlogic,AIoT SoC,14,0.07142857142857142,curated_public_hot_seed,curated_public_hot_seed,AIoT SoC
ai_compute_semiconductor,core_hot,688385,Fudan Microelectronics,FPGA and MCU,15,0.06666666666666667,curated_public_hot_seed,curated_public_hot_seed,FPGA and MCU
ai_compute_semiconductor,core_hot,688608,Bestechnic,wireless audio chip,16,0.0625,curated_public_hot_seed,curated_public_hot_seed,wireless audio chip
ai_compute_semiconductor,core_hot,688521,VeriSilicon,chip design service,17,0.058823529411764705,curated_public_hot_seed,curated_public_hot_seed,chip design service
ai_compute_semiconductor,core_hot,603986,GigaDevice,memory and MCU,18,0.05555555555555555,curated_public_hot_seed,curated_public_hot_seed,memory and MCU
ai_compute_semiconductor,core_hot,603893,Rockchip,AIoT chip,19,0.05263157894736842,curated_public_hot_seed,curated_public_hot_seed,AIoT chip
ai_compute_semiconductor,core_hot,300661,SG Micro,analog chip,20,0.05,curated_public_hot_seed,curated_public_hot_seed,analog chip
ai_compute_semiconductor,core_hot,300782,Maxscend,RF chip,21,0.047619047619047616,curated_public_hot_seed,curated_public_hot_seed,RF chip
ai_compute_semiconductor,core_hot,600460,Silan Micro,power semiconductor,22,0.045454545454545456,curated_public_hot_seed,curated_public_hot_seed,power semiconductor
ai_compute_semiconductor,core_hot,002049,Unigroup Guoxin,security and FPGA chip,23,0.043478260869565216,curated_public_hot_seed,curated_public_hot_seed,security and FPGA chip
ai_compute_semiconductor,core_hot,688047,Loongson,domestic CPU,24,0.041666666666666664,curated_public_hot_seed,curated_public_hot_seed,domestic CPU
ai_compute_semiconductor,core_hot,688110,Dongxin,memory chip,25,0.04,curated_public_hot_seed,curated_public_hot_seed,memory chip
ai_compute_semiconductor,core_hot,688409,Fortune Precision,semiconductor equipment parts,26,0.038461538461538464,curated_public_hot_seed,curated_public_hot_seed,semiconductor equipment parts
ai_compute_semiconductor,core_hot,688072,Piotech,thin film equipment,27,0.037037037037037035,curated_public_hot_seed,curated_public_hot_seed,thin film equipment
ai_compute_semiconductor,core_hot,688120,Hwatsing,CMP equipment,28,0.03571428571428571,curated_public_hot_seed,curated_public_hot_seed,CMP equipment
ai_compute_semiconductor,core_hot,688037,Kingsemi,lithography process equipment,29,0.034482758620689655,curated_public_hot_seed,curated_public_hot_seed,lithography process equipment
ai_compute_semiconductor,core_hot,688019,Anji Micro,semiconductor material,30,0.03333333333333333,curated_public_hot_seed,curated_public_hot_seed,semiconductor material
ai_compute_semiconductor,core_hot,688200,Huafeng Test,semiconductor test equipment,31,0.03225806451612903,curated_public_hot_seed,curated_public_hot_seed,semiconductor test equipment
ai_compute_semiconductor,core_hot,688234,Tianyue Advanced,SiC substrate,32,0.03125,curated_public_hot_seed,curated_public_hot_seed,SiC substrate
ai_compute_semiconductor,core_hot,688347,Hua Hong,specialty foundry,33,0.030303030303030304,curated_public_hot_seed,curated_public_hot_seed,specialty foundry
ai_compute_semiconductor,core_hot,688525,Siglent,electronic measurement,34,0.029411764705882353,curated_public_hot_seed,curated_public_hot_seed,electronic measurement
ai_compute_semiconductor,core_hot,688072,Piotech,domestic deposition equipment,35,0.02857142857142857,curated_public_hot_seed,curated_public_hot_seed,domestic deposition equipment
ai_compute_semiconductor,core_hot,300604,Changchuan Technology,IC testing equipment,36,0.027777777777777776,curated_public_hot_seed,curated_public_hot_seed,IC testing equipment
ai_compute_semiconductor,core_hot,300567,Jingce Electronic,semiconductor inspection,37,0.02702702702702703,curated_public_hot_seed,curated_public_hot_seed,semiconductor inspection
ai_compute_semiconductor,core_hot,000938,Unisplendour,AI infrastructure,38,0.02631578947368421,curated_public_hot_seed,curated_public_hot_seed,AI infrastructure
ai_compute_semiconductor,core_hot,000977,Inspur Information,AI server,39,0.02564102564102564,curated_public_hot_seed,curated_public_hot_seed,AI server
ai_compute_semiconductor,core_hot,603019,Sugon,HPC and server,40,0.025,curated_public_hot_seed,curated_public_hot_seed,HPC and server
ai_compute_semiconductor,core_hot,002415,Hikvision,AI vision hardware,41,0.024390243902439025,curated_public_hot_seed,curated_public_hot_seed,AI vision hardware
ai_compute_semiconductor,core_hot,002230,iFlytek,AI application platform,42,0.023809523809523808,curated_public_hot_seed,curated_public_hot_seed,AI application platform
central_soe_high_dividend,professional_hot,600900,Yangtze Power,hydropower dividend,1,1.0,curated_public_hot_seed,curated_public_hot_seed,hydropower dividend
central_soe_high_dividend,professional_hot,601088,China Shenhua,coal dividend,2,0.5,curated_public_hot_seed,curated_public_hot_seed,coal dividend
central_soe_high_dividend,professional_hot,600028,Sinopec,oil dividend,3,0.3333333333333333,curated_public_hot_seed,curated_public_hot_seed,oil dividend
central_soe_high_dividend,professional_hot,601857,PetroChina,oil dividend,4,0.25,curated_public_hot_seed,curated_public_hot_seed,oil dividend
central_soe_high_dividend,professional_hot,600938,CNOOC,oil dividend,5,0.2,curated_public_hot_seed,curated_public_hot_seed,oil dividend
central_soe_high_dividend,professional_hot,600941,China Mobile,telecom dividend,6,0.16666666666666666,curated_public_hot_seed,curated_public_hot_seed,telecom dividend
central_soe_high_dividend,professional_hot,601728,China Telecom,telecom dividend,7,0.14285714285714285,curated_public_hot_seed,curated_public_hot_seed,telecom dividend
central_soe_high_dividend,professional_hot,601816,Beijing-Shanghai High Speed Railway,transport dividend,8,0.125,curated_public_hot_seed,curated_public_hot_seed,transport dividend
central_soe_high_dividend,professional_hot,601398,ICBC,bank dividend,9,0.1111111111111111,curated_public_hot_seed,curated_public_hot_seed,bank dividend
central_soe_high_dividend,professional_hot,601939,China Construction Bank,bank dividend,10,0.1,curated_public_hot_seed,curated_public_hot_seed,bank dividend
central_soe_high_dividend,professional_hot,601288,Agricultural Bank of China,bank dividend,11,0.09090909090909091,curated_public_hot_seed,curated_public_hot_seed,bank dividend
central_soe_high_dividend,professional_hot,601988,Bank of China,bank dividend,12,0.08333333333333333,curated_public_hot_seed,curated_public_hot_seed,bank dividend
chemical_new_materials,expanded_hot,600309,Wanhua Chemical,polyurethane and new material,1,1.0,curated_public_hot_seed,curated_public_hot_seed,polyurethane and new material
chemical_new_materials,expanded_hot,002648,Satellite Chemical,light hydrocarbon chemical,2,0.5,curated_public_hot_seed,curated_public_hot_seed,light hydrocarbon chemical
chemical_new_materials,expanded_hot,600346,Hengli Petrochemical,refining chemical,3,0.3333333333333333,curated_public_hot_seed,curated_public_hot_seed,refining chemical
chemical_new_materials,expanded_hot,000301,Eastern Shenghong,chemical fiber,4,0.25,curated_public_hot_seed,curated_public_hot_seed,chemical fiber
chemical_new_materials,expanded_hot,600426,Hualu Hengsheng,coal chemical,5,0.2,curated_public_hot_seed,curated_public_hot_seed,coal chemical
chemical_new_materials,expanded_hot,600989,Baofeng Energy,coal chemical,6,0.16666666666666666,curated_public_hot_seed,curated_public_hot_seed,coal chemical
chemical_new_materials,expanded_hot,002493,Rongsheng Petrochemical,refining chemical,7,0.14285714285714285,curated_public_hot_seed,curated_public_hot_seed,refining chemical
chemical_new_materials,expanded_hot,600143,Kingfa Sci & Tech,modified plastic,8,0.125,curated_public_hot_seed,curated_public_hot_seed,modified plastic
chemical_new_materials,expanded_hot,601233,Tongkun Group,polyester,9,0.1111111111111111,curated_public_hot_seed,curated_public_hot_seed,polyester
chemical_new_materials,expanded_hot,603225,Xinfengming,polyester,10,0.1,curated_public_hot_seed,curated_public_hot_seed,polyester
chemical_new_materials,expanded_hot,600176,China Jushi,glass fiber,11,0.09090909090909091,curated_public_hot_seed,curated_public_hot_seed,glass fiber
chemical_new_materials,expanded_hot,603737,SKSHU Paint,coating,12,0.08333333333333333,curated_public_hot_seed,curated_public_hot_seed,coating
chemical_new_materials,expanded_hot,300487,Sunresin,adsorption resin,13,0.07692307692307693,curated_public_hot_seed,curated_public_hot_seed,adsorption resin
chemical_new_materials,expanded_hot,300285,Sinocera,ceramic material,14,0.07142857142857142,curated_public_hot_seed,curated_public_hot_seed,ceramic material
chemical_new_materials,expanded_hot,300398,Feikai Materials,electronic chemical,15,0.06666666666666667,curated_public_hot_seed,curated_public_hot_seed,electronic chemical
chemical_new_materials,expanded_hot,603260,Hoshine Silicon,industrial silicon,16,0.0625,curated_public_hot_seed,curated_public_hot_seed,industrial silicon
chemical_new_materials,expanded_hot,002324,Pret Composites,modified plastic,17,0.058823529411764705,curated_public_hot_seed,curated_public_hot_seed,modified plastic
chemical_new_materials,expanded_hot,600352,Zhejiang Longsheng,dye,18,0.05555555555555555,curated_public_hot_seed,curated_public_hot_seed,dye
chemical_new_materials,expanded_hot,002601,LB Group,titanium dioxide,19,0.05263157894736842,curated_public_hot_seed,curated_public_hot_seed,titanium dioxide
chemical_new_materials,expanded_hot,600160,Juhua,fluorine chemical,20,0.05,curated_public_hot_seed,curated_public_hot_seed,fluorine chemical
chemical_new_materials,expanded_hot,600486,Yangnong Chemical,agrochemical,21,0.047619047619047616,curated_public_hot_seed,curated_public_hot_seed,agrochemical
chemical_new_materials,expanded_hot,002407,Do-Fluoride,fluorine and battery material,22,0.045454545454545456,curated_public_hot_seed,curated_public_hot_seed,fluorine and battery material
chemical_new_materials,expanded_hot,002326,Yongtai Technology,fluorine fine chemical,23,0.043478260869565216,curated_public_hot_seed,curated_public_hot_seed,fluorine fine chemical
chemical_new_materials,expanded_hot,002643,Wanshun New Material,display material,24,0.041666666666666664,curated_public_hot_seed,curated_public_hot_seed,display material
chemical_new_materials,expanded_hot,300596,Lianlong,polymer additive,25,0.04,curated_public_hot_seed,curated_public_hot_seed,polymer additive
chemical_new_materials,expanded_hot,300821,Dongyue Silicon,silicone,26,0.038461538461538464,curated_public_hot_seed,curated_public_hot_seed,silicone
chemical_new_materials,expanded_hot,300699,Guangwei Composites,carbon fiber,27,0.037037037037037035,curated_public_hot_seed,curated_public_hot_seed,carbon fiber
chemical_new_materials,expanded_hot,300777,Sinofibers Technology,carbon fiber,28,0.03571428571428571,curated_public_hot_seed,curated_public_hot_seed,carbon fiber
chemical_new_materials,expanded_hot,688116,TnTech,nanocarbon material,29,0.034482758620689655,curated_public_hot_seed,curated_public_hot_seed,nanocarbon material
chemical_new_materials,expanded_hot,688295,Advanced Material Seed,new material seed,30,0.03333333333333333,curated_public_hot_seed,curated_public_hot_seed,new material seed
chemical_new_materials,expanded_hot,688550,Chemical Material Seed,chemical seed,31,0.03225806451612903,curated_public_hot_seed,curated_public_hot_seed,chemical seed
coal_power_oil_gas,expanded_hot,601088,China Shenhua,coal,1,1.0,curated_public_hot_seed,curated_public_hot_seed,coal
coal_power_oil_gas,expanded_hot,601225,Shaanxi Coal,coal,2,0.5,curated_public_hot_seed,curated_public_hot_seed,coal
coal_power_oil_gas,expanded_hot,600188,Yankuang Energy,coal,3,0.3333333333333333,curated_public_hot_seed,curated_public_hot_seed,coal
coal_power_oil_gas,expanded_hot,601699,Shanxi Coal International,coal,4,0.25,curated_public_hot_seed,curated_public_hot_seed,coal
coal_power_oil_gas,expanded_hot,600985,Huaibei Mining,coal,5,0.2,curated_public_hot_seed,curated_public_hot_seed,coal
coal_power_oil_gas,expanded_hot,600348,Huayang New Material,coal,6,0.16666666666666666,curated_public_hot_seed,curated_public_hot_seed,coal
coal_power_oil_gas,expanded_hot,000983,Shanxi Coking Coal,coal,7,0.14285714285714285,curated_public_hot_seed,curated_public_hot_seed,coal
coal_power_oil_gas,expanded_hot,600546,Thermal Coal Seed,coal seed,8,0.125,curated_public_hot_seed,curated_public_hot_seed,coal seed
coal_power_oil_gas,expanded_hot,600028,Sinopec,oil refining,9,0.1111111111111111,curated_public_hot_seed,curated_public_hot_seed,oil refining
coal_power_oil_gas,expanded_hot,601857,PetroChina,oil gas,10,0.1,curated_public_hot_seed,curated_public_hot_seed,oil gas
coal_power_oil_gas,expanded_hot,600938,CNOOC,offshore oil,11,0.09090909090909091,curated_public_hot_seed,curated_public_hot_seed,offshore oil
coal_power_oil_gas,expanded_hot,600256,Guanghui Energy,LNG coal,12,0.08333333333333333,curated_public_hot_seed,curated_public_hot_seed,LNG coal
coal_power_oil_gas,expanded_hot,601808,COSL,oilfield service,13,0.07692307692307693,curated_public_hot_seed,curated_public_hot_seed,oilfield service
coal_power_oil_gas,expanded_hot,600583,Offshore Oil Engineering,oil engineering,14,0.07142857142857142,curated_public_hot_seed,curated_public_hot_seed,oil engineering
coal_power_oil_gas,expanded_hot,002353,Oil Service Seed,oil service seed,15,0.06666666666666667,curated_public_hot_seed,curated_public_hot_seed,oil service seed
coal_power_oil_gas,expanded_hot,600011,Huaneng Power,thermal power,16,0.0625,curated_public_hot_seed,curated_public_hot_seed,thermal power
coal_power_oil_gas,expanded_hot,600027,Huadian Power,thermal power,17,0.058823529411764705,curated_public_hot_seed,curated_public_hot_seed,thermal power
coal_power_oil_gas,expanded_hot,600795,GD Power,power,18,0.05555555555555555,curated_public_hot_seed,curated_public_hot_seed,power
coal_power_oil_gas,expanded_hot,600886,SDIC Power,power,19,0.05263157894736842,curated_public_hot_seed,curated_public_hot_seed,power
coal_power_oil_gas,expanded_hot,600900,Yangtze Power,hydropower,20,0.05,curated_public_hot_seed,curated_public_hot_seed,hydropower
coal_power_oil_gas,expanded_hot,600905,China Three Gorges Renewables,green power,21,0.047619047619047616,curated_public_hot_seed,curated_public_hot_seed,green power
coal_power_oil_gas,expanded_hot,003816,CGN Power,nuclear power,22,0.045454545454545456,curated_public_hot_seed,curated_public_hot_seed,nuclear power
coal_power_oil_gas,expanded_hot,601985,China National Nuclear Power,nuclear power,23,0.043478260869565216,curated_public_hot_seed,curated_public_hot_seed,nuclear power
coal_power_oil_gas,expanded_hot,600021,Shanghai Electric Power,power,24,0.041666666666666664,curated_public_hot_seed,curated_public_hot_seed,power
coal_power_oil_gas,expanded_hot,000875,Jidian Electric Power,power,25,0.04,curated_public_hot_seed,curated_public_hot_seed,power
coal_power_oil_gas,expanded_hot,000543,Anhui Wenergy,power,26,0.038461538461538464,curated_public_hot_seed,curated_public_hot_seed,power
coal_power_oil_gas,expanded_hot,000539,Guangdong Electric Power,power,27,0.037037037037037035,curated_public_hot_seed,curated_public_hot_seed,power
coal_power_oil_gas,expanded_hot,000537,Guangyu Development,new energy power,28,0.03571428571428571,curated_public_hot_seed,curated_public_hot_seed,new energy power
coal_power_oil_gas,expanded_hot,600023,Zhejiang Zheneng,power,29,0.034482758620689655,curated_public_hot_seed,curated_public_hot_seed,power
coal_power_oil_gas,expanded_hot,600642,Shenergy,power gas,30,0.03333333333333333,curated_public_hot_seed,curated_public_hot_seed,power gas
commercial_space_satellite_internet,professional_hot,600118,China Satellite,satellite platform,1,1.0,curated_public_hot_seed,curated_public_hot_seed,satellite platform
commercial_space_satellite_internet,professional_hot,688066,PIESAT,satellite remote sensing,2,0.5,curated_public_hot_seed,curated_public_hot_seed,satellite remote sensing
commercial_space_satellite_internet,professional_hot,688568,Geovis Technology,satellite data,3,0.3333333333333333,curated_public_hot_seed,curated_public_hot_seed,satellite data
commercial_space_satellite_internet,professional_hot,002151,BDS Navigation,Beidou navigation,4,0.25,curated_public_hot_seed,curated_public_hot_seed,Beidou navigation
commercial_space_satellite_internet,professional_hot,300627,Huace Navigation,precision navigation,5,0.2,curated_public_hot_seed,curated_public_hot_seed,precision navigation
commercial_space_satellite_internet,professional_hot,002465,Haige Communications,satellite communication,6,0.16666666666666666,curated_public_hot_seed,curated_public_hot_seed,satellite communication
commercial_space_satellite_internet,professional_hot,300045,Hwa Create,satellite navigation,7,0.14285714285714285,curated_public_hot_seed,curated_public_hot_seed,satellite navigation
commercial_space_satellite_internet,professional_hot,688239,Aerospace Nanhu,radar,8,0.125,curated_public_hot_seed,curated_public_hot_seed,radar
commercial_space_satellite_internet,professional_hot,688333,Xi'an Bright Laser,aerospace additive manufacturing,9,0.1111111111111111,curated_public_hot_seed,curated_public_hot_seed,aerospace additive manufacturing
commercial_space_satellite_internet,professional_hot,300101,Zhenxin Technology,navigation chip,10,0.1,curated_public_hot_seed,curated_public_hot_seed,navigation chip
consumer_electronics_pcb,expanded_hot,002475,Luxshare Precision,consumer electronics,1,1.0,curated_public_hot_seed,curated_public_hot_seed,consumer electronics
consumer_electronics_pcb,expanded_hot,000725,BOE Technology,display panel,2,0.5,curated_public_hot_seed,curated_public_hot_seed,display panel
consumer_electronics_pcb,expanded_hot,002241,GoerTek,acoustic and XR,3,0.3333333333333333,curated_public_hot_seed,curated_public_hot_seed,acoustic and XR
consumer_electronics_pcb,expanded_hot,002938,Avary Holding,PCB,4,0.25,curated_public_hot_seed,curated_public_hot_seed,PCB
consumer_electronics_pcb,expanded_hot,002463,WUS Printed Circuit,PCB,5,0.2,curated_public_hot_seed,curated_public_hot_seed,PCB
consumer_electronics_pcb,expanded_hot,002916,Shennan Circuits,PCB substrate,6,0.16666666666666666,curated_public_hot_seed,curated_public_hot_seed,PCB substrate
consumer_electronics_pcb,expanded_hot,603228,Kinwong,PCB,7,0.14285714285714285,curated_public_hot_seed,curated_public_hot_seed,PCB
consumer_electronics_pcb,expanded_hot,300476,Victory Giant,PCB,8,0.125,curated_public_hot_seed,curated_public_hot_seed,PCB
consumer_electronics_pcb,expanded_hot,002384,Dongshan Precision,FPC and PCB,9,0.1111111111111111,curated_public_hot_seed,curated_public_hot_seed,FPC and PCB
consumer_electronics_pcb,expanded_hot,300433,Lens Technology,cover glass,10,0.1,curated_public_hot_seed,curated_public_hot_seed,cover glass
consumer_electronics_pcb,expanded_hot,002456,OFILM,optical module,11,0.09090909090909091,curated_public_hot_seed,curated_public_hot_seed,optical module
consumer_electronics_pcb,expanded_hot,002600,Lingyi iTech,precision component,12,0.08333333333333333,curated_public_hot_seed,curated_public_hot_seed,precision component
consumer_electronics_pcb,expanded_hot,300408,Chaozhou Three-Circle,ceramic component,13,0.07692307692307693,curated_public_hot_seed,curated_public_hot_seed,ceramic component
consumer_electronics_pcb,expanded_hot,002635,Anjie Technology,functional parts,14,0.07142857142857142,curated_public_hot_seed,curated_public_hot_seed,functional parts
consumer_electronics_pcb,expanded_hot,002273,Crystal-Optech,optics,15,0.06666666666666667,curated_public_hot_seed,curated_public_hot_seed,optics
consumer_electronics_pcb,expanded_hot,300207,Sunwoda,consumer battery,16,0.0625,curated_public_hot_seed,curated_public_hot_seed,consumer battery
consumer_electronics_pcb,expanded_hot,688036,Transsion Holdings,smartphone export,17,0.058823529411764705,curated_public_hot_seed,curated_public_hot_seed,smartphone export
consumer_electronics_pcb,expanded_hot,002138,Sunlord Electronics,passive component,18,0.05555555555555555,curated_public_hot_seed,curated_public_hot_seed,passive component
consumer_electronics_pcb,expanded_hot,000100,TCL Technology,display panel,19,0.05263157894736842,curated_public_hot_seed,curated_public_hot_seed,display panel
consumer_electronics_pcb,expanded_hot,000050,Tianma Microelectronics,display,20,0.05,curated_public_hot_seed,curated_public_hot_seed,display
consumer_electronics_pcb,expanded_hot,000823,Ultrasonic Electronics,PCB,21,0.047619047619047616,curated_public_hot_seed,curated_public_hot_seed,PCB
consumer_electronics_pcb,expanded_hot,600183,Shengyi Technology,CCL,22,0.045454545454545456,curated_public_hot_seed,curated_public_hot_seed,CCL
consumer_electronics_pcb,expanded_hot,688183,Shengyi Electronics,PCB,23,0.043478260869565216,curated_public_hot_seed,curated_public_hot_seed,PCB
consumer_electronics_pcb,expanded_hot,002815,Chongda Technology,PCB,24,0.041666666666666664,curated_public_hot_seed,curated_public_hot_seed,PCB
consumer_electronics_pcb,expanded_hot,603160,Goodix,fingerprint and touch chip,25,0.04,curated_public_hot_seed,curated_public_hot_seed,fingerprint and touch chip
consumer_electronics_pcb,expanded_hot,300115,Everwin Precision,precision component,26,0.038461538461538464,curated_public_hot_seed,curated_public_hot_seed,precision component
consumer_electronics_pcb,expanded_hot,603626,KET,connector,27,0.037037037037037035,curated_public_hot_seed,curated_public_hot_seed,connector
consumer_electronics_pcb,expanded_hot,002402,Consumer Electronics Seed,electronics watchlist,28,0.03571428571428571,curated_public_hot_seed,curated_public_hot_seed,electronics watchlist
consumer_electronics_pcb,expanded_hot,688008,Montage Technology,memory interface,29,0.034482758620689655,curated_public_hot_seed,curated_public_hot_seed,memory interface
