date,symbol,shares,close,market_value,weight
2022-01-17,002594,1600,117.311715277081,187698.7444433296,0.19076354906176793
2022-01-17,300750,5500,35.96755262047394,197821.53941260665,0.20105163223723602
2022-01-18,601318,2300,78.09457857506007,179617.53072263816,0.18436423424355283
2022-01-18,600036,4700,41.88671879901686,196867.57835537926,0.20207014418274508
2022-01-18,000333,2100,93.5535884474116,196462.53573956437,0.2016543976161361
2022-01-18,002594,1600,117.43110731307677,187889.77170092284,0.1928550834791691
2022-01-18,300750,5500,35.257680000019235,193917.24000010578,0.19904183804001496
2022-01-19,601318,2300,76.2406042887321,175353.38986408385,0.18054835226765903
2022-01-19,600036,4700,41.80473838318277,196482.27040095904,0.2023031901362047
2022-01-19,000333,2100,92.19269463052768,193604.65872410813,0.19934032727324946
2022-01-19,002594,1600,117.18260352629692,187492.16564207507,0.19304674746242326
2022-01-19,300750,5500,36.14459281950154,198795.26050725847,0.204684704133895
2022-01-20,601318,2300,78.54632267859019,180656.54216075744,0.18601649751443938
2022-01-20,600036,4700,41.54847554249292,195277.83504971673,0.20107159410715933
2022-01-20,000333,2100,88.06568938433371,184937.9477071008,0.19042492941867123
2022-01-20,002594,1600,117.36767322924337,187788.2771667894,0.1933598261930249
2022-01-20,300750,5500,36.91381489042372,203025.98189733046,0.2090496231427097
2022-01-21,601318,2300,78.42990879599147,180388.79023078037,0.1861796200990987
2022-01-21,600036,4700,42.127272775666206,197998.18204563117,0.20435430752879283
2022-01-21,000333,2100,87.34671087043489,183428.09282791326,0.18931649020159494
2022-01-21,002594,1600,115.43568275702602,184697.0924112416,0.19062622713163213
2022-01-21,300750,5500,36.88825048683233,202885.3776775778,0.20939839161484788
2022-01-24,601318,2400,76.87507393825652,184500.17745181566,0.1926632840321975
2022-01-24,600036,4500,41.66230381212234,187480.36715455053,0.19577533055214077
2022-01-24,000333,2200,86.78595216937852,190929.09477263273,0.1993766451839697
2022-01-24,002594,1600,115.47516367590968,184760.2618814555,0.19293487575114388
2022-01-24,601888,3000,62.61821035486253,187854.6310645876,0.19616615355837502
2022-01-25,601318,2400,78.24822683184858,187795.7443964366,0.19845148841657612
2022-01-25,600036,4500,39.92135667987377,179646.10505943195,0.18983942927921504
2022-01-25,000333,2200,86.3103748228745,189882.82461032388,0.2006569919343575
2022-01-25,002594,1600,112.24208150019312,179587.330400309,0.1897773196791194
2022-01-25,601888,3000,62.42929484306022,187287.88452918065,0.19791481200312538
2022-01-26,601318,2400,75.71924233237476,181726.18159769944,0.1945128302669834
2022-01-26,600036,4500,39.38425305123663,177229.13873056482,0.18969936570052504
2022-01-26,000333,2200,85.23764521040475,187522.81946289045,0.20071733215701454
2022-01-26,002594,1600,113.32845387283226,181325.5261965316,0.19408398388195652
2022-01-26,601888,3000,61.451295868596816,184353.88760579046,0.19732542737461894
2022-01-27,601318,2400,75.13834048317486,180332.01715961966,0.19316559439096156
2022-01-27,600036,4500,39.04601589620808,175707.07153293636,0.1882115081167899
2022-01-27,000333,2200,87.13517667180218,191697.3886779648,0.20533979828106722
2022-01-27,002594,1600,113.39190341861526,181427.0454697844,0.1943385519042171
2022-01-27,601888,3000,60.76420132400048,182292.60397200144,0.19526570907350063
2022-01-28,601318,2400,75.02797541603314,180067.14099847953,0.19655188290552814
2022-01-28,600036,4500,38.83949053610586,174777.7074124764,0.19077821356714822
2022-01-28,000333,2200,85.51919882505634,188142.23741512393,0.20536623624358966
2022-01-28,002594,1600,109.45853037326864,175133.64859722983,0.19116674036709058
2022-01-28,601888,3000,58.63464510044759,175903.93530134278,0.19200754508710208
2022-01-31,000001,19400,9.492399456217507,184152.54945061964,0.1992254427688406
2022-01-31,600036,4600,39.315368113063855,180850.69332009373,0.19565332958590895
2022-01-31,000333,2100,86.81058100382782,182302.22010803843,0.19722366389777063
2022-01-31,002594,1600,108.48958067363762,173583.32907782018,0.1877911312984091
2022-01-31,601888,3100,60.04003552651318,186124.11013219086,0.20135837576870108
2022-02-01,000001,19400,9.304811906971503,180513.35099524716,0.1980331805139182
2022-02-01,600036,4600,39.22969616019302,180456.6023368879,0.1979709240811235
2022-02-01,000333,2100,84.61962652923634,177701.2157113963,0.19494811178506247
2022-02-01,002594,1600,108.89427243376127,174230.83589401803,0.19114091221208004
2022-02-01,601888,3100,58.48361516132777,181299.2070001161,0.19889530823584084
2022-02-02,000001,19400,9.70917625578761,188358.01936227962,0.20290327920401008
2022-02-02,600036,4600,39.94821738899514,183761.79998937764,0.19795213358323824
2022-02-02,000333,2100,85.48983933182278,179528.66259682784,0.19339210762215894
2022-02-02,002594,1600,109.9575398379372,175932.06374069952,0.18951777456025606
2022-02-02,601888,3100,59.16262797824252,183404.1467325518,0.1975668618604114
2022-02-03,000001,19400,9.394338896487636,182250.17459186012,0.1979694720588617
2022-02-03,600036,4600,39.533565542837806,181854.4014970539,0.19753956305707693
2022-02-03,000333,2100,83.21725278521026,174756.23084894154,0.18982916662570212
2022-02-03,002594,1600,113.84585980144904,182153.37568231847,0.19786432412657165
2022-02-03,601888,3100,58.791470194438745,182253.55760276012,0.19797314685853387
2022-02-04,000001,19400,9.091169329887558,176368.68499981862,0.19370489939268556
2022-02-04,600036,4600,38.74408996124068,178222.81382170712,0.19574128038007774
2022-02-04,000333,2100,82.5154300663598,173282.40313935556,0.1903152505030367
2022-02-04,002594,1600,113.50778935912724,181612.46297460358,0.1994641161439152
2022-02-04,601888,3100,59.25352911495729,183685.94025636758,0.20174140651582861
2022-02-07,000001,19900,9.16188571237396,182321.5256762418,0.20039124847632866
2022-02-07,000858,6000,29.814487531724573,178886.92519034745,0.19661624781838133
2022-02-07,002594,1600,111.59598700566607,178553.5792090657,0.1962498642160291
2022-02-07,600900,2500,72.4655589680471,181163.89742011778,0.1991188887225599
2022-02-07,601888,3000,58.90612882638994,176718.38647916983,0.19423278718151832
2022-02-08,000001,19900,9.134381032350204,181774.18254376904,0.1997370281398244
2022-02-08,000858,6000,30.427175594070235,182563.0535644214,0.20060385505135675
2022-02-08,002594,1600,111.9703291466766,179152.52663468258,0.19685630133496007
2022-02-08,600900,2500,73.07479153393477,182686.97883483692,0.20074002656305237
2022-02-08,601888,3000,57.23577038498985,171707.31115496953,0.18867535290230555
2022-02-09,000001,19900,9.28190810884914,184709.9713660979,0.20147694598665483
2022-02-09,000858,6000,30.22139896023832,181328.39376142994,0.19778840701192346
2022-02-09,002594,1600,112.97566916722792,180761.07066756467,0.19716958538851947
2022-02-09,600900,2500,73.34226228134138,183355.65570335343,0.19999969285509092
2022-02-09,601888,3000,58.14704140185526,174441.12420556578,0.19027594828519842
2022-02-10,000001,19900,9.224136335908817,183560.31308458545,0.2012129930044942
2022-02-10,000858,6000,29.40448324521878,176426.89947131267,0.19339357126051293
2022-02-10,002594,1600,114.44505816235862,183112.0930597738,0.20072166843001854
2022-02-10,600900,2500,74.06657713543207,185166.44283858017,0.2029735814973125
2022-02-10,601888,3000,57.27315618420329,171819.46855260988,0.18834305162674853
2022-02-11,000001,19900,9.03711552666712,179838.5989806757,0.19687970881871056
2022-02-11,000858,6000,29.43800969717279,176628.05818303674,0.19336494424107017
2022-02-11,002594,1600,114.98168060564127,183970.68896902603,0.20140334656016412
2022-02-11,600900,2500,75.19369745395893,187984.24363489734,0.20579721683286142
2022-02-11,601888,3000,57.61299716742093,172838.9915022628,0.18921683394086922
2022-02-14,000001,20200,8.921732003868616,180218.98647814605,0.19709480024204237
2022-02-14,000858,6100,29.816853113094872,181882.8039898787,0.19891441862145173
2022-02-14,600036,4700,38.43603856453891,180649.3812533329,0.19756549744159052
2022-02-14,002594,1500,115.3672359848579,173050.85397728684,0.18925543952331667
2022-02-14,600900,2400,75.75413518799844,181809.92445119628,0.19883471459914503
2022-02-15,000001,20200,8.98013796627587,181398.78691877256,0.20020502047497013
2022-02-15,000858,6100,28.946451447601525,176573.3538303693,0.1948793182105059
2022-02-15,600036,4700,38.96633242105789,183141.76237897208,0.20212869617106435
2022-02-15,002594,1500,112.23469446120755,168352.04169181132,0.18580567448339458
2022-02-15,600900,2400,74.9308151237281,179833.95629694744,0.1984779585028157
2022-02-16,000001,20200,9.156278287394604,184956.821405371,0.20511616884952946
2022-02-16,000858,6100,28.982151725327743,176791.12552449922,0.19606045388671722
2022-02-16,600036,4700,38.519216815819206,181040.31903435028,0.2007727877537158
2022-02-16,002594,1500,109.11863702303566,163677.9555345535,0.18151801544420526
2022-02-16,600900,2400,74.3691536800317,178485.9688320761,0.19794002644537678
2022-02-17,000001,20200,9.180542406385332,185446.9566089837,0.20452415845719313
2022-02-17,000858,6100,28.83289750869012,175880.67480300972,0.19397377913737204
2022-02-17,600036,4700,39.83925634928327,187244.50484163137,0.20650662312682724
2022-02-17,002594,1500,110.22143305372468,165332.14958058702,0.18234011157263852
2022-02-17,600900,2400,73.3560244555094,176054.45869322255,0.19416544043259695
2022-02-18,000001,20200,8.95045594262803,180799.21004108622,0.2004130762720939
2022-02-18,000858,6100,27.90718749641461,170233.84372812914,0.18870153414621793
2022-02-18,600036,4700,40.86280038376773,192055.16180370832,0.2128901214904041
2022-02-18,002594,1500,112.20049454360696,168300.74181541044,0.18655872112735916
2022-02-18,600900,2400,72.49109190742516,173978.62057782037,0.19285256029411202
2022-02-21,600519,4000,44.95022044824495,179800.88179297978,0.20120669293795324
2022-02-21,000858,6400,27.27518845872432,174561.20613583564,0.1953432188519066
2022-02-21,000333,2400,74.54134025869978,178899.21662087945,0.20019768193863832
2022-02-21,002594,1600,110.42684483520418,176682.95173632668,0.19771756435718613
2022-02-21,600900,2400,72.22641220031308,173343.38928075138,0.1939804174041488
2022-02-22,600519,4000,45.50421118404462,182016.8447361785,0.20113584168513807
2022-02-22,000858,6400,27.53849627810326,176246.37617986088,0.1947592447736003
2022-02-22,000333,2400,75.4117788064388,180988.26913545313,0.1999992247995495
2022-02-22,002594,1600,111.60108812158148,178561.74099453038,0.19731781484156136
2022-02-22,600900,2400,73.66935010108034,176806.44024259283,0.19537813780417923
2022-02-23,600519,4000,43.747591575475646,174990.36630190257,0.1970322027799198
2022-02-23,000858,6400,27.502244361174213,176014.36391151496,0.1981851834206667
2022-02-23,000333,2400,72.26341523923985,173432.19657417564,0.195277765548619
2022-02-23,002594,1600,110.11020680095108,176176.33088152172,0.19836755179643753
2022-02-23,600900,2400,73.83014681712243,177192.35236109383,0.19951155163152806
2022-02-24,600519,4000,44.81137752390741,179245.51009562964,0.19819653431968554
2022-02-24,000858,6400,27.91472713363651,178654.25365527367,0.1975427663267789
2022-02-24,000333,2400,76.273657815067,183056.77875616078,0.2024107555823297
2022-02-24,002594,1600,110.0253428684582,176040.5485895331,0.1946527230253472
2022-02-24,600900,2400,73.77516371851011,177060.39292442426,0.19578039206773018
2022-02-25,600519,4000,44.0549827882442,176219.93115297682,0.19516422304099745
2022-02-25,000858,6400,27.658628393403436,177015.221717782,0.1960450102717977
2022-02-25,000333,2400,77.04125088937016,184899.0021344884,0.2047763261313905
2022-02-25,002594,1600,109.77646357213035,175642.34171540858,0.19452454061074026
2022-02-25,600900,2400,74.51243942016454,178829.8546083949,0.19805472288423578
2022-02-28,600519,4100,44.37110997815246,181921.55091042508,0.20212733065943816
2022-02-28,000858,6500,26.772821030010498,174023.33669506822,0.19335187251092792
2022-02-28,600036,4300,41.58692403057226,178823.77333146072,0.1986854871291957
2022-02-28,002594,1600,108.16170434775836,173058.72695641336,0.1922801248778044
2022-02-28,600900,2400,76.24209159187835,182981.01982050805,0.20330447334341395
2022-03-01,600519,4100,44.01522718701018,180462.43146674175,0.2005657889915956
2022-03-01,000858,6500,26.71967464769285,173677.88521000353,0.1930254501971277
2022-03-01,600036,4300,41.86149202215528,180004.4156952677,0.2000567506625115
2022-03-01,002594,1600,107.0207472085686,171233.19553370975,0.1903084242223567
2022-03-01,600900,2400,77.15118575305591,185162.8458073342,0.20578982539156
2022-03-02,600519,4100,42.99618127454716,176284.34322564336,0.1977641087744369
2022-03-02,000858,6500,27.33444094670576,177673.86615358744,0.1993229412744665
2022-03-02,600036,4300,41.42503896365339,178127.6675437096,0.1998320371240238
2022-03-02,002594,1600,103.57827552769524,165725.2408443124,0.18591840861926742
2022-03-02,600900,2400,76.81242773189925,184349.8265565582,0.20681234921137562
2022-03-03,600519,4100,42.20038016509615,173021.5586768942,0.19659241475853648
2022-03-03,000858,6500,26.21620920545688,170405.35983546972,0.193619809196217
2022-03-03,600036,4300,41.94953785783053,180383.01278867127,0.2049567252585417
2022-03-03,002594,1600,105.14398628096964,168230.37804955142,0.19114852801819918
2022-03-03,600900,2400,74.51525821311618,178836.61971147885,0.20319966589821736
2022-03-04,600519,4100,41.9977228720166,172190.66377526807,0.1938550643852251
2022-03-04,000858,6500,25.96577922267688,168777.56494739972,0.19001254192481404
2022-03-04,600036,4300,42.11788981476151,181106.9262034745,0.2038931383968997
2022-03-04,002594,1600,107.19588414634876,171513.41463415802,0.19309260622996718
2022-03-04,600900,2400,77.26240739977142,185429.77775945142,0.20875987535196128
2022-03-07,000001,20500,8.854964941981132,181526.7813106132,0.20094601271887078
2022-03-07,600036,4200,42.29679446353411,177646.53674684328,0.1966506703576274
2022-03-07,002594,1600,107.56901721184175,172110.4275389468,0.19052232354691917
2022-03-07,600900,2300,79.4332365312453,182696.44402186418,0.20224080270167585
2022-03-07,601888,2800,63.44438091512638,177644.26656235388,0.19664815731510008
2022-03-08,000001,20500,8.859105788946765,181611.66867340868,0.2028593928788212
2022-03-08,600036,4200,41.283111124248805,173389.06672184498,0.19367478457714848
2022-03-08,002594,1600,105.34461109570957,168551.3777531353,0.18827110840205752
2022-03-08,600900,2300,80.05286015883215,184121.57836531394,0.2056629503814847
2022-03-08,601888,2800,62.80309721293016,175848.67219620445,0.19642215250176823
2022-03-09,000001,20500,9.252563391144076,189677.54951845354,0.21145035974512028
2022-03-09,600036,4200,41.292813012618936,173429.81465299954,0.1933375710093646
2022-03-09,002594,1600,104.62111732756016,167393.78772409624,0.1866086773222197
2022-03-09,600900,2300,81.31644623350586,187027.82633706348,0.20849647869091884
2022-03-09,601888,2800,59.91629626960703,167765.6295548997,0.187023202336336
2022-03-10,000001,20500,8.940536423377619,183280.9966792412,0.2065250021289875
2022-03-10,600036,4200,42.17447298511149,177132.78653746826,0.19959706559642207
2022-03-10,002594,1600,104.95352099508716,167925.63359213946,0.1892222459692473
2022-03-10,600900,2300,78.99920554054795,181698.17274326028,0.20474144178901202
2022-03-10,601888,2800,59.17063283471953,165677.77193721468,0.18668930670396455
2022-03-11,000001,20500,9.164828085442656,187878.97575157444,0.20956449338942545
2022-03-11,600036,4200,41.94392474609656,176164.48393360557,0.1964978821130616
2022-03-11,002594,1600,106.36403934141504,170182.46294626407,0.1898253995074786
2022-03-11,600900,2300,81.52141415333358,187499.25255266723,0.20914094147528034
2022-03-11,601888,2800,58.23548591500096,163059.3605620027,0.1818801286939281
2022-03-14,000001,19500,9.52084340406573,185656.44637928173,0.20583428175616791
2022-03-14,600036,4200,41.51680088633787,174370.56372261906,0.19332180725866085
2022-03-14,000333,2000,85.15646115531855,170312.9223106371,0.188823166236775
2022-03-14,002594,1600,106.6035841561479,170565.73464983664,0.189103455164378
2022-03-14,600900,2200,81.96393517720634,180320.65738985394,0.19991857930866108
2022-03-15,000001,19500,9.569698768490468,186609.12598556414,0.20554729577119552
2022-03-15,600036,4200,41.61653799130801,174789.45956349364,0.1925281014679001
2022-03-15,000333,2000,87.43417699750941,174868.3539950188,0.1926150025611117
2022-03-15,002594,1600,107.3308902815199,171729.42445043183,0.18915751635244643
2022-03-15,600900,2200,81.42006325565401,179124.13916243883,0.1973026893391636
2022-03-16,000001,19500,9.635910378962828,187900.25238977515,0.20423535685539704
2022-03-16,600036,4200,42.83622375337693,179912.13976418308,0.19555279782772392
2022-03-16,000333,2000,87.85988853610594,175719.77707221187,0.19099597217383465
2022-03-16,002594,1600,109.58255700243744,175332.0912038999,0.19057458284276427
2022-03-16,600900,2200,82.00446183752629,180409.81604255785,0.1960937395828286
2022-03-17,000001,19500,9.806398588597718,191224.7724776555,0.20964629727209802
2022-03-17,600036,4200,42.25964522137004,177490.5099297542,0.19458895270516013
2022-03-17,000333,2000,87.40613347671217,174812.26695342435,0.19165270278362778
2022-03-17,002594,1600,107.61621666715692,172185.94666745106,0.18877337749396517
2022-03-17,600900,2200,79.85127316917318,175672.800972181,0.1925961358355881
2022-03-18,000001,19500,9.947781482737591,193981.73891338301,0.21108920293108543
2022-03-18,600036,4200,41.92537865025928,176086.59033108898,0.19161586141074513
2022-03-18,000333,2000,88.3071454470671,176614.2908941342,0.19219010046986215
2022-03-18,002594,1600,109.80368655531925,175685.8984885108,0.19117983211157186
2022-03-18,600900,2200,79.92888969851349,175843.55733672966,0.1913513950679201
2022-03-21,600036,4300,40.92139504622913,175961.99869878526,0.19026898295850295
2022-03-21,000333,2000,87.67862095247368,175357.24190494735,0.18961505505957202
2022-03-21,002594,1600,112.5622908847513,180099.6654156021,0.19474307193141607
2022-03-21,600900,2200,81.96072229113555,180313.58904049822,0.1949743890955809
2022-03-21,300750,5100,36.24066800071775,184827.4068036605,0.19985521291781477
2022-03-22,600036,4300,41.40902816334743,178058.82110239394,0.189901922827556
2022-03-22,000333,2000,88.50706492828269,177014.12985656539,0.1887877467641872
2022-03-22,002594,1600,117.50073237352022,188001.17179763236,0.20050556213484938
2022-03-22,600900,2200,83.38885097514698,183455.47214532335,0.19565751754359814
2022-03-22,300750,5100,35.85479729775389,182859.46621854484,0.19502186989182146
2022-03-23,600036,4300,40.29018487159617,173247.79494786353,0.18708531987385335
2022-03-23,000333,2000,87.26951035915582,174539.02071831163,0.18847967751266972
2022-03-23,002594,1600,116.90885335541992,187054.16536867188,0.20199442291468078
2022-03-23,600900,2200,82.2134160911558,180869.51540054276,0.19531579697347642
2022-03-23,300750,5100,35.70179570642651,182079.1581027752,0.19662205539915123
2022-03-24,600036,4300,40.796767289203856,175426.09934357658,0.18835725937358716
2022-03-24,000333,2000,88.53460060161382,177069.20120322763,0.19012147897553686
2022-03-24,002594,1600,114.32011867666324,182912.1898826612,0.19639517107909044
2022-03-24,600900,2200,84.51764755727835,185938.82462601239,0.19964490773467197
2022-03-24,300750,5100,35.63818579126047,181754.74753542838,0.19515241034266934
2022-03-25,600036,4300,40.73366118597257,175154.74309968206,0.18913069041673813
2022-03-25,000333,2000,87.34331174508009,174686.6234901602,0.18862521860718456
2022-03-25,002594,1600,113.64461882528522,181831.39012045634,0.1963400804587152
2022-03-25,600900,2200,82.67573094446122,181886.6080778147,0.1963997043673446
2022-03-25,300750,5100,36.136919477989295,184298.2893377454,0.1990038184991339
2022-03-28,000001,18600,9.94091016315716,184900.92903472317,0.1987030838287657
2022-03-28,600036,4500,41.48021264201747,186660.9568890786,0.20059449110351918
2022-03-28,000333,2100,86.26427563120772,181154.9788255362,0.19467751260897653
2022-03-28,600900,2200,83.86292919755539,184498.44423462186,0.19827055506110702
2022-03-28,300750,5100,36.31902477011912,185227.0263276075,0.1990535230507999
2022-03-29,000001,18600,9.8273424057111,182788.56874622646,0.1964295599039327
2022-03-29,600036,4500,40.11926890495317,180536.71007228925,0.19400965141993198
2022-03-29,000333,2100,86.29033927741916,181209.71248258025,0.19473287808653653
2022-03-29,600900,2200,86.25701745898974,189765.43840977742,0.20392709351294677
2022-03-29,300750,5100,36.89380586509161,188158.4099119672,0.20220013704765383
2022-03-30,000001,18600,9.7069451709619,180549.18017989135,0.19536370869501493
2022-03-30,600036,4500,40.01875772133861,180084.40974602374,0.1948608026415967
2022-03-30,000333,2100,83.56134135558932,175478.81684673758,0.18987730889962853
2022-03-30,600900,2200,87.9778963937395,193551.3720662269,0.20943276414875803
2022-03-30,300750,5100,36.5508339422704,186409.25310557906,0.2017046158032329
2022-03-31,000001,18600,9.709518806442986,180597.04979983956,0.19596170963376364
2022-03-31,600036,4500,40.11345048686838,180510.5271909077,0.1958678259386144
2022-03-31,000333,2100,82.64251534502822,173549.28222455925,0.1883143389558703
2022-03-31,600900,2200,86.58389814511135,190484.57591924496,0.20669043706621418
2022-03-31,300750,5100,36.93248272818551,188355.66191374612,0.20438040138931252
2022-04-01,000001,18600,9.667408530569244,179813.79866858793,0.19633990442410323
2022-04-01,600036,4500,41.45565498476858,186550.4474314586,0.20369569682732463
2022-04-01,000333,2100,79.35404412602094,166643.49266464397,0.18195915811210023
2022-04-01,600900,2200,87.12020724716851,191664.4559437707,0.2092797173528129
2022-04-01,300750,5100,35.89420489030657,183060.4449405635,0.19988493947401853
2022-04-04,000001,18900,9.839987447679691,185975.76276114618,0.20254287915592983
2022-04-04,000858,6600,27.377610033340694,180692.2262200486,0.19678867394514718
2022-04-04,002594,1600,110.3293981244954,176527.03699919264,0.1922524408118818
2022-04-04,600900,2100,89.03711781162109,186977.9474044043,0.20363434053819637
2022-04-04,300750,5100,35.13041514772479,179165.11725339643,0.19512552686459014
2022-04-05,000001,18900,9.8747378637613,186632.5456250886,0.20196735552805894
2022-04-05,000858,6600,27.839258800076998,183739.1080805082,0.19883617641185905
2022-04-05,002594,1600,113.35671217391172,181370.73947825874,0.19627320894061803
2022-04-05,600900,2100,88.8163153674232,186514.26227158873,0.20183935332978561
2022-04-05,300750,5100,34.69605190240716,176949.86470227654,0.19148908951152635
2022-04-06,000001,18900,9.961726918186455,188276.638753724,0.2010535317982432
2022-04-06,000858,6600,29.154640185685253,192420.62522552267,0.20547873888391402
2022-04-06,002594,1600,111.65700295434549,178651.20472695277,0.19077489330658878
2022-04-06,600900,2100,91.33664975707131,191806.96448984975,0.20482343369549744
2022-04-06,300750,5100,34.59383347909605,176428.55074338985,0.18840140482539014
2022-04-07,000001,18900,9.775852483755386,184763.6119429768,0.19751300986497397
2022-04-07,000858,6600,29.09577861353525,192032.13884933264,0.20528309300776273
2022-04-07,002594,1600,113.189794512004,181103.6712192064,0.1936005191928259
2022-04-07,600900,2100,91.62906428900672,192421.0350069141,0.20569882449190663
2022-04-07,300750,5100,34.561484802259955,176263.57249152576,0.1884264350877648
2022-04-08,000001,18900,9.5642969732094,180765.21279365764,0.1957911931900288
2022-04-08,000858,6600,29.13343700505434,192280.68423335865,0.20826388004432086
2022-04-08,002594,1600,113.02008401511232,180832.1344241797,0.19586367763373144
2022-04-08,600900,2100,88.57516272930978,186007.84173155055,0.20146961194847834
2022-04-08,300750,5100,34.2162535296641,174502.89300128692,0.18900832249639932
2022-04-11,000001,19200,9.093007161526424,174585.73750130733,0.1941009729178534
2022-04-11,000858,6300,28.90929368347213,182128.5502058744,0.20248692302722388
2022-04-11,002594,1600,110.59396713639975,176950.3474182396,0.19672989949580091
2022-04-11,600900,2000,89.73405699058674,179468.11398117346,0.19952910260620302
2022-04-11,300750,5400,32.03727116081337,173001.2642683922,0.19233938688870356
2022-04-12,000001,19200,9.026484220304642,173308.49702984912,0.19177891312058387
2022-04-12,000858,6300,29.647694836981096,186780.4774729809,0.20668667477822836
2022-04-12,002594,1600,113.44802040553596,181516.83264885753,0.2008620550929667
2022-04-12,600900,2000,88.0867378038992,176173.4756077984,0.19494922783226382
2022-04-12,300750,5400,31.96026156341023,172585.41244241525,0.19097876553031062
2022-04-13,000001,19200,9.079836619022355,174332.8630852292,0.1935801780336144
2022-04-13,000858,6300,29.588379684783845,186406.79201413822,0.20698713567923485
2022-04-13,002594,1600,110.81996740313332,177311.94784501332,0.19688817027311717
2022-04-13,600900,2000,88.86718258236057,177734.36516472115,0.19735722480768045
2022-04-13,300750,5400,31.752145047285,171461.583255339,0.19039189298616047
2022-04-14,000001,19200,8.987656193264215,172562.99891067293,0.19129375853359917
2022-04-14,000858,6300,29.23650597750918,184189.98765830783,0.20418279263710523
2022-04-14,002594,1600,112.83117150784808,180529.87441255694,0.20012539433122198
2022-04-14,600900,2000,90.58254208037816,181165.08416075632,0.20082955258622046
2022-04-14,300750,5400,31.53917157358623,170311.52649736564,0.18879790123571336
2022-04-15,000001,19200,8.963957336398078,172107.9808588431,0.19012040963757867
2022-04-15,000858,6300,28.898660229012744,182061.5594427803,0.2011157070566451
2022-04-15,002594,1600,114.05151482862692,182482.42372580306,0.2015806180357341
2022-04-15,600900,2000,90.33297349417133,180665.94698834265,0.19957403298546644
2022-04-15,300750,5400,32.33621375018088,174615.55425097677,0.1928904199423289
2022-04-18,000858,6200,28.84352857310044,178829.8771532227,0.19543226470017575
2022-04-18,600036,3600,48.609820299069824,174995.35307665137,0.1912417472303818
2022-04-18,000333,2300,80.32393316150393,184745.04627145905,0.2018965922234284
2022-04-18,002594,1500,117.35120636129592,176026.8095419439,0.19236896308581203
2022-04-18,600900,2000,90.01882558821224,180037.65117642446,0.1967521672598477
2022-04-19,000858,6200,27.405995935615078,169917.1748008135,0.18808928671472158
2022-04-19,600036,3600,49.0546692205934,176596.80919413624,0.1954832871742277
2022-04-19,000333,2300,79.56030241170933,182988.69554693147,0.20255876583768923
2022-04-19,002594,1500,116.62850949412166,174942.76424118248,0.19365234727212624
2022-04-19,600900,2000,89.26357031751087,178527.14063502173,0.1976200615424737
2022-04-20,000858,6200,27.95134750874044,173298.35455419074,0.190309071100272
2022-04-20,600036,3600,49.261311385436905,177340.72098757286,0.19474823039271244
2022-04-20,000333,2300,81.57043996658474,187612.01192314492,0.20602773643290465
2022-04-20,002594,1500,115.82136511863978,173732.04767795966,0.1907853349155827
2022-04-20,600900,2000,89.1095240811812,178219.04816236242,0.19571277289622513
2022-04-21,000858,6200,28.766304245265072,178351.08632064346,0.19617505442976252
2022-04-21,600036,3600,49.26240439259266,177344.65581333358,0.19506804373740075
2022-04-21,000333,2300,80.43242701849948,184994.5821425488,0.2034824848545097
