date,symbol,future_return_5d,future_return_20d,excess_return_5d,excess_return_20d
2022-01-14,600519,-0.046134523049827236,-0.110393719796124,-0.05432816354173482,-0.06418195932137463
2022-01-14,600900,0.0007828580141580055,0.047907086964938284,-0.007410782477749577,0.09411884743968765
2022-01-14,601318,-0.0580327745483874,-0.16101081789866345,-0.06622641504029499,-0.11479905742391408
2022-01-14,601888,0.01484059986727071,-0.08049155283060261,0.006646959375363127,-0.034279792355853246
2022-01-17,000001,0.05841130501026082,-0.03564630943105895,0.06531879398696191,0.015860215271900124
2022-01-17,000333,-0.07229285627196258,-0.192327849726747,-0.06538536729526148,-0.1408213250237879
2022-01-17,000858,0.03662336060676519,0.08828138585882672,0.04353084958346628,0.1397879105617858
2022-01-17,002594,-0.015655312829017443,-0.01657532061167466,-0.00874782385231635,0.03493120409128442
2022-01-17,300750,0.02510780692890391,-0.013564351306573963,0.032015295905605,0.037942173396385115
2022-01-17,600036,-0.008618622475443094,-0.08538968390863777,-0.001711133498742001,-0.03388315920567869
2022-01-17,600519,-0.017961090681968828,-0.07301610629425848,-0.011053601705267735,-0.021509581591299398
2022-01-17,600900,-0.006317460147015952,0.06418842166649075,0.0005900288296851412,0.11569494636944982
2022-01-17,601318,-0.043981771139624204,-0.1369207904171471,-0.03707428216292311,-0.08541426571418803
2022-01-17,601888,-0.02439024876790874,-0.11409464285881032,-0.01748275979120765,-0.06258811815585125
2022-01-18,000001,0.023909745073583233,-0.0356789872563662,0.038558607081091656,0.01635958144253332
2022-01-18,000333,-0.07742315120930576,-0.1775273616822013,-0.06277428920179734,-0.12548879298330176
2022-01-18,000858,0.05874632294511417,0.05720280547607848,0.0733951849526226,0.109241374174978
2022-01-18,002594,-0.044187830052981325,-0.04425073535256152,-0.029538968045472902,0.007787833346338001
2022-01-18,300750,0.009852706862498284,0.007359763179798584,0.024501568870006707,0.059398331878698106
2022-01-18,600036,-0.04692088985469123,-0.06972105864801026,-0.032272027847182805,-0.017682489949110737
2022-01-18,600519,-0.057929351820125485,-0.09080763689273985,-0.04328048981261706,-0.03876906819384033
2022-01-18,600900,0.010402667056650383,0.07232880659874841,0.025051529064158806,0.12436737529764794
2022-01-18,601318,0.0019674638059650196,-0.13021371377287405,0.016616325813473443,-0.07817514507397452
2022-01-18,601888,-0.02490630288179152,-0.10907756863886753,-0.010257440874283097,-0.057038999939968006
2022-01-19,000001,-0.013880332269170181,-0.04026852217463228,0.019040255224674105,0.019337003038926125
2022-01-19,000333,-0.07544035292596718,-0.1659448586635217,-0.042519765432122894,-0.1063393334499633
2022-01-19,000858,0.02391739278890359,0.04814657397154365,0.05683798028274788,0.10775209918510206
2022-01-19,002594,-0.032890117965332255,-0.06881538949125343,3.0469528512030997e-05,-0.009209864277695025
2022-01-19,300750,-0.012208472070474818,-0.031064035376061283,0.020712115423369468,0.028541489837497123
2022-01-19,600036,-0.05789978422445674,-0.07859208535760787,-0.024979196730612455,-0.01898656014404946
2022-01-19,600519,-0.12902741494176395,-0.1392303260539699,-0.09610682744791967,-0.07962480084041149
2022-01-19,600900,-0.004187464588077283,0.06308616021171054,0.028733122905767003,0.12269168542526895
2022-01-19,601318,-0.006838376495323706,-0.10585016353810661,0.02608221099852058,-0.046244638324548205
2022-01-19,601888,-0.020750952246780363,-0.07752260566368518,0.012169635247063923,-0.017917080450126778
2022-01-20,000001,-0.040151392193300106,-0.061401721608201565,-0.007545876687475507,-0.00630704060520846
2022-01-20,000333,-0.010566120801832501,-0.1282881889706472,0.022039394703992098,-0.07319350796765409
2022-01-20,000858,0.015368152519860567,0.034681975700507905,0.047973668025685166,0.08977665670350102
2022-01-20,002594,-0.033874487763445815,-0.060887636083238994,-0.0012689722576212162,-0.005792955080245889
2022-01-20,300750,-0.0426815432597103,-0.04196330878771448,-0.010076027753885698,0.013131372215278624
2022-01-20,600036,-0.06022987880085995,-0.04113795201611148,-0.02762436329503535,0.013956728986881627
2022-01-20,600519,-0.09049261564767141,-0.11918816474001936,-0.057887100141846816,-0.06409348373702625
2022-01-20,600900,0.015923538038858265,0.053484025903335564,0.048529053544682864,0.10857870690632868
2022-01-20,601318,-0.04338818265701272,-0.13533272750427827,-0.01078266715118812,-0.08023804650128516
2022-01-20,601888,-0.035962624493132034,-0.05091311192356318,-0.0033571089873074347,0.004181569079429924
2022-01-21,000001,-0.03928008750210765,-0.0897594188075943,-0.0004754713435949562,-0.013219816880801899
2022-01-21,000333,-0.020922505577678607,-0.14498297711247332,0.01788211058083409,-0.06844337518568092
2022-01-21,000858,-0.012812636530505128,-0.04162961180377256,0.025991979628007568,0.034909990123019846
2022-01-21,002594,-0.051779070743128375,-0.028025894040308308,-0.012974454584615679,0.0485137078864841
2022-01-21,300750,-0.03784110605886415,-0.07853218685664198,0.0009635100996485471,-0.001992584929849578
2022-01-21,600036,-0.0780440323556727,-0.030015529337300784,-0.03923941619716,0.04652407258949162
2022-01-21,600519,-0.0389276058441167,-0.10079263388889015,-0.0001229896856040011,-0.024253031962097743
2022-01-21,600900,0.012807254891012532,0.009453040221479636,0.05161187104952523,0.08599264214827204
2022-01-21,601318,-0.04337546010422233,-0.16265129352912167,-0.004570843945709634,-0.08611169160232926
2022-01-21,601888,-0.07787091175984384,-0.09845951411330067,-0.039066295601331145,-0.021919912186508267
2022-01-24,000001,-0.03058729067582522,-0.10615851320681158,-0.0034532740309311874,-0.03527868381092569
2022-01-24,000333,0.000283788261045137,-0.14108979166099556,0.027417804905939168,-0.07020996226510967
2022-01-24,000858,0.020708359473656568,-0.039657467719249384,0.0478423761185506,0.0312223616766365
2022-01-24,002594,-0.06049424638078593,-0.04371778900330481,-0.0333602297358919,0.027162040392581077
2022-01-24,300750,-0.08007390039519091,-0.08955868687092516,-0.05293988375029688,-0.01867885747503928
2022-01-24,600036,-0.05633235525433433,-0.041063491228463644,-0.0291983386094403,0.02981633816742224
2022-01-24,600519,-0.03042275736571176,-0.08477191251830496,-0.0032887407208177302,-0.013892083122419074
2022-01-24,600900,0.02806479385545546,0.021081877217134615,0.05519881050034949,0.0919617066130205
2022-01-24,601318,-0.021313633769342255,-0.1342916645946205,0.005820382875551776,-0.06341183519873461
2022-01-24,601888,-0.04117292419790708,-0.049570854373317874,-0.014038907553013048,0.02130897502256801
2022-01-25,000001,-0.024146681623186228,-0.08938532026748947,-0.009299758639300836,-0.04352049807254502
2022-01-25,000333,-0.01958916639057462,-0.12627214328291014,-0.004742243406689228,-0.0804073210879657
2022-01-25,000858,0.016167138157629823,-0.05002695397281931,0.031014061141515215,-0.004162131777874868
2022-01-25,002594,-0.029826683732928516,-0.005710811578369945,-0.014979760749043124,0.0401540106165745
2022-01-25,300750,-0.008271980853659766,-0.06229219758924931,0.006574942130225626,-0.016427375394304868
2022-01-25,600036,-0.017325576513521734,0.04132788925955522,-0.0024786535296363425,0.08719271145449967
2022-01-25,600519,0.011157461141488856,-0.043833817927720564,0.026004384125374248,0.002031004267223878
2022-01-25,600900,0.024666027557245895,0.04342171446694598,0.039512950541131284,0.08928653666189043
2022-01-25,601318,-0.038097392932532226,-0.13794391762068903,-0.023250469948646834,-0.09207909542574458
2022-01-25,601888,-0.0632023746488154,-0.02793266343669787,-0.04835545166493001,0.017932158758246573
2022-01-26,000001,0.03200908373569589,-0.07532339394360954,0.024443250411825455,-0.03190565731704061
2022-01-26,000333,0.002958717604123251,-0.1522124401623095,-0.004607115719747179,-0.10879470353574058
2022-01-26,000858,0.08596376834666875,-0.028607804876561005,0.07839793502279832,0.014809931750007922
2022-01-26,002594,-0.029744639759028302,-0.028397520321705172,-0.03731047308289873,0.015020216304863755
2022-01-26,300750,-0.032335618407615674,-0.06265011899610162,-0.039901451731486105,-0.019232382369532695
2022-01-26,600036,0.014319538751308203,0.02543038898954797,0.006753705427437773,0.06884812561611689
2022-01-26,600519,0.043804529977573115,-0.05564697332382629,0.03623869665370268,-0.01222923669725736
2022-01-26,600900,0.006145139429174495,0.05981916374115981,-0.0014206938946959343,0.10323690036772873
2022-01-26,601318,-0.010218579807233952,-0.12519285671743707,-0.017784413131104383,-0.08177512009086815
2022-01-26,601888,-0.03724360663196147,0.008604189345153168,-0.0448094399558319,0.052021925971722095
2022-01-27,000001,0.0006331719221945864,-0.0754448285616075,0.0014140640069989496,-0.03808211025164467
2022-01-27,000333,-0.04496374525467395,-0.12465136666498644,-0.044182853169869585,-0.08728864835502362
2022-01-27,000858,0.09189776166454178,-0.013428773552566553,0.09267865374934614,0.023933944757396276
2022-01-27,002594,0.0040034285442576145,-0.029689602596479348,0.004784320629061978,0.007673115713483482
2022-01-27,300750,-0.032816520351278244,-0.062336175117642556,-0.03203562826647388,-0.024973456807679727
2022-01-27,600036,0.012486540186986694,0.06944005353768734,0.013267432271791058,0.10680277184765016
2022-01-27,600519,0.0005875169207718578,-0.04573667400714909,0.001368409005576221,-0.008373955697186262
2022-01-27,600900,0.004057866568102142,0.04289678203453473,0.004838758652906505,0.08025950034449755
2022-01-27,601318,-0.011229589961009534,-0.13656398684408577,-0.01044869787620517,-0.09920126853412295
2022-01-27,601888,-0.03246535108793658,0.001887388672666912,-0.031684459003132215,0.03925010698262974
2022-01-28,000001,-0.037647920240990174,-0.09941747881135632,-0.02878298900177999,-0.06455660457264865
2022-01-28,000333,-0.03512391135517112,-0.09913502525940654,-0.02625898011596094,-0.06427415102069887
2022-01-28,000858,0.043131444648320194,-0.03783762928021561,0.05199637588753038,-0.0029767550415079475
2022-01-28,002594,0.03699354424045409,0.0029045995572707373,0.045858475479664276,0.0377654737959784
2022-01-28,300750,-0.04060057255589644,-0.049636865181944434,-0.031735641316686256,-0.01477599094323677
2022-01-28,600036,-0.0024562777098349198,0.07308044382257872,0.006408653529375263,0.10794131806128639
2022-01-28,600519,-0.039680009995121,-0.08054201515815562,-0.03081507875591082,-0.04568114091944796
2022-01-28,600900,-0.023899159340327825,0.024479935374088324,-0.015034228101117642,0.05934080961279599
2022-01-28,601318,7.862946884462652e-05,-0.12035967598041286,0.008943560708054809,-0.0854988017417052
2022-01-28,601888,0.010554920447620741,0.037854968530476985,0.019419851686830924,0.07271584276918465
2022-01-31,000001,-0.03481877741955541,-0.08948867558827056,-0.03126894754541774,-0.05732838702922914
2022-01-31,000333,-0.03692495533261886,-0.08964643397802075,-0.03337512545848118,-0.057486145418979326
2022-01-31,000858,0.028452127254444903,-0.07647029949388706,0.03200195712858258,-0.04431001093484564
2022-01-31,002594,0.02863322277346847,-0.003022191844077482,0.032183052647606146,0.029138096714963937
2022-01-31,300750,0.01752786564791764,0.006308619223805767,0.021077695522055316,0.038468907782847186
2022-01-31,600036,-0.014727656199334693,0.05777781123594794,-0.011177826325197015,0.08993809979498936
2022-01-31,600519,-0.014597986441620914,-0.06821568963543834,-0.011048156567483236,-0.03605540107639692
2022-01-31,600900,-0.0035037112689874084,0.04842855555557146,4.6118605150269245e-05,0.08058884411461288
2022-01-31,601318,0.013347415502322546,-0.14337018867229823,0.016897245376460222,-0.11120990011325681
2022-01-31,601888,-0.01888584325741305,0.03609560760625308,-0.01533601338327537,0.0682558961652945
2022-02-01,000001,-0.018316423408151428,-0.0608568307963272,-0.007556135132504516,-0.03008128347738339
2022-02-01,000333,-0.040633107737716334,-0.07138151574053797,-0.029872819462069423,-0.04060596842159416
2022-02-01,000858,0.03292206665896691,-0.09293777622498856,0.04368235493461382,-0.062162228906044746
2022-02-01,002594,0.02824810381819165,-0.017204993277606162,0.039008392093838565,0.013570554041337647
2022-02-01,300750,-0.03347134086851333,-0.0535283739829836,-0.02271105259286642,-0.022752826664039792
2022-02-01,600036,-0.01994160604995543,0.06708682757101703,-0.009181317774308518,0.09786237488996083
2022-02-01,600519,-0.04504086756040504,-0.08532681734127867,-0.034280579284758125,-0.05455127002233486
2022-02-01,600900,0.010085831828685166,0.06643232231125484,0.020846120104332077,0.09720786963019865
2022-02-01,601318,-0.00011888347169564106,-0.11587034917500061,0.01064140480395127,-0.0850948018560568
2022-02-01,601888,-0.02133665596587564,0.05583203346701282,-0.010576367690228728,0.08660758078595662
2022-02-02,000001,-0.04400663204396715,-0.11932160791974822,-0.018841791184572642,-0.07111563023184272
2022-02-02,000333,-0.06307835774152026,-0.07861805875096506,-0.037913516882125756,-0.030412081063059572
2022-02-02,000858,-0.017062958725267086,-0.11095993456809872,0.008101882134127426,-0.06275395688019322
2022-02-02,002594,0.02744813437749727,-0.05801570605930395,0.052612975236891776,-0.009809728371398464
2022-02-02,300750,-0.04045292050554905,-0.058107065933365454,-0.01528807964615454,-0.009901088245459967
2022-02-02,600036,-0.03160617705103019,0.036968397369968375,-0.006441336191635682,0.08517437505787387
2022-02-02,600519,-0.06157446477792439,-0.11081744097891333,-0.03640962391852988,-0.06261146329100784
2022-02-02,600900,0.04638547978259466,0.09589487077980641,0.07155032064198917,0.1441008484677119
2022-02-02,601318,-0.050534496620195934,-0.10685934546630971,-0.025369655760801423,-0.05865336777840422
2022-02-02,601888,-0.01716601528858297,0.027776114647874772,0.007998825570811541,0.07598209233578027
2022-02-03,000001,-0.01811756659560726,-0.07908000399833248,-0.0004786302447267188,-0.033329406020145724
2022-02-03,000333,-0.04339540891813887,-0.042954256432002014,-0.025756472567258326,0.002796341546184744
2022-02-03,000858,-0.04824178549974689,-0.15143917829578268,-0.03060284914886635,-0.10568858031759593
2022-02-03,002594,0.0052632424398622035,-0.07643557293744152,0.022902178790742744,-0.030684974959254763
2022-02-03,300750,-0.02179912555089758,-0.03930779427741293,-0.004160189200017039,0.006442803700773825
2022-02-03,600036,-0.0015949453458358187,0.061111925570559,0.016043991005044722,0.10686252354874576
2022-02-03,600519,-0.014539593511709081,-0.10186582554473844,0.0030993428391714595,-0.056115227566551684
2022-02-03,600900,0.04278476438071799,0.04910175390514815,0.06042370073159853,0.0948523518833349
2022-02-03,601318,-0.05092353171036568,-0.11008412380062582,-0.033284595359485136,-0.06433352582243906
2022-02-03,601888,-0.025825413197084424,0.03344709602876117,-0.008186476846203883,0.07919769400694793
2022-02-04,000001,-0.0059457481495514,-0.04340688955097405,0.0018648677931264682,-0.016944997634181093
2022-02-04,000333,-0.0596045089547006,-0.02145690481432605,-0.05179389301202273,0.005004987102466905
2022-02-04,000858,-0.018281137539796655,-0.1340754519886146,-0.010470521597118787,-0.10761356007182163
2022-02-04,002594,0.012984934821087757,-0.055607683388214424,0.020795550763765623,-0.02914579147142147
2022-02-04,300750,0.024742647746887725,-0.013494436799421416,0.03255326368956559,0.012967455117371539
2022-02-04,600036,-0.00497050520829645,0.08707908372337436,0.0028401107343814184,0.11354097564016732
2022-02-04,600519,0.010505397147003936,-0.08726095935154488,0.018316013089681803,-0.06079906743475192
2022-02-04,600900,0.05915965427823533,0.08829898623288912,0.0669702702209132,0.11476087814968208
2022-02-04,601318,-0.06901023975917087,-0.12284203413959305,-0.061199623816493,-0.09638014222280009
2022-02-04,601888,-0.027686653808477457,0.038147370908495404,-0.01987603786579959,0.06460926282528837
2022-02-07,000001,-0.026212257612097778,-0.03349973793913452,-0.01027131589422503,-0.016134767133490834
2022-02-07,000333,-0.09626552973352542,-0.032941027357098696,-0.08032458801565268,-0.015576056551455008
2022-02-07,000858,7.934335171055906e-05,-0.11551093448939997,0.016020285069583307,-0.09814596368375629
2022-02-07,002594,0.0337937687580141,-0.03608525630603421,0.049734710475886845,-0.01872028550039052
2022-02-07,300750,0.0280162169996383,0.0036243207820163548,0.04395715871751105,0.020989291587660042
2022-02-07,600036,-0.007752572538080815,0.09191495959856177,0.008188369179791932,0.10927993040420546
2022-02-07,600519,-0.012021180301116763,-0.06697674599508285,0.003919761416755985,-0.04961177518943917
2022-02-07,600900,0.045381230294537556,0.09615157410530029,0.0613221720124103,0.11351654491094397
2022-02-07,601318,-0.08970411525488342,-0.15736896420866897,-0.07376317353701067,-0.14000399340302527
2022-02-07,601888,-0.034724321142923786,0.07704210375310394,-0.01878337942505104,0.09440707455874763
2022-02-08,000001,-0.016885989924010136,-0.030136168222950954,-0.0031691975904756912,-0.019398740155219873
2022-02-08,000333,-0.052179542288530834,0.01071748617686108,-0.03846274995499639,0.02145491424459216
2022-02-08,000858,-0.04866452825668377,-0.1438047090764185,-0.03494773592314933,-0.13306728100868742
2022-02-08,002594,0.0023610300741783163,-0.059173873127474796,0.01607782240771276,-0.04843644505974372
2022-02-08,300750,0.040684883950114825,0.0015773152737805773,0.05440167628364927,0.012314743341511659
2022-02-08,600036,0.013497388677645272,0.07375579689671241,0.027214181011179717,0.08449322496444349
2022-02-08,600519,-0.0005323788502565874,-0.029561718638694723,0.013184413483277858,-0.01882429057096364
2022-02-08,600900,0.02539895839362627,0.09549214549119678,0.03911575072716071,0.10622957355892786
2022-02-08,601318,-0.09743296305804983,-0.12351061559789,-0.08371617072451538,-0.11277318753015893
2022-02-08,601888,-0.003414782053377974,0.09727006014756734,0.010302010280156471,0.10800748821529842
2022-02-09,000001,-0.013534913293826278,-0.003161496252811258,-0.003530509986262198,0.002683459068533645
2022-02-09,000333,-0.0399949871756613,0.06254774426712362,-0.02999058386809722,0.06839269958846853
2022-02-09,000858,-0.04100562110116179,-0.1370196559243041,-0.031001217793597713,-0.1311747006029592
2022-02-09,002594,-0.03414037883221599,-0.07395000977866528,-0.02413597552465191,-0.06810505445732037
2022-02-09,300750,0.05642515954459948,0.030669840510867852,0.06642956285216356,0.03651479583221275
2022-02-09,600036,-0.004301086491672712,0.06739473050453748,0.005703316815891368,0.07323968582588239
2022-02-09,600519,0.008935674954270834,-0.02895708615344661,0.018940078261834914,-0.02311213083210171
2022-02-09,600900,0.014001359744687969,0.10872563381772249,0.02400576305225205,0.1145705891390674
2022-02-09,601318,-0.0419859369738651,-0.11512650940262537,-0.03198153366630102,-0.10928155408128046
2022-02-09,601888,-0.00444330345079591,0.030427255198152148,0.00556109985676817,0.03627221051949705
2022-02-10,000001,-0.004726071681505628,-0.03074541639493844,0.0002086318730992187,-0.020611081020658385
2022-02-10,000333,-0.03565188895715965,0.06496787984554309,-0.030717185402554803,0.07510221521982315
2022-02-10,000858,-0.019438727481177587,-0.09392357866345546,-0.01450402392657274,-0.0837892432891754
2022-02-10,002594,-0.036905264206708255,-0.08293531690819012,-0.03197056065210341,-0.07280098153391006
2022-02-10,300750,0.057764027998325584,0.06930683118741499,0.06269873155293043,0.07944116656169505
2022-02-10,600036,0.00934228281427485,0.06850585929792907,0.014276986368879696,0.07864019467220913
2022-02-10,600519,-0.017839075617033684,-0.09731275323551813,-0.012904372062428837,-0.08717841786123808
