date,factor,ic,rank_ic
2022-02-15,momentum_1,0.3282922520815217,0.11515151515151514
2022-02-16,momentum_1,-0.07839233992308527,-0.2606060606060606
2022-02-17,momentum_1,0.5266737964446407,0.309090909090909
2022-02-18,momentum_1,-0.14833514778834928,-0.29696969696969694
2022-02-21,momentum_1,0.23146617017448687,0.1515151515151515
2022-02-22,momentum_1,0.17509276519844164,0.43030303030303024
2022-02-23,momentum_1,-0.44412059237794604,-0.4424242424242424
2022-02-24,momentum_1,0.10829441394517642,-0.006060606060606061
2022-02-25,momentum_1,0.40182109637912816,0.29696969696969694
2022-02-28,momentum_1,0.7855847267734232,0.8303030303030302
2022-03-01,momentum_1,-0.18269327572334687,-0.01818181818181818
2022-03-02,momentum_1,-0.43441730608560836,-0.35757575757575755
2022-03-03,momentum_1,0.13044888639430796,0.07878787878787878
2022-03-04,momentum_1,0.45016679512721075,0.34545454545454546
2022-03-07,momentum_1,-0.1802011861818369,-0.35757575757575755
2022-03-08,momentum_1,-0.13067105300917545,-0.24848484848484845
2022-03-09,momentum_1,0.048885678584144554,-0.12727272727272726
2022-03-10,momentum_1,-0.1280377681715223,-0.32121212121212117
2022-03-11,momentum_1,-0.03498158677904245,-0.18787878787878787
2022-03-14,momentum_1,0.6232734605897374,0.5030303030303029
2022-03-15,momentum_1,-0.11978206174889872,0.04242424242424241
2022-03-16,momentum_1,0.08594208203363476,0.10303030303030303
2022-03-17,momentum_1,-0.1467134677250773,0.06666666666666665
2022-03-18,momentum_1,-0.12791801519345794,-0.01818181818181818
2022-03-21,momentum_1,0.11726297569602417,0.24848484848484845
2022-03-22,momentum_1,-0.36079172559844735,-0.2121212121212121
2022-03-23,momentum_1,-0.3115868218755475,-0.32121212121212117
2022-03-24,momentum_1,0.11682470020388105,0.06666666666666665
2022-03-25,momentum_1,-0.09087610248091925,0.06666666666666665
2022-03-28,momentum_1,0.2335351925958765,0.2606060606060606
2022-03-29,momentum_1,-0.5251544474387272,-0.38181818181818183
2022-03-30,momentum_1,0.3086206075927519,0.29696969696969694
2022-03-31,momentum_1,0.291222970649931,0.309090909090909
2022-04-01,momentum_1,0.6053178657420839,0.4666666666666666
2022-04-04,momentum_1,0.3335601935407926,0.23636363636363633
2022-04-05,momentum_1,0.08477799633103208,0.19999999999999998
2022-04-06,momentum_1,0.06746178422690216,0.0303030303030303
2022-04-07,momentum_1,0.6086923049680653,0.709090909090909
2022-04-08,momentum_1,0.4973158407816683,0.38181818181818183
2022-04-11,momentum_1,0.3116155705099576,0.32121212121212117
2022-04-12,momentum_1,0.024555901233156964,0.17575757575757575
2022-04-13,momentum_1,0.19736517359477146,0.06666666666666665
2022-04-14,momentum_1,0.17599300734279524,0.22424242424242422
2022-04-15,momentum_1,0.312617984670452,0.2606060606060606
2022-04-18,momentum_1,0.11661473531052391,0.19999999999999998
2022-04-19,momentum_1,-0.4056256033440956,-0.05454545454545454
2022-04-20,momentum_1,-0.4241394501118801,-0.406060606060606
2022-04-21,momentum_1,0.26902225649878964,0.406060606060606
2022-04-22,momentum_1,0.20266694886337464,0.2121212121212121
2022-04-25,momentum_1,-0.04493249428336162,-0.16363636363636364
2022-04-26,momentum_1,-0.02152456442112288,-0.35757575757575755
2022-04-27,momentum_1,-0.007056554973900486,-0.05454545454545454
2022-04-28,momentum_1,-0.00695672993565115,0.09090909090909088
2022-04-29,momentum_1,-0.2654380112656958,-0.3939393939393939
2022-05-02,momentum_1,-0.24594921042492535,-0.29696969696969694
2022-05-03,momentum_1,-0.11580946782855646,-0.09090909090909088
2022-05-04,momentum_1,-0.016606111061138448,-0.04242424242424241
2022-05-05,momentum_1,-0.12087667355447863,-0.17575757575757575
2022-05-06,momentum_1,-0.3833648374824214,-0.35757575757575755
2022-05-09,momentum_1,0.21902182704569456,0.1515151515151515
2022-05-10,momentum_1,-0.5988404216501675,-0.6
2022-05-11,momentum_1,0.2622933130583436,0.5030303030303029
2022-05-12,momentum_1,-0.17398923076408362,-0.22424242424242422
2022-05-13,momentum_1,-0.45579677598581825,-0.28484848484848485
2022-05-16,momentum_1,0.12268468491196435,0.2606060606060606
2022-05-17,momentum_1,-0.27067378751296955,-0.38181818181818183
2022-05-18,momentum_1,0.6095463873520407,0.709090909090909
2022-05-19,momentum_1,-0.3974869855401036,-0.5151515151515151
2022-05-20,momentum_1,0.18006503771511906,0.18787878787878787
2022-05-23,momentum_1,-0.002026928501860432,0.09090909090909088
2022-05-24,momentum_1,-0.17863470527250425,-0.18787878787878787
2022-05-25,momentum_1,-0.01158466167688954,-0.12727272727272726
2022-05-26,momentum_1,-0.18874988304002707,-0.23636363636363633
2022-05-27,momentum_1,0.4105222292881175,0.6969696969696969
2022-05-30,momentum_1,0.1441404122838336,0.34545454545454546
2022-05-31,momentum_1,-0.11765645564740974,-0.17575757575757575
2022-06-01,momentum_1,0.5923851617580297,0.5757575757575757
2022-06-02,momentum_1,0.16662727901196522,-0.11515151515151514
2022-06-03,momentum_1,-0.3352641495921033,-0.34545454545454546
2022-06-06,momentum_1,0.14949134857161753,-0.09090909090909088
2022-06-07,momentum_1,0.019749889280092164,-0.0303030303030303
2022-06-08,momentum_1,-0.09293704458794033,-0.1515151515151515
2022-06-09,momentum_1,-0.24644895971675604,-0.38181818181818183
2022-06-10,momentum_1,0.05443961544509094,0.13939393939393938
2022-06-13,momentum_1,0.012813038099246193,-0.0303030303030303
2022-06-14,momentum_1,0.5176732837743026,0.38181818181818183
2022-06-15,momentum_1,-0.22024478108632228,-0.17575757575757575
2022-06-16,momentum_1,0.3220276906720974,0.32121212121212117
2022-06-17,momentum_1,0.4049521487207309,0.406060606060606
2022-06-20,momentum_1,-0.4416547073734904,0.04242424242424241
2022-06-21,momentum_1,-0.12195975006004693,-0.19999999999999998
2022-06-22,momentum_1,-0.35760969629826844,-0.3939393939393939
2022-06-23,momentum_1,0.12057874837562382,-0.11515151515151514
2022-06-24,momentum_1,-0.09933716526268857,-0.19999999999999998
2022-06-27,momentum_1,-0.038224679403348456,-0.006060606060606061
2022-06-28,momentum_1,0.5296194454477194,0.6727272727272726
2022-06-29,momentum_1,-0.3084196951512653,-0.6363636363636362
2022-06-30,momentum_1,-0.029928990257501557,-0.16363636363636364
2022-07-01,momentum_1,0.22512873456331103,0.41818181818181815
2022-07-04,momentum_1,-0.5044169419924163,-0.41818181818181815
2022-07-05,momentum_1,0.15368796845747137,0.28484848484848485
2022-07-06,momentum_1,-0.4122274900823664,-0.49090909090909085
2022-07-07,momentum_1,-0.15447316817222656,-0.17575757575757575
2022-07-08,momentum_1,-0.0058617678174511766,-0.16363636363636364
2022-07-11,momentum_1,-0.45622768072680997,-0.4424242424242424
2022-07-12,momentum_1,-0.5183844086206207,-0.38181818181818183
2022-07-13,momentum_1,-0.22573649373823867,-0.07878787878787878
2022-07-14,momentum_1,-0.15947189191188918,-0.12727272727272726
2022-07-15,momentum_1,0.059147159180929734,0.22424242424242422
2022-07-18,momentum_1,-0.18669525777529486,0.16363636363636364
2022-07-19,momentum_1,-0.11490149729477009,-0.06666666666666665
2022-07-20,momentum_1,-0.004400882272089261,0.07878787878787878
2022-07-21,momentum_1,0.17578118376493704,0.309090909090909
2022-07-22,momentum_1,-0.5996470344036895,-0.6484848484848483
2022-07-25,momentum_1,-0.45971071807590563,-0.3939393939393939
2022-07-26,momentum_1,0.16578183329749058,0.22424242424242422
2022-07-27,momentum_1,-0.022251133904183238,-0.0303030303030303
2022-07-28,momentum_1,0.22615682457046762,0.3696969696969697
2022-07-29,momentum_1,0.2323738169750491,-0.18787878787878787
2022-08-01,momentum_1,-0.5025407480202652,-0.28484848484848485
2022-08-02,momentum_1,-0.14545119361168748,-0.06666666666666665
2022-08-03,momentum_1,-0.2791772262538842,-0.32121212121212117
2022-08-04,momentum_1,-0.49430352551194484,-0.4787878787878787
2022-08-05,momentum_1,0.2562156877836243,0.24848484848484845
2022-08-08,momentum_1,0.30349839014469043,0.5151515151515151
2022-08-09,momentum_1,0.10894233955178775,0.11515151515151514
2022-08-10,momentum_1,0.388202530193513,0.43030303030303024
2022-08-11,momentum_1,-0.3769644409950218,-0.3939393939393939
2022-08-12,momentum_1,0.2411237428716495,0.06666666666666665
2022-08-15,momentum_1,-0.04014136113719392,0.29696969696969694
2022-08-16,momentum_1,-0.10742448067641493,-0.19999999999999998
2022-08-17,momentum_1,-0.09475162114964708,-0.1515151515151515
2022-08-18,momentum_1,0.2900803029506838,0.4787878787878787
2022-08-19,momentum_1,0.6083454375684122,0.5272727272727272
2022-08-22,momentum_1,0.2848599355475188,0.12727272727272726
2022-08-23,momentum_1,0.5021334611310169,0.6121212121212121
2022-08-24,momentum_1,0.3005405845692432,0.5272727272727272
2022-08-25,momentum_1,-0.15689258973245918,-0.09090909090909088
2022-08-26,momentum_1,0.5010897410639381,0.5515151515151515
2022-08-29,momentum_1,0.24920254378516635,0.2606060606060606
2022-08-30,momentum_1,0.3305576199991487,0.23636363636363633
2022-08-31,momentum_1,0.044791116836434344,-0.24848484848484845
2022-09-01,momentum_1,-0.02373364408061177,-0.0303030303030303
2022-09-02,momentum_1,-0.35959233288971526,-0.13939393939393938
2022-09-05,momentum_1,-0.15116915083211652,-0.23636363636363633
2022-09-06,momentum_1,0.583350001299299,0.5393939393939393
2022-09-07,momentum_1,0.23109358892178328,0.33333333333333326
2022-09-08,momentum_1,0.03915654649416817,0.05454545454545454
2022-09-09,momentum_1,0.108849913449376,0.18787878787878787
2022-09-12,momentum_1,-0.5072497186319703,-0.5030303030303029
2022-09-13,momentum_1,-0.5045576739223303,-0.6
2022-09-14,momentum_1,0.6113938323145299,0.709090909090909
2022-09-15,momentum_1,0.28293016404189747,0.3696969696969697
2022-09-16,momentum_1,-0.16322882453373372,-0.04242424242424241
2022-09-19,momentum_1,0.06972290496134273,0.13939393939393938
2022-09-20,momentum_1,-0.6642046981156192,-0.6606060606060605
2022-09-21,momentum_1,0.2985289961282027,0.2606060606060606
2022-09-22,momentum_1,0.34863668048011026,0.38181818181818183
2022-09-23,momentum_1,0.16620803748257815,0.06666666666666665
2022-09-26,momentum_1,-0.34037743210058324,-0.35757575757575755
2022-09-27,momentum_1,0.18824617189995707,0.4545454545454545
2022-09-28,momentum_1,-0.026995703472127548,0.13939393939393938
2022-09-29,momentum_1,-0.6305254063241147,-0.4787878787878787
2022-09-30,momentum_1,0.12186958142301331,0.16363636363636364
2022-10-03,momentum_1,-0.3404758414888515,-0.17575757575757575
2022-10-04,momentum_1,-0.27297004442035105,-0.2727272727272727
2022-10-05,momentum_1,0.4372072262881528,0.18787878787878787
2022-10-06,momentum_1,0.2583130056528806,0.29696969696969694
2022-10-07,momentum_1,-0.16767515506040712,0.04242424242424241
2022-10-10,momentum_1,-0.05538754025718301,-0.16363636363636364
2022-10-11,momentum_1,0.3208562890342104,0.09090909090909088
2022-10-12,momentum_1,0.4311811659970842,0.24848484848484845
2022-10-13,momentum_1,0.10061825877575181,0.01818181818181818
2022-10-14,momentum_1,0.10061639951682842,0.11515151515151514
2022-10-17,momentum_1,0.14754366329648133,0.06666666666666665
2022-10-18,momentum_1,0.39098085919908365,0.19999999999999998
2022-10-19,momentum_1,-0.11523527755666188,-0.10303030303030303
2022-10-20,momentum_1,0.4495307017581229,0.4424242424242424
2022-10-21,momentum_1,0.009232342167768283,0.13939393939393938
2022-10-24,momentum_1,0.26258258487448766,0.6121212121212121
2022-10-25,momentum_1,0.21747857902953988,0.18787878787878787
2022-10-26,momentum_1,0.16342690841189134,0.19999999999999998
2022-10-27,momentum_1,0.322213428572184,0.32121212121212117
2022-10-28,momentum_1,-0.31223708149085866,0.01818181818181818
2022-10-31,momentum_1,0.1828183684463201,-0.11515151515151514
2022-11-01,momentum_1,0.6876372377638537,0.4666666666666666
2022-11-02,momentum_1,0.05522307141469725,0.006060606060606061
2022-11-03,momentum_1,-0.3107961042411853,-0.38181818181818183
2022-11-04,momentum_1,-0.07567900622855059,-0.309090909090909
2022-11-07,momentum_1,0.36313343404185316,0.13939393939393938
2022-11-08,momentum_1,-0.4618366384200999,-0.3939393939393939
2022-11-09,momentum_1,-0.331413428858017,-0.2727272727272727
2022-11-10,momentum_1,-0.6086911026272367,-0.4787878787878787
2022-11-11,momentum_1,-0.34161464340697967,-0.16363636363636364
2022-11-14,momentum_1,-0.43086376572678875,-0.4545454545454545
2022-11-15,momentum_1,-0.22870946653104962,-0.1515151515151515
2022-11-16,momentum_1,-0.10528277336640451,-0.06666666666666665
2022-11-17,momentum_1,-0.4091029576998871,-0.12727272727272726
2022-11-18,momentum_1,0.20882422519615856,0.3696969696969697
2022-11-21,momentum_1,-0.32793279868901715,-0.10303030303030303
2022-11-22,momentum_1,-0.24686466500145898,-0.33333333333333326
2022-11-23,momentum_1,-0.522225497123178,-0.2727272727272727
2022-11-24,momentum_1,0.34891223297366536,0.24848484848484845
2022-11-25,momentum_1,-0.3192059711995454,0.10303030303030303
2022-11-28,momentum_1,-0.14900183530078712,-0.33333333333333326
2022-11-29,momentum_1,0.28707559083684875,0.09090909090909088
2022-11-30,momentum_1,-0.5066659772565815,-0.43030303030303024
2022-12-01,momentum_1,-0.04366025459872683,-0.22424242424242422
2022-12-02,momentum_1,-0.32173321489444556,0.006060606060606061
2022-12-05,momentum_1,0.044227917952520374,0.12727272727272726
2022-12-06,momentum_1,0.1675721382484203,0.22424242424242422
2022-12-07,momentum_1,-0.01690480451612788,-0.006060606060606061
2022-12-08,momentum_1,-0.43131885350479005,-0.6484848484848483
2022-12-09,momentum_1,-0.26038887940926475,-0.22424242424242422
2022-12-12,momentum_1,-0.49959413515276707,-0.5878787878787878
2022-12-13,momentum_1,0.030787247417771408,-0.04242424242424241
2022-12-14,momentum_1,-0.1366026687765268,-0.05454545454545454
2022-12-15,momentum_1,-0.15605421493135319,-0.10303030303030303
2022-12-16,momentum_1,0.10829007420253177,-0.0303030303030303
2022-12-19,momentum_1,0.6083221753127243,0.6
2022-12-20,momentum_1,0.7898639341332497,0.8181818181818182
2022-12-21,momentum_1,-0.05877361431303946,0.04242424242424241
2022-12-22,momentum_1,0.4326748088633556,0.33333333333333326
2022-12-23,momentum_1,0.4910803596912048,0.33333333333333326
2022-12-26,momentum_1,0.49939462821918496,0.4787878787878787
2022-12-27,momentum_1,-0.12243504774127395,-0.28484848484848485
2022-12-28,momentum_1,-0.1387397694814083,-0.11515151515151514
2022-12-29,momentum_1,0.2699856258847715,0.07878787878787878
2022-12-30,momentum_1,-0.7681156039653356,-0.5878787878787878
2023-01-02,momentum_1,0.4268706661179714,0.05454545454545454
2023-01-03,momentum_1,-0.12810345867055806,-0.09090909090909088
2023-01-04,momentum_1,-0.5785329003647216,-0.7333333333333332
2023-01-05,momentum_1,0.09684028900841207,-0.13939393939393938
2023-01-06,momentum_1,0.5448700867672066,0.5757575757575757
2023-01-09,momentum_1,0.3418728271192621,0.33333333333333326
2023-01-10,momentum_1,-0.1559652647625039,-0.07878787878787878
2023-01-11,momentum_1,0.482559463446231,0.49090909090909085
2023-01-12,momentum_1,-0.5836915590734455,-0.6363636363636362
2023-01-13,momentum_1,0.0006695204354018228,-0.29696969696969694
2023-01-16,momentum_1,0.27296747334987415,0.2606060606060606
2023-01-17,momentum_1,-0.3333440688718483,-0.06666666666666665
2023-01-18,momentum_1,-0.008744672808902123,-0.12727272727272726
2023-01-19,momentum_1,0.017412273903188297,0.01818181818181818
2023-01-20,momentum_1,-0.026089267139808994,-0.17575757575757575
2023-01-23,momentum_1,0.004532286407569898,0.01818181818181818
2023-01-24,momentum_1,-0.393363329391814,-0.19999999999999998
2023-01-25,momentum_1,-0.3405880329212779,-0.2606060606060606
2023-01-26,momentum_1,0.17139673502586755,0.0303030303030303
2023-01-27,momentum_1,0.013689967874784895,0.0303030303030303
2023-01-30,momentum_1,-0.030562640356924284,0.0303030303030303
2023-01-31,momentum_1,0.1398993302113677,0.49090909090909085
2023-02-01,momentum_1,0.03590381846726726,-0.04242424242424241
2023-02-02,momentum_1,-0.24379585985334512,-0.2121212121212121
2023-02-03,momentum_1,0.17842420575634013,0.17575757575757575
2023-02-06,momentum_1,-0.16830747551692782,-0.1515151515151515
2023-02-07,momentum_1,0.06425907885908132,0.06666666666666665
2023-02-08,momentum_1,-0.11242841046276612,-0.2606060606060606
2023-02-09,momentum_1,-0.7062753517580572,-0.5393939393939393
2023-02-10,momentum_1,0.4340783500183025,0.33333333333333326
2023-02-13,momentum_1,-0.5126143871618907,-0.18787878787878787
2023-02-14,momentum_1,-0.12841065562599266,-0.32121212121212117
2023-02-15,momentum_1,-0.4039260359758058,-0.3939393939393939
2023-02-16,momentum_1,-0.6475688602289882,-0.6242424242424242
2023-02-17,momentum_1,0.1279611905773267,0.11515151515151514
2023-02-20,momentum_1,0.5506025578097726,0.05454545454545454
2023-02-21,momentum_1,0.27024877862403,0.43030303030303024
2023-02-22,momentum_1,0.5779783967942524,0.41818181818181815
2023-02-23,momentum_1,0.7476805189663961,0.6848484848484848
2023-02-24,momentum_1,-0.2777917093328412,-0.2606060606060606
2023-02-27,momentum_1,-0.7861070211293413,-0.7818181818181817
2023-02-28,momentum_1,-0.27228057402442557,-0.4424242424242424
2023-03-01,momentum_1,0.270982578623831,0.2606060606060606
2023-03-02,momentum_1,-0.32923204405126955,-0.309090909090909
2023-03-03,momentum_1,0.6236198619015605,0.6242424242424242
2023-03-06,momentum_1,-0.3221229349675092,-0.2121212121212121
2023-03-07,momentum_1,-0.1935879992821667,-0.04242424242424241
2023-03-08,momentum_1,0.015599467206716705,-0.19999999999999998
2023-03-09,momentum_1,-0.019073425852721388,0.0303030303030303
2023-03-10,momentum_1,0.30486820744461557,0.29696969696969694
2023-03-13,momentum_1,-0.41288461643041724,-0.3696969696969697
2023-03-14,momentum_1,-0.3391711313300068,-0.49090909090909085
2023-03-15,momentum_1,-0.42028299771092015,-0.33333333333333326
2023-03-16,momentum_1,0.3203488756295909,0.04242424242424241
2023-03-17,momentum_1,-0.16258656141797184,-0.22424242424242422
2023-03-20,momentum_1,-0.6962515467194438,-0.6121212121212121
2023-03-21,momentum_1,-0.5188622042678996,-0.5272727272727272
2023-03-22,momentum_1,-0.06488499989482828,-0.11515151515151514
2023-03-23,momentum_1,-0.43434096057993943,-0.4545454545454545
2023-03-24,momentum_1,0.2364213319063403,0.09090909090909088
2023-03-27,momentum_1,-0.46572439170328334,-0.24848484848484845
2023-03-28,momentum_1,-0.19636142817591057,-0.13939393939393938
2023-03-29,momentum_1,-0.07822646122761741,-0.23636363636363633
2023-03-30,momentum_1,-0.2321244367051531,-0.17575757575757575
2023-03-31,momentum_1,0.02340906359762375,-0.12727272727272726
2023-04-03,momentum_1,0.08692504337990989,0.2606060606060606
2023-04-04,momentum_1,0.4319424585649147,0.5878787878787878
2023-04-05,momentum_1,0.34373154939207545,0.5030303030303029
2023-04-06,momentum_1,0.290259319970819,0.12727272727272726
2023-04-07,momentum_1,0.09331029353190022,0.01818181818181818
2023-04-10,momentum_1,0.5714259387715029,0.5757575757575757
2023-04-11,momentum_1,0.35908703589661545,0.38181818181818183
2023-04-12,momentum_1,-0.30467890224864025,-0.24848484848484845
2023-04-13,momentum_1,0.08784797318521016,0.13939393939393938
2023-04-14,momentum_1,-0.23324922518586727,-0.10303030303030303
2023-04-17,momentum_1,0.6675900198362518,0.6969696969696969
2023-04-18,momentum_1,-0.012840537959193116,-0.10303030303030303
2023-04-19,momentum_1,0.29925149371534926,0.3696969696969697
2023-04-20,momentum_1,-0.17331672853094432,0.24848484848484845
2023-04-21,momentum_1,-0.10234981861189159,-0.2121212121212121
2023-04-24,momentum_1,-0.21490980807483853,-0.09090909090909088
2023-04-25,momentum_1,-0.10779961841852395,-0.29696969696969694
2023-04-26,momentum_1,0.35461705611629035,0.3939393939393939
2023-04-27,momentum_1,-0.03022722449042831,0.06666666666666665
2023-04-28,momentum_1,0.5771749534333412,0.5030303030303029
2023-05-01,momentum_1,-0.17817688815262062,-0.13939393939393938
2023-05-02,momentum_1,-0.05780528596237813,-0.06666666666666665
2023-05-03,momentum_1,-0.20033646963885185,-0.23636363636363633
2023-05-04,momentum_1,-0.2061028751199285,-0.5515151515151515
2023-05-05,momentum_1,-0.5480990916081909,-0.7212121212121211
2023-05-08,momentum_1,-0.15647954793222008,-0.09090909090909088
2023-05-09,momentum_1,-0.16707747815390292,-0.19999999999999998
2023-05-10,momentum_1,0.4266194867714707,0.406060606060606
2023-05-11,momentum_1,-0.08404949743214596,-0.01818181818181818
2023-05-12,momentum_1,-0.1965511082421736,-0.22424242424242422
2023-05-15,momentum_1,-0.07439307087501949,0.06666666666666665
2023-05-16,momentum_1,0.5946099526669644,0.4545454545454545
2023-05-17,momentum_1,0.6032653688288412,0.6727272727272726
2023-05-18,momentum_1,0.11148730410164577,0.09090909090909088
2023-05-19,momentum_1,-0.266621417734285,-0.23636363636363633
2023-05-22,momentum_1,-0.44348707478064303,-0.5030303030303029
2023-05-23,momentum_1,0.11640710562349732,0.18787878787878787
2023-05-24,momentum_1,0.538046053887014,0.4545454545454545
2023-05-25,momentum_1,-0.22921253767427288,-0.13939393939393938
2023-05-26,momentum_1,-0.08705948030689167,-0.13939393939393938
2023-05-29,momentum_1,-0.04295277587658306,-0.16363636363636364
2023-05-30,momentum_1,0.08805331275982657,0.0303030303030303
2023-05-31,momentum_1,0.23003955958540198,0.34545454545454546
2023-06-01,momentum_1,0.6065891553484946,0.5636363636363636
2023-06-02,momentum_1,0.31007046773915903,0.41818181818181815
2023-06-05,momentum_1,-0.33403530902066353,-0.22424242424242422
2023-06-06,momentum_1,-0.2476381492912778,-0.19999999999999998
2023-06-07,momentum_1,0.5748174568647147,0.4666666666666666
2023-06-08,momentum_1,-0.5552746764984269,-0.2606060606060606
2023-06-09,momentum_1,0.03895401070842409,-0.12727272727272726
2023-06-12,momentum_1,-0.3568151704731263,-0.309090909090909
2023-06-13,momentum_1,-0.618122139753717,-0.6848484848484848
2023-06-14,momentum_1,-0.45387276000788085,-0.33333333333333326
2023-06-15,momentum_1,-0.2502724246229773,-0.41818181818181815
2023-06-16,momentum_1,-0.36739670711856043,-0.38181818181818183
2023-06-19,momentum_1,0.07512627690106245,0.17575757575757575
2023-06-20,momentum_1,0.22563548541908532,0.19999999999999998
2023-06-21,momentum_1,0.1864120831567111,0.35757575757575755
2023-06-22,momentum_1,0.12356101193792142,0.23636363636363633
2023-06-23,momentum_1,-0.06243732955889429,-0.16363636363636364
2023-06-26,momentum_1,-0.14859910276291602,-0.06666666666666665
2023-06-27,momentum_1,-0.08604982048262298,-0.04242424242424241
2023-06-28,momentum_1,-0.06910469289028692,-0.2121212121212121
2023-06-29,momentum_1,0.21520800138893834,0.04242424242424241
2023-06-30,momentum_1,0.7342193587723718,0.6848484848484848
2023-07-03,momentum_1,0.4134551209647508,0.5151515151515151
2023-07-04,momentum_1,-0.2115760178503872,-0.33333333333333326
2023-07-05,momentum_1,0.23301168944354356,-0.006060606060606061
2023-07-06,momentum_1,0.3435432691966915,0.24848484848484845
2023-07-07,momentum_1,-0.4227018893475818,-0.24848484848484845
2023-07-10,momentum_1,0.007073248492642289,-0.01818181818181818
2023-07-11,momentum_1,0.3586464073085759,0.2606060606060606
2023-07-12,momentum_1,-0.2320865595679418,-0.24848484848484845
2023-07-13,momentum_1,0.22669833483667634,0.33333333333333326
2023-07-14,momentum_1,-0.23384152169196923,-0.34545454545454546
2023-07-17,momentum_1,-0.04131055486387637,0.19999999999999998
2023-07-18,momentum_1,0.37295869465846265,0.33333333333333326
2023-07-19,momentum_1,0.32990872940903276,0.3939393939393939
2023-07-20,momentum_1,0.3018678890811247,0.4424242424242424
2023-07-21,momentum_1,-0.18557684304360272,-0.07878787878787878
2023-07-24,momentum_1,0.08196806233152118,0.13939393939393938
2023-07-25,momentum_1,0.5684796287944464,0.5757575757575757
2023-07-26,momentum_1,-0.16414315474601082,-0.41818181818181815
2023-07-27,momentum_1,0.32872158630938164,0.2606060606060606
2023-07-28,momentum_1,0.20338312859417187,0.2727272727272727
2023-07-31,momentum_1,-0.06651476442937794,-0.05454545454545454
2023-08-01,momentum_1,0.47210985740139905,0.5393939393939393
2023-08-02,momentum_1,0.31162055767093577,0.4787878787878787
2023-08-03,momentum_1,0.4827195010115598,0.2606060606060606
2023-08-04,momentum_1,0.19927389686042385,0.12727272727272726
2023-08-07,momentum_1,-0.41932468248457544,-0.41818181818181815
2023-08-08,momentum_1,-0.07121379974829883,0.0303030303030303
2023-08-09,momentum_1,0.07703837567156355,0.06666666666666665
2023-08-10,momentum_1,0.3260333950636307,0.29696969696969694
2023-08-11,momentum_1,-0.3584541166988585,-0.4545454545454545
2023-08-14,momentum_1,0.46186524461202777,0.22424242424242422
2023-08-15,momentum_1,0.4732066256120312,0.406060606060606
2023-08-16,momentum_1,0.2642522574331962,0.22424242424242422
2023-08-17,momentum_1,-0.20297322828782663,-0.1515151515151515
2023-08-18,momentum_1,0.23788978685232934,0.19999999999999998
2023-08-21,momentum_1,0.18258971808477523,0.07878787878787878
2023-08-22,momentum_1,-0.1835398181063651,-0.2727272727272727
2023-08-23,momentum_1,-0.32716196220445126,-0.49090909090909085
2023-08-24,momentum_1,-0.48197425156826723,-0.5030303030303029
2023-08-25,momentum_1,-0.19868929734661459,-0.34545454545454546
2023-08-28,momentum_1,0.303998369973202,0.17575757575757575
2023-08-29,momentum_1,0.2985525265581708,0.2606060606060606
2023-08-30,momentum_1,-0.51693275540326,-0.6484848484848483
2023-08-31,momentum_1,0.037373752105854904,0.2606060606060606
2023-09-01,momentum_1,-0.08550280401254877,-0.23636363636363633
2023-09-04,momentum_1,0.3071299798124453,0.3696969696969697
2023-09-05,momentum_1,0.3540754731400698,0.5272727272727272
2023-09-06,momentum_1,-0.5739792172418632,-0.6121212121212121
